agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Apalachicola Police Department,2023,Florida,2426,FL01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apalachicola Police Department,2022,Florida,2308,FL01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apalachicola Police Department,2021,Florida,2387,FL01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apalachicola Police Department,2020,Florida,2369,FL01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apalachicola Police Department,2019,Florida,2359,FL01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apalachicola Police Department,2018,Florida,2306,FL01901,0,1,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,7,5,16,0,4,0,4,2,0,0,3,3,0,0,0,0,6067,0,31949,0,0,1213,39229,0,0,0,0,0,0,0,0,0,0,0,157,716,5720,6593,45822,0,218,0,2548,716,0,0,121,2989,0,36,4749,6310,801,28223,0,0,5702,0,0,45822,0,12,2808,4490,231,4854,0,0,1468,0,0,13862
Apalachicola Police Department,2017,Florida,2345,FL01901,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,8702,0,0,0,8702,0,0,0,0,0,0,0,0,0,0,0,31,497,622,1150,9851,0,0,0,249,0,0,0,653,249,31,0,0,8950,622,0,0,0,249,0,0,9851,19,0,0,2859,435,0,0,0,124,0,0,3437
Apalachicola Police Department,2016,Florida,2291,FL01901,0,1,2,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,1,1,8,10,0,3,0,0,0,0,0,0,7,0,0,0,0,2539,0,635,0,0,1523,4697,10283,0,0,0,0,0,0,0,0,0,0,56,368,10533,10958,25938,0,876,0,0,0,0,0,0,10082,0,0,1526,1904,543,0,0,10283,11681,0,0,25938,0,0,254,635,127,0,0,5078,2646,0,0,8740
Apalachicola Police Department,2015,Florida,2287,FL01901,7,7,0,1,6,0,21,0,0,0,0,0,0,0,0,0,0,0,34,49,29,112,1,22,0,36,3,2,2,10,36,0,0,0,0,6653,3484,0,870,154,0,11161,0,0,0,0,0,0,0,0,0,0,0,629,6194,17463,24286,35447,743,2713,0,13303,500,386,770,595,5276,437,14,8863,1671,1093,1525,0,0,21844,0,0,35447,0,14,1543,1671,193,6,0,0,1350,0,0,4777
Apalachicola Police Department,2014,Florida,2266,FL01901,0,4,2,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,2,3,17,22,2,14,0,1,0,0,0,2,3,1,1,2,0,1158,0,12742,0,0,16708,30608,16732,0,0,0,0,0,0,0,0,0,0,1146,1351,2846,5343,52683,528,2188,0,1030,0,0,0,749,848,597,515,193,515,0,100,0,16732,32100,0,1931,52683,386,257,97,257,0,64,0,11584,13244,0,515,26405
Apalachicola Police Department,2013,Florida,2269,FL01901,1,0,1,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,3,17,7,27,1,8,0,5,3,0,1,4,5,0,0,0,0,0,0,262,2773,0,654,3688,0,0,0,0,0,0,0,0,0,0,0,52,1923,3831,5806,9495,196,1112,0,1635,955,0,170,353,1385,0,0,955,654,0,0,0,0,7363,262,262,9495,0,0,327,262,0,0,0,0,1583,0,131,2302
Apalachicola Police Department,2012,Florida,2273,FL01901,1,4,3,0,1,6,15,1,0,1,0,0,0,0,0,0,0,0,2,4,2,8,0,4,0,0,0,1,0,2,1,1,1,2,0,15624,6636,9953,490,0,926,33630,132713,0,0,0,0,0,0,0,0,0,0,44,617,929,1590,167933,0,637,0,0,0,199,0,90,664,0,4,16226,1327,464,2681,0,132713,14119,0,398,167933,0,3,2654,796,265,1327,0,86264,1208,0,66,92583
Apalachicola Police Department,2011,Florida,2261,FL01901,0,0,0,0,7,0,7,1,0,1,0,0,0,0,0,0,0,0,6,4,7,17,0,2,0,4,1,0,0,8,2,1,1,2,4,0,0,0,1011,0,0,1011,5418,0,0,0,0,0,0,0,0,0,0,209,538,3793,4539,10968,0,406,0,908,406,0,0,922,1896,0,1502,322,0,0,0,0,5418,3725,0,0,10968,0,971,322,0,0,0,0,5418,1504,0,0,8216
Apalachicola Police Department,2010,Florida,2231,FL01901,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,9,0,0,0,2,1,0,0,1,5,0,1,1,0,0,0,0,1118,0,0,1118,6987,0,0,0,0,0,0,0,0,0,0,70,314,6734,7118,15223,0,0,0,377,1397,0,0,175,5169,0,0,796,0,699,175,0,6987,5868,699,0,15223,0,0,699,0,0,0,0,5589,4472,0,0,10760
Apalachicola Police Department,2009,Florida,2197,FL01901,0,3,2,0,3,1,9,3,0,0,0,0,0,0,0,0,0,0,7,10,8,25,0,6,0,9,1,0,0,5,4,1,2,3,0,2556,0,3549,9894,0,227,16227,72434,0,0,0,0,0,0,0,0,0,0,189,1726,7081,8996,97657,0,994,0,6741,284,0,0,125,852,0,381,675,0,0,142,0,72718,17778,1278,4685,97657,0,114,284,0,0,0,0,48289,8471,426,213,57797
Apalachicola Police Department,2008,Florida,2197,FL01901,2,4,2,0,5,3,16,1,0,0,0,0,0,0,0,0,0,0,18,12,5,35,0,3,0,2,3,0,0,1,26,1,0,1,0,1330,0,396,9336,0,0,11063,14152,0,0,0,0,0,0,0,0,0,0,415,1274,21794,23483,48698,0,304,0,1415,3234,0,0,75,18455,835,2365,398,0,0,566,0,14152,24863,5519,0,48698,425,0,0,0,0,0,0,12737,425,0,0,13586
Apalachicola Police Department,2007,Florida,2331,FL01901,2,3,3,2,5,3,18,3,0,0,0,0,0,0,0,0,0,0,48,12,8,68,0,13,0,5,0,0,0,9,41,3,0,3,0,338,0,4573,0,0,257,5168,55843,0,0,0,0,0,0,0,0,0,0,3408,0,4614,8022,69034,0,1808,0,1611,0,0,0,686,3918,367,720,993,118,441,4316,0,55843,6162,73,0,69034,0,147,0,0,294,1470,0,55843,1493,37,0,59283
Apalachicola Police Department,2006,Florida,2379,FL01901,2,11,7,2,7,4,33,1,0,0,0,0,0,0,0,0,0,0,29,12,14,55,0,5,0,4,3,0,0,6,37,1,0,1,0,2894,30,4878,15,30,227,8074,30230,0,0,0,0,0,0,0,0,0,0,1307,2696,14037,18041,56345,0,1088,0,1430,4908,0,0,710,9905,378,665,1194,121,1360,6253,0,30230,16144,0,0,56345,76,302,151,0,756,1511,0,30230,4151,0,0,37176
