agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Winneconne Police Department,2023,Wisconsin,2480,WI07104,0,80000,6608000,0,110000,1,6798001,0,0,0,20094,0,38690,0,0,10386,0,69170,20000,0,386800,406800,0,0,700,0,4000,0,0,1000000,0,100,0,9,3,12,80000300,7103000,0,140000000,0,300,800000000,0,100,80,1011,10080000,78000,400006600,0,0,0,52800000,20000000,0,300020386,141000,0,0,0,80000000,150000000,10000,10200000,150,0,0,40001,0,100000,0,0,410000000,0,40000000,0,0,300000,80000000,100000,10080000,40000,0,40166,10000,100000,138,0,0,980000000,1,1
Winneconne Police Department,2023,Wisconsin,2480,WI07104,0,80000,6608000,0,110000,1,6798001,0,0,0,20094,0,38690,0,0,10386,0,69170,20000,0,386800,406800,0,0,700,0,4000,0,0,1000000,0,100,0,9,3,12,80000300,7103000,0,140000000,0,300,800000000,0,100,80,1011,10080000,78000,400006600,0,0,0,52800000,20000000,0,300020386,141000,0,0,0,80000000,150000000,10000,10200000,150,0,0,40001,0,100000,0,0,410000000,0,40000000,0,0,300000,80000000,100000,10080000,40000,0,40166,10000,100000,138,0,0,980000000,1,1
Winneconne Police Department,2022,Wisconsin,2515,WI07104,0,0,0,0,100000,0,100000,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10411634,10,166586141,20823269,166586141,3,0,0,31401,0,0,0,0,0,0,0,10411634,167,0,0,0,0,0,10412,0,0,10,0,0,0,104637,0,0,17,0,0,16,520592104,0,0,0,0,10411634,0,16658614,1,0,104,0,0,27070248,1,1.04116338383745
Winneconne Police Department,2022,Wisconsin,2515,WI07104,0,0,0,0,100000,0,100000,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10411634,10,166586141,20823269,166586141,3,0,0,31401,0,0,0,0,0,0,0,10411634,167,0,0,0,0,0,10412,0,0,10,0,0,0,104637,0,0,17,0,0,16,520592104,0,0,0,0,10411634,0,16658614,1,0,104,0,0,27070248,1,1.04116338383745
Winneconne Police Department,2021,Wisconsin,2491,WI07104,0,0,0,1,100000,900500,1000501,519501,0,0,0,600010,5005000,20,0,50,10,5605090,81001,2,0,81003,10000,0,50,0,0,0,0,11,2,100,1519,6000000,1900,12369342,679204497,563930,220399,0,28112140,4184,1124486,0,112,1017,0,11244856,11245,674691363,0,4497942,1,57348769,11244856,0,810765422,0,0,0,0,4500220,0,11245,0,1,198472,114,168740310,0,112449,12,56224280,0,1023281902,67469136,1968,0,0,4497942,224897,15744,871476345,0,67582,13505073,1124,1124944,164175,1,810754121,1,1.12448560525052
Winneconne Police Department,2021,Wisconsin,2491,WI07104,0,0,0,1,100000,900500,1000501,519501,0,0,0,600010,5005000,20,0,50,10,5605090,81001,2,0,81003,10000,0,50,0,0,0,0,11,2,100,1519,6000000,1900,12369342,679204497,563930,220399,0,28112140,4184,1124486,0,112,1017,0,11244856,11245,674691363,0,4497942,1,57348769,11244856,0,810765422,0,0,0,0,4500220,0,11245,0,1,198472,114,168740310,0,112449,12,56224280,0,1023281902,67469136,1968,0,0,4497942,224897,15744,871476345,0,67582,13505073,1124,1124944,164175,1,810754121,1,1.12448560525052
Winneconne Police Department,2020,Wisconsin,2497,WI07104,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,170,0,17170,0,0,0,0,0,1,0,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11773124,0,0,0,0,0,200143100,23546247,0,23746,0,0,2354625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1.17731235192711
Winneconne Police Department,2020,Wisconsin,2497,WI07104,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,170,0,17170,0,0,0,0,0,1,0,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11773124,0,0,0,0,0,200143100,23546247,0,23746,0,0,2354625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1.17731235192711
Winneconne Police Department,2019,Wisconsin,2506,WI07104,0,0,3500,0,100000,0,103500,38000,0,10010,0,8610000,1,0,0,3800,3500000,12113801,0,0,1,1,0,0,0,0,76000,1000224,0,100010,1,100,0,0,3800,12514392,128754023,1072697234,11918355,0,1191835,87003992,0,2,13110333,129,0,87004,81066,715125133,0,41714481,11918356,3575530,0,0,1191835,0,11918355,0,0,41714242,12395,11918,0,1191835,0,11918359,286041,0,121114,12,0,128718234,965386750,1024978524,119,0,0,176391653,0,11918356,953468397,1179917138,2217055,13111,120077,3563707,12,238371,1191835,1,1.19183549339627
Winneconne Police Department,2019,Wisconsin,2506,WI07104,0,0,3500,0,100000,0,103500,38000,0,10010,0,8610000,1,0,0,3800,3500000,12113801,0,0,1,1,0,0,0,0,76000,1000224,0,100010,1,100,0,0,3800,12514392,128754023,1072697234,11918355,0,1191835,87003992,0,2,13110333,129,0,87004,81066,715125133,0,41714481,11918356,3575530,0,0,1191835,0,11918355,0,0,41714242,12395,11918,0,1191835,0,11918359,286041,0,121114,12,0,128718234,965386750,1024978524,119,0,0,176391653,0,11918356,953468397,1179917138,2217055,13111,120077,3563707,12,238371,1191835,1,1.19183549339627
