agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Lyman County Sheriff's Office,2023,South Dakota,3676,SD04200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman County Sheriff's Office,2022,South Dakota,3840,SD04200,0,0,100000,0,100000,1,200001,1001001,0,0,1550,10000,10,100,10001,0,0,21661,10,0,0,10,0,0,0,0,100000,0,0,0,100000,100,0,0,37,1,20826919,0,10411634,0,1593,3651,104116338,1,20823268,21,0,10411634,21,0,0,20824934,0,551920817,1,0,527880247,0,10411634,166586142,0,20823268,551827172,10412,0,10411634,0,10411842,1041,176998816,104220,0,104117380,0,12493963,1041,1041476,1,0,20823268,209274,41648,0,0,2082432,3661772,104116,211,0,0,527869836
Lyman County Sheriff's Office,2021,South Dakota,3777,SD04200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman County Sheriff's Office,2020,South Dakota,3782,SD04200,0,0,0,0,100000,0,100000,0,0,2,20010,0,0,0,2000000,12000,10950,2042960,10000,0,15000,25000,0,0,0,0,8000000,0,95,0,0,100,0,0,220,0,947737032,0,11773124,25,588656176,589,2354625,0,941849882,1177318,0,11773124,177,1177312,0,5886815,176597,0,0,0,588657353,182,11831989,235462470,588656176,117731,12033,0,12,0,0,11773124,0,0,117731,0,0,241349032,0,2355,589,589,17660,947739051,117731,941853,0,1,35319488,0,117731,118,0,0,588656176
Lyman County Sheriff's Office,2019,South Dakota,3801,SD04200,0,0,0,1970000,100002,0,2070002,0,0,0,21970,0,850,0,2197000,208,0,2220028,0,0,10000,10000,0,0,0,100000,0,0,0,10,100000,100,0,0,1000000,1191835,1191835,0,273776531,0,12,0,595917747,11918364,595917747,1,0,11918355,200943,1453682,119184,120375385,0,69126459,0,238367,257,10131,0,0,834284845,1311019,261,0,12,0,0,0,0,0,119184,0,0,1013,0,0,1013,0,11918,1191835,0,19,1072651944,1192,1036896998,24802097,119184,0,0,6,0
Lyman County Sheriff's Office,2018,South Dakota,3945,SD04200,1,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1886,0,0,0,0,1886,0,0,0,0,0,0,0,0,0,0,0,1,61,14264,14326,16211,0,0,0,61,0,0,0,0,14265,61,0,12134,1882,0,1,0,0,1459,675,0,16211,1,0,0,1882,0,1,0,0,1,1,0,1887
Lyman County Sheriff's Office,2017,South Dakota,3898,SD04200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman County Sheriff's Office,2016,South Dakota,3892,SD04200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman County Sheriff's Office,2015,South Dakota,3885,SD04200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyman County Sheriff's Office,2014,South Dakota,3927,SD04200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
