agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Alamance County Sheriff's Office,2023,North Carolina,67912,NC00100,9030044,7394152,17400501,5460001,100003,2808827,42193528,2370917,746452,19171,1553493,7950356,2598434,19660,35910,5147556,5625377,22930786,5729511,4320007,827077,10876595,5600036,11700005,7910680,400068,12827129,5001150,1525,11301124,900026,4001220,3012830,145,7303341,937501215,667477863,220026300,320650000,25009000,319500100,398380660,719034650,1743200018,711002097,634020052,3116,10558000,401310231,720231200,1200502,18723161,573400024,1418101703,1998600108,504160,501335588,100444120,226800029,1689242388,1741900212,94203939,934322353,739101000,196500122,149071893,600469049,153152943,1104057098,730087811,3102920,55,695007000,1171569331,527370066,300017003,1780004616,840622058,19238000,334128705,846877170,136899010,580988936,911013067,1006776965,119714926,106760,994385060,100849013,786634184,1776071202
Alamance County Sheriff's Office,2022,North Carolina,67798,NC00100,4390023,13580137,10519422,2680000,200001,8790242,40159825,6010535,548713,9500011,1251768,1570345,7265690,1771450,15655,84844,6560566,18520318,2811506,6443009,673822,9928337,1000048,5200016,3840325,312604,6506167,5007578,1640,7900562,700020,8020860,8008569,362,1245599,706433817,388349112,117945539,469356453,26033525,299855067,138135642,276484164,1925839999,702178241,12690650,3128838,431218639,729526679,14790143,937359,736865072,1333450261,1527187703,686115121,730819,646969463,835348,317596496,1567472983,1717191037,703829514,370056860,520594186,228743646,889170437,730548827,256147888,1412128951,343786101,45822027,17,256089752,549939249,546714916,937060585,520586407,728955807,42476655,1137099721,515262639,115275585,1181016055,687174228,1057411136,204316370,625966527,863289386,6507325,794673441,995438212
Alamance County Sheriff's Office,2021,North Carolina,66326,NC00100,9520060,6094102,17757400,4140003,140003,2988012,40639580,9320848,5549386,20,138328,3850188,3134289,5542791,553622,166856,6184800,19570874,9990288,4500008,1189021,15679317,3800013,11300019,12000450,400057,6740155,9086659,412,9400212,1400016,9005010,1017328,174,7335646,678858476,201783680,235601437,639300096,56225449,1004952799,272601088,1059462900,1371873606,1894880789,621827376,499273267,281914172,226414020,351806791,1238059,99633883,1445825388,1339411523,753974364,1239761,1762428746,740517,160464115,1260323994,1422475921,34187719,244246461,562255172,173625834,272140397,563981371,83122384,1320534144,573580402,9681124,26,509531415,417594045,992370251,89977971,832129549,404926484,23596723,689524886,748015922,587528011,1001834917,1034548286,1319117179,163258528,5125642,1391916429,75351783,798539103,1530627604
Alamance County Sheriff's Office,2020,North Carolina,68636,NC00100,7550029,8281387,1021100,4570003,110001,3727908,25260428,3493174,5652677,4825002,1086609,7360737,462618,414840,501614,5113398,2495770,17435586,859021,3760010,415117,5034148,6550025,8603026,5900050,500035,17504038,14597,1742,9800027,3100017,7001012,7100975,185,2378994,468926319,90198909,2276376,206466444,235463770,383450695,1415875732,134264515,392045067,419721312,879227530,179544854,253493010,8601954,479687323,1178019,1384893696,408297027,562552930,662828042,1901588,374734246,596163,229867934,1739891569,2030865255,465393851,624244916,824132774,354724235,941875688,1060472306,201410886,628234123,423880293,3421894,44914479,591619471,1207955291,1362856816,647535928,852378931,192933,171933896,1537746989,451016601,1177306484,1568066208,800579490,2875887586,682368321,2717508,1699243016,349190902,94675124,1515236553
Alamance County Sheriff's Office,2019,North Carolina,67878,NC00100,5980041,6466178,9809613,9580000,2270003,4151010,38256845,6586792,9060158,2530940,511815,7170150,4307734,9227850,50013,8140936,8551500,37959998,4759604,6710008,354208,11823820,5200053,5100044,13900050,7800004,3451042,5115606,100223,10203835,1800015,12028614,1015120,233,9096120,1125459841,1025066798,837378136,283919051,41002138,84863217,257091015,574274848,2812255111,869489598,658779566,95349577,668160855,1818181,486552657,2383790,1000431840,1085047089,1232493929,1620419565,2280993,829992952,119797503,187776101,994993440,1560113121,688286124,125519185,840261304,864676666,566158024,835244946,385512242,570776206,476817221,21285181,164520975,354714080,503451344,721179991,238395712,1787888061,762980150,21072855,1035767347,896415242,732800255,1444441831,1168022680,2035719077,267132390,11737649,2608307751,24,723464469,1640029482
Alamance County Sheriff's Office,2018,North Carolina,67013,NC00100,118,62,0,23,6,0,209,31,0,8,0,0,1,1,0,2,1,5,70,52,115,237,21,2,0,29,38,1,0,17,129,0,0,0,0,55694,675372,0,0,43748,0,774814,321221,0,0,0,0,64,121,0,0,7311,7497,1162,6236,289085,296483,1721237,20200,261,0,15207,108449,110,0,972,151284,7311,622,483196,30529,5081,169815,596,347236,290355,26033,39241,1400015,860,2,1679,2488,13,16250,3034,153276,23636,3639,2097,206975
Alamance County Sheriff's Office,2017,North Carolina,65833,NC00100,66,31,0,17,9,0,123,16,0,1,0,3,0,1,0,1,3,8,36,28,92,156,3,3,1,22,19,0,0,9,99,0,0,0,0,51809,80858,0,16931,43905,0,193503,110609,0,0,0,1007,0,137,0,1492,1181,3816,668,3222,156135,160025,467952,10630,746,1119,11032,14438,0,0,204,121856,2511,1370,30580,21443,10368,72556,15,109018,149852,47799,22441,467952,634,290,843,3294,0,1492,0,47809,14007,3213,224,71805
Alamance County Sheriff's Office,2016,North Carolina,64959,NC00100,170,74,0,60,24,0,328,52,3,6,0,1,0,2,0,3,0,6,102,71,199,372,12,3,2,27,55,0,0,25,248,0,0,0,0,196043,499941,0,19847,108534,0,824365,356922,0,0,0,169,0,1397,0,3739,0,5304,2147,9543,388795,400485,1587076,7188,698,76,13865,73753,0,0,634,304271,15745,4066,134076,137039,20812,202368,2869,397084,532590,72236,68190,1587076,952,1308,2053,12789,0,10619,0,300027,102284,22045,6018,458094
Alamance County Sheriff's Office,2015,North Carolina,63990,NC00100,190,116,0,84,26,0,416,35,1,8,0,2,0,3,0,1,0,6,106,77,198,381,12,6,0,37,41,0,0,31,254,0,0,0,0,124542,373834,0,11999,172509,0,682885,287106,0,0,0,1721,0,2592,0,581,0,4894,2332,10357,917621,930309,1905194,8066,956,0,31338,12079,0,0,2765,875104,31169,8094,144679,87214,12548,205186,479800,359149,412595,87294,77466,1905194,2566,0,767,9809,386,55337,1478,309625,85204,12937,5874,483983
Alamance County Sheriff's Office,2014,North Carolina,63692,NC00100,257,127,0,94,27,0,505,37,0,2,0,2,0,2,0,4,8,16,106,88,209,403,20,7,3,30,76,0,0,19,248,0,0,0,0,211751,439914,0,36595,197219,0,885479,222551,0,0,0,1613,0,597,0,179,1554,3942,2301,11689,340338,354329,1466302,40301,2310,3386,12193,27424,0,0,790,267924,15715,12382,109068,74711,20332,200745,683,274603,530427,116046,111590,1466302,1584,1416,756,9289,0,3864,644,186475,106535,14005,7336,331904
