agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
State Police Quincy,2023,West Virginia,0,WVWSP06,15,3060850,10400,4700000,100000,912000,8783265,6800428,347702,8700031,114590,7420000,2906586,494600,3311,24071,34500,10997658,4614602,100006,8,4714616,640000,5000039,0,1,7970005,5000060,202,200010,6,9000100,1003900,22,4554889,163900729,823069557,401062500,10378000,30000400,87000000,4009289,946100000,45000007,1011000112,500003573,1104,10074000,2625806,400112000,0,660000234,702000002,662260569,110000004,420,289232061,2656346,13500001,296230396,958900000,693100000,483099695,100012000,143000000,753068231,52119,30900804,10000682,990012000,101940,30,145001000,130324876,820000004,740002000,812007126,45441,600000,863030150,750000,15599003,357313523,414000000,826744099,43631004,101100,123341932,0,201550,669010601
State Police Quincy,2022,West Virginia,0,WVWSP06,0,5000000,20000,800000,100000,30000,5950000,3,0,0,28187,20000,15455,4500,20010,11154,55000,154306,40101,0,0,40101,0,1,0,0,9350001,5000000,5,3600010,100001,100,0,0,69,331402320,421752688,313421413,0,0,109332567,62477076,521622855,10411634,499758632,527250,104,10463692,37930,8329,0,57263986,66426226,136970463,20823278,0,1025596715,83293,0,4003292,31,312349015,244673395,10412,36440718,114536551,0,58513382,27,416469310,7267320,31235,0,270702485,8329308,1041,109,0,312349,1150495951,114736,17153169,312485,551816593,13535894,130149,188482,157767926,12,0,1025545933
State Police Quincy,2021,West Virginia,0,WVWSP06,18,9000001,7000000,0,110000,48036,16158055,2412502,110000,11,38819,4520000,54847,16900,204,20714,20000,4671484,4185003,6000007,4,10185014,46,8000005,0,0,4110000,9000000,0,2900012,100018,120,3100,2,200294,426067708,776000310,1012037045,11541721,843366678,32610083,236820473,1012037045,22489720,775895567,776,1124,11693526,787223124,410100,224897,1165378,933323068,1430234463,626338487,112452,430775515,179918,44979434,875187268,491400209,540877576,864836113,13494,47228395,32617076,443087,56224551,843589187,1000792189,115204,1,0,753559811,305129173,730915643,1402239234,840,112449,1383117296,224897,77252181,562467723,326101950,414935996,50526514,115541,44181828,24,223,1217862891
State Police Quincy,2020,West Virginia,0,WVWSP06,7,12205,5029900,110003,110001,1149000,6411116,3950101,60000,309,78899,3520202,4734152,5910,124,62630,5126300,13528217,2727003,3500000,130002,6357005,10,1000013,646,1,5580000,2000,0,11,3,4000110,1010200,18,112410,1770325839,1576544268,713996852,35843275,1177,57806036,281794550,826473507,529790564,1096667334,8832596,3532,11949720,941996244,591042353,117731,1177636,984468597,1599614602,47776520,117731,361572556,60278,44149336,801867697,133271758,117966709,1118495632,765265979,140103702,161368438,1662,23900194,318816950,741713151,120439,0,293742964,600477115,1083127365,176599207,57689471,176651068,859438,1399840283,2648953,38885454,883955649,541566037,403996018,80073727,241714,102981120,24,118,1302142900
State Police Quincy,2019,West Virginia,0,WVWSP06,0,8120000,10000,7600000,120000,320014,16170014,34841,235000,200000,71248,5020000,2795,4600,39,11151,10000,5119833,501200,800001,40001,1341202,7000015,1,9700000,100180,9065021,6000000,4,1700011,200000,3000110,10,94,1003527,262086116,1006013996,1073843899,11918355,1192,355166982,596018810,1200178342,23836752,1067288695,13028441,1191835,12228232,476785947,2394874,119184,14613,47435056,266494713,1195,238367,951134247,584484,64359118,667195765,955017781,368396351,1082248612,26828217,35755073,609029021,65552,38913432,1109598852,1144173039,120554,11918369,954660,226568150,572140632,59597734,11924177,14316,112854903,767602603,673387,75674403,28629,953468395,317147974,135066634,121925,61726238,22048957,583999,949905283
State Police Quincy,2018,West Virginia,0,WVWSP06,4,3,0,1,1,0,9,15,0,2,0,0,0,0,0,0,0,0,30,16,15,61,32,0,0,3,0,0,0,10,16,0,0,0,0,661,10381,0,3883,5460,0,20386,186016,0,0,0,0,0,0,0,0,0,0,1461,1810,40494,43765,436182,2778,0,0,2215,0,0,0,1321,37451,788,440,1456,8731,39632,1941,0,185409,9140,303,2326,250166,199,0,0,849,159,4004,0,57511,1352,0,484,64558
State Police Quincy,2017,West Virginia,0,WVWSP06,10,3,0,4,5,0,22,12,0,2,0,0,0,1,0,1,0,2,52,14,31,97,56,1,0,7,2,0,0,1,30,0,0,3,0,5034,8198,0,7732,1989,0,22953,79247,0,0,0,0,0,622,0,311,0,932,1793,1555,253586,256933,360066,4284,522,0,2179,17373,0,0,1,232798,705,1,158687,10068,4286,8391,0,82106,73676,18721,3650,360290,311,0,25,684,0,0,0,49101,7959,746,622,59447
State Police Quincy,2016,West Virginia,0,WVWSP06,8,5,0,4,3,0,20,15,1,0,0,0,0,0,0,0,0,0,87,15,55,157,81,2,0,12,1,1,0,15,45,0,0,6,0,1498,57701,0,2586,1965,0,63751,476973,0,0,0,0,0,0,0,0,0,0,2799,1874,143530,148204,688927,14307,3936,0,5295,1011,336,0,2066,121280,1292,543,100700,10189,11828,13028,0,388105,151708,6764,4796,688954,460,34,0,1460,4469,142,0,277400,94111,1012,3517,382604
State Police Quincy,2015,West Virginia,0,WVWSP06,15,4,0,2,4,0,25,11,0,3,0,0,0,1,0,0,1,2,57,20,70,147,38,1,0,7,1,0,0,29,71,0,0,4,0,3958,23771,0,90202,4011,0,121943,73754,0,0,0,0,0,90,0,0,5,95,1657,2857,261909,266422,462215,9583,51,0,5189,823,0,0,4616,246482,157,782,14589,8877,53544,27213,0,73754,268231,6916,8473,462536,111,225,0,3021,366,11377,0,31459,132252,2427,3645,184883
State Police Quincy,2014,West Virginia,0,WVWSP06,14,4,0,2,2,0,22,10,0,1,0,1,0,0,0,0,0,1,69,42,57,168,32,2,0,12,0,0,0,66,56,0,0,4,0,6582,15396,0,14673,0,0,36651,94025,0,0,0,315,0,0,0,0,0,315,1963,5789,91350,99102,230094,10709,965,0,6027,0,0,0,7832,73569,1913,13221,18139,6078,41623,12673,0,94025,32570,6873,2980,230094,479,188,108,2561,1851,7461,0,32563,12867,2233,438,60750
State Police Quincy,2013,West Virginia,0,WVWSP06,12,7,0,5,4,0,28,15,0,0,0,0,0,0,0,0,1,1,55,27,73,155,37,2,0,6,2,0,0,38,70,0,0,6,0,2356,25227,0,7217,13989,0,48789,49834,0,0,0,0,0,0,0,0,785,785,1367,3263,240394,245024,344431,5713,916,0,5160,2197,0,0,6807,224362,404,1984,4244,15331,34336,19809,0,49834,206852,4513,7255,344562,105,636,0,1962,170,785,0,13080,5173,654,351,22914
State Police Quincy,2012,West Virginia,0,WVWSP06,20,10,0,1,7,0,38,16,0,2,1,0,0,0,0,1,0,2,72,41,74,187,40,0,0,2,1,0,0,44,100,0,0,7,0,42967,11466,0,46651,2455,0,103540,103384,0,0,17253,0,0,0,0,664,0,17916,1565,5395,324863,331823,556663,56475,0,0,6914,1593,0,0,6541,260698,989,2731,30052,8751,77786,36961,0,107498,253201,29080,10013,557061,694,552,0,2256,682,2057,0,39814,75559,398,1088,123101
State Police Quincy,2011,West Virginia,0,WVWSP06,16,8,0,2,7,0,33,11,1,1,0,0,0,0,0,0,0,0,51,16,55,122,31,0,0,9,1,0,0,19,62,0,0,4,0,5147,9848,0,107357,9395,0,131748,74909,0,0,0,0,0,0,0,0,0,0,1011,2410,171256,174676,381334,1754,0,0,2491,271,0,0,1192,169070,287,2568,8049,5452,76357,22206,0,174258,70691,13167,8400,381435,122,91,95,0,255,0,0,43753,7014,0,1,51331
State Police Quincy,2010,West Virginia,0,WVWSP06,16,8,0,3,5,0,32,10,0,1,0,0,0,0,0,1,0,1,44,18,64,126,31,1,2,10,3,1,0,16,62,0,0,5,0,6695,48136,0,8489,1399,0,64719,75038,0,0,0,0,0,0,0,23884,0,23884,762,2468,721963,725192,888833,187720,263,19144,5666,2335,699,0,510,508856,123,24176,65212,13624,27137,22819,0,75737,630992,14762,14252,888833,123,23066,151,1747,3836,0,0,39405,11008,697,1770,81804
State Police Quincy,2009,West Virginia,0,WVWSP06,22,17,0,2,5,0,46,18,1,0,0,0,0,1,0,0,0,1,47,29,56,132,24,4,0,18,11,0,0,28,47,0,0,8,0,38658,23179,0,38204,5035,0,105076,170268,0,0,0,0,0,99,0,0,0,99,971,3977,84264,89212,364656,6001,1243,0,16691,1663,0,0,7684,55930,1494,1534,16477,13953,1551,18670,0,175239,95664,16131,23943,364656,168,146,57,1633,308,1633,0,99823,2376,36,927,107107
State Police Quincy,2008,West Virginia,0,WVWSP06,30,18,0,2,4,0,54,33,0,0,0,1,0,0,0,0,0,1,43,27,69,139,32,0,0,24,14,0,0,8,61,0,0,16,0,36293,79523,0,5461,6015,0,127292,397381,0,0,0,821,0,0,0,0,0,821,541,4125,362644,367310,892805,10924,0,0,7753,9111,0,0,1381,338141,1052,2532,43757,7635,27174,82840,0,397381,304356,8279,17799,892805,35,71,30,1620,0,15709,0,195726,6756,0,4755,224702
State Police Quincy,2007,West Virginia,0,WVWSP06,22,19,0,4,6,0,51,28,0,0,0,0,0,0,2,0,3,5,80,30,87,197,40,0,1,22,38,1,0,17,78,0,0,12,0,58184,19488,0,63057,24850,0,165579,285680,0,0,0,0,0,0,13153,0,1176,14328,3505,4110,316072,323688,789276,23698,0,6,8717,42694,29,0,1427,247116,5439,18193,34272,15761,39358,39568,0,285672,324396,12917,13701,789276,1265,219,791,0,128,432,0,174730,109470,4791,4069,295895
State Police Quincy,2006,West Virginia,0,WVWSP06,22,13,0,7,6,0,48,48,2,0,0,0,0,1,0,1,0,2,59,26,51,136,47,2,0,23,21,1,1,9,32,0,0,15,0,12485,31519,0,3956,77649,0,125608,227145,0,0,0,0,0,151,0,756,0,907,883,3998,153288,158169,511829,32953,544,0,21717,57119,2116,3779,1640,38301,1149,7625,17500,13254,113450,7574,0,228959,113213,1224,7881,511829,665,922,0,4187,2116,2870,0,60195,21954,0,0,92909
State Police Quincy,2005,West Virginia,0,WVWSP06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Quincy,2004,West Virginia,0,WVWSP06,35,23,0,10,24,0,92,49,0,3,0,1,0,0,2,0,1,4,94,45,90,229,58,2,2,72,14,0,2,10,69,0,0,17,0,30916,28034,0,37138,46313,0,142401,858595,0,0,0,552,0,0,2116,0,177,2846,1726,8400,616594,626720,1630562,19298,1129,197,37127,33285,0,1073,1053,533557,1010,1631,197996,9613,92146,22499,0,837326,431335,8987,28019,1630562,0,116,4033,871,8792,6759,0,306503,3765,56,3054,333949
