agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Headland Police Department,2023,Alabama,5376,AL03702,2620006,6000000,6000000,10000,100001,12002,14742009,5205102,260000,10,18136,2500155,2729,1120,14,20027,30000,2572181,5117000,3,35005,5152008,3,0,100,1,2710006,0,100000,10,5,1000100,0,120,6120422,1192000031,27045373,2000000,10150002,3,57200016,511010838,100000000,820000002,670001730,28427,0,10066000,48803,201091000,0,6000975,30000001,12100212,600002,0,568053027,50000,30000001,292000013,300000000,916000757,96052084,10010000,46000000,13123,249820,15200920,125,180001500,100000,10,400001000,1031000579,510000002,250001001,1577,250030001,13635000,527000900,960000,40470002,840000048,500001000,79825979,20560001,100100,168508112,30,106,568000000,1,1
Headland Police Department,2023,Alabama,5376,AL03702,2620006,6000000,6000000,10000,100001,12002,14742009,5205102,260000,10,18136,2500155,2729,1120,14,20027,30000,2572181,5117000,3,35005,5152008,3,0,100,1,2710006,0,100000,10,5,1000100,0,120,6120422,1192000031,27045373,2000000,10150002,3,57200016,511010838,100000000,820000002,670001730,28427,0,10066000,48803,201091000,0,6000975,30000001,12100212,600002,0,568053027,50000,30000001,292000013,300000000,916000757,96052084,10010000,46000000,13123,249820,15200920,125,180001500,100000,10,400001000,1031000579,510000002,250001001,1577,250030001,13635000,527000900,960000,40470002,840000048,500001000,79825979,20560001,100100,168508112,30,106,568000000,1,1
Headland Police Department,2022,Alabama,5320,AL03702,17,2000,0,10000,110000,2010004,2132021,601000,10000,200000,33590,5510020,6300,2000,0,45099,70000,5667009,2044101,2,4,2044107,0,0,0,0,200024,0,0,100011,100005,12450,2010,11,60108,563272862,676812562,2082431,270712891,68716783,104127,874,28111,197821044,994831634,10426054,15617451,10411634,35405,520862910,104116,3472,10411635,367530884,10411637,313911,19803622,231503,52058170,87978310,520581692,104116,125008635,10412,33317228,10412467,197821,45478079,208232682,510171412,104689,0,1041,530993341,114527972,572640902,120,209,208233,676777897,547652,3654487,937047048,1042,640888346,3951225,104116,682482814,0,1082,123898807,1,1.04116338383745
Headland Police Department,2022,Alabama,5320,AL03702,17,2000,0,10000,110000,2010004,2132021,601000,10000,200000,33590,5510020,6300,2000,0,45099,70000,5667009,2044101,2,4,2044107,0,0,0,0,200024,0,0,100011,100005,12450,2010,11,60108,563272862,676812562,2082431,270712891,68716783,104127,874,28111,197821044,994831634,10426054,15617451,10411634,35405,520862910,104116,3472,10411635,367530884,10411637,313911,19803622,231503,52058170,87978310,520581692,104116,125008635,10412,33317228,10412467,197821,45478079,208232682,510171412,104689,0,1041,530993341,114527972,572640902,120,209,208233,676777897,547652,3654487,937047048,1042,640888346,3951225,104116,682482814,0,1082,123898807,1,1.04116338383745
Headland Police Department,2021,Alabama,4770,AL03702,560010,9000001,500000,2100000,2005000,848000,15013011,365600,199000,7960000,38165,1400000,2222,1002100,17632,23042,26600,2509761,522502,1,52101,574604,0,0,0,100000,1990000,0,480,5700010,200004,1000100,1000800,254,21564,86810401,651111486,449811222,12481790,2249,2248973,112449069,1124486,56224283,317329950,237491617,6,11244856,788385,1014286128,112449,137,22489712,328,642081282,112562,508304986,296864,2,638935083,1771064828,257732101,887243985,11245,151918005,2012,166424,22849588,224897,562242803,114484,0,2249,393734163,691277526,157429110,168674045,146200110,69875536,538629167,112449,324976,629711947,134938273,706053409,69732728,1686728,8031632,0,134962,508289983,1,1.12448560525052
Headland Police Department,2021,Alabama,4770,AL03702,560010,9000001,500000,2100000,2005000,848000,15013011,365600,199000,7960000,38165,1400000,2222,1002100,17632,23042,26600,2509761,522502,1,52101,574604,0,0,0,100000,1990000,0,480,5700010,200004,1000100,1000800,254,21564,86810401,651111486,449811222,12481790,2249,2248973,112449069,1124486,56224283,317329950,237491617,6,11244856,788385,1014286128,112449,137,22489712,328,642081282,112562,508304986,296864,2,638935083,1771064828,257732101,887243985,11245,151918005,2012,166424,22849588,224897,562242803,114484,0,2249,393734163,691277526,157429110,168674045,146200110,69875536,538629167,112449,324976,629711947,134938273,706053409,69732728,1686728,8031632,0,134962,508289983,1,1.12448560525052
Headland Police Department,2020,Alabama,4733,AL03702,11,10000,15000,3100000,0,2,3125013,1986802,0,0,620,10000,9554500,0,10001,545,0,9575666,368000,1,0,368001,9,7000005,9700040,0,4500010,645,0,11,12,0,0,0,595,857672409,49344,1655301,11773124,0,706,589,0,1149056855,648,0,0,11773124,1,52979,235462,2603,11773127,1351564375,51919475,118,262553069,0,23546258,541328338,117731235,0,1558808916,52979,24,353193706,69514,35319740,682841174,20297,647522,0,136097308,341458374,329647459,0,114,0,0,11773125,240760,9759919,12,200145454,117743,4989451,117849,288088675,12053324,200143,733489141,1,1.17731235192711
Headland Police Department,2020,Alabama,4733,AL03702,11,10000,15000,3100000,0,2,3125013,1986802,0,0,620,10000,9554500,0,10001,545,0,9575666,368000,1,0,368001,9,7000005,9700040,0,4500010,645,0,11,12,0,0,0,595,857672409,49344,1655301,11773124,0,706,589,0,1149056855,648,0,0,11773124,1,52979,235462,2603,11773127,1351564375,51919475,118,262553069,0,23546258,541328338,117731235,0,1558808916,52979,24,353193706,69514,35319740,682841174,20297,647522,0,136097308,341458374,329647459,0,114,0,0,11773125,240760,9759919,12,200145454,117743,4989451,117849,288088675,12053324,200143,733489141,1,1.17731235192711
Headland Police Department,2019,Alabama,4738,AL03702,0,8000163,0,0,1600000,17600,9617763,461330,0,10,15915,10009,485,4700,10,10104,20500,61723,3980201,1,3,3980205,0,0,0,7100001,410005,50,203,600056,200004,3000100,0,0,46132,297958993,355228112,835479065,11930273,1192,119184,530,835476937,11918356,25625715,11978302,0,11918355,24369,597109821,238367,51248926,796742031,783870444,0,119184,530397581,179371,0,1466084,12275934,355286161,700816492,1192,29795887,7080,194269,24039377,1191905,595917747,121150,0,0,1962,158037388,774694263,476734454,0,119184,355166977,297959,12190095,595917775,1072653136,22943099,1509640,121567,160982175,0,29795940,530367568,1,1.19183549339627
Headland Police Department,2019,Alabama,4738,AL03702,0,8000163,0,0,1600000,17600,9617763,461330,0,10,15915,10009,485,4700,10,10104,20500,61723,3980201,1,3,3980205,0,0,0,7100001,410005,50,203,600056,200004,3000100,0,0,46132,297958993,355228112,835479065,11930273,1192,119184,530,835476937,11918356,25625715,11978302,0,11918355,24369,597109821,238367,51248926,796742031,783870444,0,119184,530397581,179371,0,1466084,12275934,355286161,700816492,1192,29795887,7080,194269,24039377,1191905,595917747,121150,0,0,1962,158037388,774694263,476734454,0,119184,355166977,297959,12190095,595917775,1072653136,22943099,1509640,121567,160982175,0,29795940,530367568,1,1.19183549339627
