agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total,price,in_2023_dollars
Bogata Police Department,2023,Texas,1094,TX19403,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,1000000,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,200000000,0,0,10200,10000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Bogata Police Department,2022,Texas,1098,TX19403,0,0,0,0,2900000,0,2900000,0,0,21,14330,0,0,0,0,0,0,14330,10000,0,0,10000,10,0,0,100000,3,0,10,10,100000,100,0,0,10,498717365,519562724,105157502,10411634,0,16658614,103076233,41647,498717261,33,104429207,0,200945,312849,43729,0,6247207,1,2082328,312349,0,515375875,135351,10411634,20823268,832930707,416569470,437299096,10412,0,16658739,312,10515750,1,0,104116,0,0,311307852,18740941,1,104,0,104116,519541571,135362,21239734,1041164,843343382,18741357,531000,106001,64354622,4185,104116338,525787509,1,1.04116338383745
Bogata Police Department,2021,Texas,1054,TX19403,800000,0,0,0,100000,0,900000,450001,397,3450000,3750,8000010,4500006,0,0,0,10180,12513946,10000,0,0,10000,0,10,45,0,5770000,0,18,10,0,100,3450,0,0,495898163,648851179,506019,50039609,0,112449,0,0,22489723,760939409,0,0,0,22610,787139924,112,0,11244857,1124489,2024074,0,674691700,0,0,0,562242803,112449,337345720,0,112448561,337,0,101,3,0,112449,899588,50601852,224899156,0,865856165,11,865853916,0,648828582,0,10994096,49,1124,12110770,0,113685,49477368,0,0,899599729,1,1.12448560525052
Bogata Police Department,2020,Texas,1053,TX19403,0,1010000,99000,0,100001,2,1209003,10000,70055,0,50000,8420000,526,0,0,10005,0,8480531,100000,0,30000,130000,6740000,0,0,2,550000,400,0,10,0,1000100,0,0,0,14027679,860224519,1059581117,11773124,0,0,0,0,11773125,1177430,859,6,11855535,36653,473962524,117849,1260,1412776,0,19,118,11779,1095,35319371,244881010,0,117731,36521130,117743008,154227918,36,0,16482374,117731,2355,589,0,1177,32,11773124,400286200,148,871212282,141277,859449790,0,16576558,11773,1165539231,79298110,0,118897,5874789,1,36496683,0,1,1.17731235192711
Bogata Police Department,2019,Texas,1060,TX19403,10,350001,36800,10000,100001,0,496812,575000,0,0,0,0,8005310,0,1,10072,10000,8025383,3160000,2,2,3160004,0,0,0,0,0,0,55,1000002,325000,100,0,10,2011900,4,230024250,59592,11918355,0,119183549,21453039,0,131101904,421313847,11921773,0,11918355,97466,595917747,0,21453039,0,63286465,488652552,119185,13196,3400,6,679346232,0,119,13122,190705597,0,1192,226449,387414,1072651944,11918,11918355,21454,2384,14,595917747,1013061361,2,1013060169,238367,230024250,0,3396732,0,2,3398284,2255966,119184,1901,2252581,0,369469003,1,1.19183549339627
Bogata Police Department,2018,Texas,1066,TX19403,0,8,1,1,11,0,21,1,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,2,6,0,0,4,2,0,0,0,0,20400,0,2073,6310,97,0,28880,0,0,0,0,0,0,0,0,0,0,0,0,498,12919,13417,42297,0,728,0,546,6607,0,0,5190,346,3155,570,8158,1274,12,17686,0,0,5742,971,4729,42297,3034,121,149,849,0,6067,0,0,121,121,2888,13351,1,1.21343405628813
Bogata Police Department,2017,Texas,1074,TX19403,0,2,0,0,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,14,3,17,1,0,0,0,10,0,0,5,1,0,0,0,0,3232,0,0,4686,0,0,7918,5594,0,0,0,0,0,0,0,0,0,0,0,1761,1343,3104,16616,62,0,0,0,2589,0,0,328,124,0,252,796,1571,1305,286,0,5594,5171,149,1492,16616,0,106,186,249,0,286,0,5594,1007,0,497,7925,1,1.24307319386626
Bogata Police Department,2016,Texas,1103,TX19403,1,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,9,5,18,0,1,0,0,7,0,1,4,5,0,0,0,0,0,476,0,665,273,0,1414,0,0,0,0,0,0,0,0,0,0,0,136,1144,9807,11087,12501,0,152,0,0,3929,0,63,315,6627,748,194,3745,0,203,0,0,0,6862,0,749,12501,538,13,597,0,0,0,0,0,2088,0,0,3236,1,1.26955202032162
Bogata Police Department,2015,Texas,1105,TX19403,0,1,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,4,12,5,21,0,1,0,0,3,1,3,6,7,1,0,1,0,636,0,0,4365,0,0,5001,5142,0,0,0,0,0,0,0,0,0,0,109,1391,3178,4678,14821,0,77,0,0,814,193,805,1118,1671,386,117,2751,643,186,0,64,5142,1174,0,4358,14821,0,0,112,643,0,0,0,5142,656,0,193,6745,1,1.28556847539769
Bogata Police Department,2014,Texas,1111,TX19403,2,5,0,3,4,0,14,1,0,0,0,0,0,0,0,0,0,0,3,4,8,15,0,0,0,0,7,1,0,2,5,0,1,1,0,4800,4408,0,3919,2703,0,15830,2059,0,0,0,0,0,0,0,0,0,0,86,631,6900,7617,25506,0,0,0,0,3133,39,0,48,4398,380,734,3811,2059,1274,1924,0,2059,6199,2521,4545,25506,32,367,2698,682,1223,0,0,2059,2714,26,1340,11141,1,1.28709350845562
