agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Sutton Police Department,2023,Massachusetts,9426,MA01449,0,0,0,0,100001,50000,150001,491200,76000,20,20,2500000,40500,400000,0,1605,10000,2952125,157000,0,2,157002,20,4,0,0,1525000,0,2,6000010,100002,488700007,715011462,700007700,10060000,0,5,825,100,10000000,100,1200015,1000,10010000,20142,500000000,200000,15000010,10000000,401000000,10000001,100000,825028605,0,0,448000007,1,15100000,4465,447011000,0,515007000,500000000,49,250090,100000000,100000,0,0,14,130000044,250000000,170000474,0,0,615000000,300000,63190121,714000005,600000000,14250105,130525000,7100000,68775165,0,44,825000000
Sutton Police Department,2022,Massachusetts,9418,MA01449,10028,3,3000000,0,610000,0,3620031,840700,0,0,20035,0,9030,0,15550,3354,0,47969,6577001,0,90002,6667003,10,0,5000000,100000,75006,10,0,100010,200002,476332378,61493,522664019,10578220,1041,0,10430531,208232677,20823269,107552178,10437663,57265027,15096869,58472,832930707,0,520581945,392518596,3651042,10411634,104116,156185288,208961,8,715279245,832933362,520581692,475834285,10412,4789366,369613236,57,21031588,0,520581692,18845838,10,1041,43,78087255,83293071,15617805,343586667,208233,520582004,162057,20852,780925,624698030,485265924,38127747,104116,168564619,0,52162303,156174508
Sutton Police Department,2021,Massachusetts,9716,MA01449,1,2000010,40034,2,110000,5475000,7625047,258501,210,10,21640,20,1511150,800,29210,140,35000,1597960,10000,1,10002,20003,4,234,15,100004,7500000,50,0,100132,200001,481842128,281188170,562411475,11617061,225,0,910843653,562242803,11244901,479030942,11471833,0,22602161,30233,322727,112561,0,37108027,144170647,22489712,112449,266561044,112776910,11244856,17317079,787140539,382325106,1003053102,13494,31,1005292034,218518,15855294,1024406388,562282160,2924337,6,19681872,1000792191,1090751043,674695861,281123532,112448562,281121,843364204,562243,17496998,1057140216,843365328,1138654560,31501902,114416,59317643,0,1,356461937
Sutton Police Department,2020,Massachusetts,9600,MA01449,8600000,5000001,4000000,10000,100000,4,17710005,50000,90000,0,491250,30000,801,10000,10000,28,10100,552179,500000,0,1,500001,1,0,9000000,100000,1240004,70,0,100010,200001,7063969,1002838207,2356394,153050606,0,18,0,7417303,11773125,21780396,11787075,1177,11855535,37731,592352937,235462,1884,47092494,27078302,1153766106,33,24745,11813,58865618,248412907,1601145011,412412517,17725470,194268311,0,1177,0,23899447,353194,62398,118909,12,3532,7,21898011,294328088,824119004,1118446734,235462,1000727272,417357,13798101,123558931,1177,29256613,24476,1295044,118555354,0,6,0
Sutton Police Department,2019,Massachusetts,9551,MA01449,1,8000001,2000,1,140000,5000004,13142007,1093100,1526000,20000,12490,20000,10000,0,4800,12076,77000,136366,4376000,2,10002,4386004,10,8500000,0,0,1,400,100,11,402,240277334,402149430,119219424,11942192,0,0,342056787,2383671,11918391,715101296,834686,0,11930273,699473,4767342,119303,59591775,35755544,1040472862,405224070,357551,17266,101306,12514273,357550654,4,59711077,1141803211,11918,4767342,3802,257436,357681,595917749,1192,119184,38,0,595947614,381387358,0,893877168,29796,119184,592415122,595918,1247922,786611454,333716322,786611811,545407758,1193147,29808324,12,1191887,2384
Sutton Police Department,2018,Massachusetts,9527,MA01449,14,1,0,2,0,0,17,5,0,1,0,0,0,0,1,0,0,1,6,9,30,45,1,0,0,0,9,0,0,7,28,3519,22805,0,0,243,0,26567,11042,0,0,0,0,0,0,1399,0,0,1399,84,1144,103433,104661,154712,61,0,0,0,25056,0,0,1827,77717,2336,1285,51872,243,0,13870,0,11042,60414,2608,0,143669,0,0,1399,0,0,0,0,0,1582,0,0,2981
Sutton Police Department,2017,Massachusetts,9401,MA01449,10,5,0,10,4,0,29,7,0,1,0,0,0,0,0,0,0,0,7,11,30,48,3,3,0,0,16,1,0,1,24,14918,17761,0,13467,14002,0,60149,46118,0,0,0,0,0,0,0,0,0,0,107,1314,627452,628873,735140,1,2363,0,0,143014,124,0,37,483333,1181,278,481266,249,0,157164,0,66504,26197,1367,934,735140,0,31,372,249,0,75,0,0,2425,0,249,3400
Sutton Police Department,2016,Massachusetts,9292,MA01449,20,4,0,11,5,0,40,4,0,1,0,0,0,0,0,1,0,1,9,9,27,45,1,1,0,0,8,0,0,3,32,1993,18956,0,154,16043,0,37146,13965,0,0,0,0,0,0,0,889,0,889,159,1201,96993,98352,150352,19,508,0,0,49011,0,0,408,48407,870,752,15674,0,0,8849,127,18867,29701,74840,673,150352,0,236,0,0,0,1904,0,1270,946,30723,0,35079
Sutton Police Department,2015,Massachusetts,9264,MA01449,33,12,0,9,3,0,57,1,0,1,0,0,0,0,1,0,0,1,4,5,24,33,1,1,0,0,10,0,0,1,20,49686,45054,0,3722,2841,0,101303,3214,0,0,0,0,0,0,13,0,0,13,138,668,64341,65147,169677,0,257,0,0,15436,0,0,51,49403,64,1428,16397,0,656,61709,0,22497,53968,11929,1028,169677,0,71,0,0,0,4043,0,0,824,514,0,5452
Sutton Police Department,2014,Massachusetts,9200,MA01449,26,12,0,13,3,0,54,6,0,2,0,0,0,0,0,0,0,0,11,21,26,58,6,2,0,0,15,1,0,4,30,13261,80545,0,16642,7669,0,118117,25098,0,0,0,0,0,0,0,0,0,0,199,2655,34056,36911,180126,1964,940,0,0,16829,579,0,60,16539,740,2951,16004,1287,130,82669,0,37969,26878,9943,1555,180126,0,0,0,386,0,0,0,0,158,0,1030,1574
Sutton Police Department,2013,Massachusetts,9137,MA01449,28,6,0,9,3,0,46,5,0,1,0,0,0,0,0,0,0,0,9,9,37,55,5,1,0,1,18,1,0,0,29,33079,57544,0,4322,23398,0,118343,60690,0,0,0,0,0,0,0,0,0,0,116,977,125202,126295,305328,5429,131,0,9810,49045,0,0,0,61880,1988,2038,47288,0,196,127200,0,60690,59047,6880,0,305328,0,0,22462,0,0,67,0,0,3717,1,0,26247
Sutton Police Department,2012,Massachusetts,9075,MA01449,25,16,0,13,1,0,55,9,0,1,0,0,0,0,0,1,0,1,2,10,40,52,6,0,0,0,27,0,0,1,18,34373,60976,0,0,8657,0,104006,71134,0,0,0,0,0,0,0,166,0,166,42,1234,128174,129451,304757,5731,0,0,0,98821,0,0,1014,23886,783,599,23279,730,544,74784,0,82415,115658,3470,2495,304757,0,0,46,0,0,1328,0,1991,6682,0,624,10671
Sutton Police Department,2011,Massachusetts,9018,MA01449,32,12,0,10,1,0,55,10,0,0,0,0,0,0,0,0,0,0,10,16,44,70,9,1,0,0,25,0,0,0,35,37967,74000,0,2845,6705,0,121517,102983,0,0,0,0,0,0,0,0,0,0,196,2307,128531,131034,355534,5703,135,0,0,37101,0,0,0,88095,406,997,31538,2459,249,44337,0,113786,126599,24950,10212,355534,305,0,669,0,53,1016,0,14901,8591,813,0,26347
Sutton Police Department,2010,Massachusetts,8963,MA01449,35,10,0,11,4,0,60,7,0,2,0,0,0,0,0,0,0,0,7,9,27,43,4,1,0,1,15,0,0,2,20,47124,168632,0,6700,9135,0,231591,72383,0,0,0,0,0,0,0,0,0,0,191,1252,105981,107425,411399,4192,279,0,1607,55658,0,0,35,45653,3425,335,30116,10236,5416,150047,0,56593,111041,26425,17765,411399,42,0,0,2096,0,2585,0,3493,1670,3354,140,13380
Sutton Police Department,2009,Massachusetts,9175,MA01449,13,4,0,3,3,0,23,7,0,0,0,0,0,0,0,2,1,3,12,8,26,46,3,0,0,0,13,0,0,2,28,6675,20164,0,4494,4616,0,35949,44952,0,0,0,0,0,0,0,178,0,178,293,1484,222301,224078,305156,2926,0,0,0,15208,0,0,62,205882,284,121,55151,0,0,9992,0,44100,171649,7316,16545,305156,0,0,1,0,0,0,0,35507,3512,0,1051,40072
Sutton Police Department,2008,Massachusetts,9107,MA01449,7,4,0,10,5,0,26,9,0,1,0,0,0,0,0,0,0,0,8,6,33,47,3,3,0,1,14,0,0,0,26,25538,4772,0,3835,18153,0,52298,62482,0,0,0,0,0,0,0,0,0,0,150,900,124952,126002,240782,1346,1698,0,283,92683,0,0,0,29991,2406,1642,10347,0,425,16802,0,65313,133341,5449,5059,240782,0,0,79,0,0,693,0,212,6448,0,0,7433
Sutton Police Department,2007,Massachusetts,9154,MA01449,22,5,3,12,1,2,45,6,0,1,0,0,0,0,0,1,0,1,12,11,29,52,6,0,0,0,16,0,0,0,30,31872,195469,1763,338,40479,3227,273148,264520,0,0,0,0,0,0,0,73,0,73,251,1367,50907,52525,590267,1043,0,0,0,27028,0,0,0,24453,250,78,13946,0,470,77938,0,408537,61223,21895,5930,590267,73,0,0,0,0,0,0,29391,2228,0,2697,34389
Sutton Police Department,2006,Massachusetts,9043,MA01449,9,4,6,7,5,6,37,7,0,1,0,0,0,1,0,0,0,1,11,8,32,51,2,1,0,0,12,0,0,0,36,98443,5039,96500,9373,15719,6182,231256,51647,0,0,0,0,0,9069,0,0,0,9069,345,1326,252352,254022,545995,25756,227,0,0,39766,0,0,0,188274,1088,478,24593,0,36275,9439,0,145329,301965,13148,13679,545995,0,91,30,0,0,453,0,9069,3883,452,0,13978
Sutton Police Department,2005,Massachusetts,8853,MA01449,18,6,0,6,2,0,32,10,0,2,0,0,0,0,0,0,1,1,11,10,28,49,3,1,0,1,4,0,1,0,39,9688,40593,0,819,43464,0,94563,123259,0,0,0,0,0,0,0,0,31,31,53,1535,109727,111315,329168,8940,312,0,2028,4066,0,468,0,95501,1318,109,27605,5617,211,80497,0,122791,85397,1794,3829,329168,218,39,156,0,0,10288,0,21063,0,0,0,31765
Sutton Police Department,2004,Massachusetts,8842,MA01449,6,5,0,10,2,0,23,15,0,1,0,1,0,1,0,0,0,2,15,4,21,40,6,1,0,1,4,0,0,2,26,2420,5727,0,14225,20260,0,42631,236532,0,0,0,265,0,265,0,0,0,529,340,831,20910,22081,301773,2371,968,0,452,1978,0,0,339,15974,824,274,8555,323,484,323,1613,236532,36625,10479,5741,301773,808,31,436,0,0,0,1613,209108,56,0,48,212100
Sutton Police Department,2003,Massachusetts,8713,MA01449,12,5,0,8,1,0,26,17,0,4,0,0,0,0,0,0,0,0,15,7,16,38,8,0,0,1,4,0,1,3,21,938,49056,0,455,101684,0,152134,218178,0,0,0,0,0,0,0,0,0,0,290,1426,35183,36899,407210,6448,0,0,1822,3654,0,41,401,24532,25,764,7662,0,0,43554,0,318855,21558,5797,8996,407210,0,2,1921,0,0,0,0,62943,646,0,711,66223
