agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Cheshire County Sheriff's Office,2023,New Hampshire,0,NH00300,0,0,0,4000000,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,100000000,0,10000000,0,0,0,0,0,0,100,0,100000,0,0,0,30,0,0,0,0,0,0,0,4000200,0,100000000,20004,0,0,0,0,10000000,0,0,0,0,0,100000000,0,0,0,0,0,100000000,0,10000000,0,0,100,10000,0,0,0,0,0
Cheshire County Sheriff's Office,2022,New Hampshire,0,NH00300,0,0,0,0,100000,0,100000,61581,0,0,0,0,500160,1600,0,1,0,501761,0,1,10000,10001,0,100000,5,0,160001,0,800,20,100000,3,614296819,60387,10411634,104,0,10411634,624698030,3,1603391611,10,0,10411634,1104,1041163,0,10411634,20824,2707129,0,0,10413,21,0,1041163,312,0,0,10412,0,0,83293,10,0,0,104,0,5205817,10411634,943294026,1041,104,521,10412,614287229,0,93706,1,0,120775060,0,105158,1041247,14,0,0
Cheshire County Sheriff's Office,2021,New Hampshire,0,NH00300,7000000,0,0,0,100000,0,7100000,100,120000,0,0,0,1400,12070,0,14,0,13484,201,0,12000,12201,20,0,7000000,1,0,0,0,10,0,66457212,11324,113573046,0,0,13,0,0,11244857,11357371,11244856,0,11244856,22580,112448561,0,0,11245,3373569,78715,0,66367156,0,0,0,0,0,0,0,112449,11244856,79,0,0,0,113584,1,0,20,11244856,11244856,64,0,0,0,7871,0,0,11245981,9007130,11256,112561,15754043,2,11245,66344651
Cheshire County Sheriff's Office,2020,New Hampshire,0,NH00300,0,0,0,0,0,0,0,2403500,0,1,0,0,0,0,0,0,0,0,4035001,2,1,4035004,0,0,0,0,0,0,0,10,2,0,11779,0,11773124,0,0,0,0,0,6,0,0,0,0,941850,0,0,1,1177312,94184988,0,0,0,11773124,0,0,0,40164,11773,0,0,0,118014,0,1177,0,0,1177,0,412059323,0,118,0,0,0,0,11773,412059323,588656176,0,0,589,588656,0,283,0
Cheshire County Sheriff's Office,2019,New Hampshire,0,NH00300,0,0,0,0,100000,0,100000,0,0,0,0,0,11001,0,0,110,0,11111,0,0,0,0,1100000,0,0,100000,10000,0,110,0,100000,1191835,203803869,0,0,0,0,0,0,1,25028545,191,0,12109049,11931,0,0,0,0,131101904,11918355,0,12049,191,0,0,11918355,119,0,0,0,0,0,0,1191835,0,1192,0,0,1,119184,1192,0,0,0,203803869,0,12122159,0,1,1311138,0,0,13,0,0,0
Cheshire County Sheriff's Office,2018,New Hampshire,0,NH00300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,8,0,0,0,0,4,1,0,0,3,0,2427,0,0,0,0,2427,0,0,0,0,0,0,0,0,0,0,0,93,61,3399,3553,5980,0,0,0,0,129,1,0,0,3423,0,0,61,0,12,2427,0,0,3480,0,0,5980,0,0,0,0,0,0,0,0,1478,0,0,1478
Cheshire County Sheriff's Office,2017,New Hampshire,0,NH00300,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,126,126,0,0,0,0,1,0,0,0,124,0,1,0,0,0,0,0,0,124,0,0,126,0,1,0,0,0,0,0,0,0,0,0,1
Cheshire County Sheriff's Office,2016,New Hampshire,0,NH00300,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,1,0,0,0,2,0,0,1,2,0,637,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,3,190,2780,2973,3611,0,0,0,0,444,0,0,3,2552,0,3,192,0,0,0,0,0,3187,255,0,3636,0,3,0,0,0,0,0,0,1409,254,0,1666
Cheshire County Sheriff's Office,2015,New Hampshire,0,NH00300,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,2,8,0,1,0,1,2,0,0,1,3,0,797,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,67,129,1800,1995,2792,0,129,0,27,37,0,0,1,1801,0,28,37,0,0,0,0,0,2727,0,0,2792,0,1,0,0,0,0,0,0,0,0,0,1
Cheshire County Sheriff's Office,2014,New Hampshire,0,NH00300,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,2,6,15,2,0,0,1,8,0,0,0,4,1030,398,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,0,0,91,232,6142,6465,7892,0,0,0,1541,4305,0,0,0,619,104,0,471,2252,0,14,0,0,5051,0,0,7892,0,0,0,2252,0,772,0,0,130,0,0,3155
