agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Dardanelle Police Department,2023,Arkansas,4524,AR07501,750000,9005400,10124,1,100001,597000,10462526,671770,100000,11,1854,0,14480,100,113,20144,210000,246691,75001,2000000,3,2075004,2000010,3100000,0,0,9500000,1201,0,8500011,100002,431300363,290060142,500000000,10203000,95002000,15000010,101200221,800035000,3,280000000,60000,0,10000000,60010,1000100,0,763,10000002,103700100,20000001,0,631042109,0,10000002,51000001,9300000,100,989015875,12000,24002050,15001989,11,10200066,416000000,230000000,450300,570002,5000,240100000,911000002,10005000,897000600,10398,100000,280000350,0,62240000,588100014,150002000,76000251,30053001,101730,14150413,1,89420044,1101000000
Dardanelle Police Department,2022,Arkansas,4485,AR07501,0,5020000,0,2000001,120000,22100,7162101,753508,300,0,30130,5220020,5005031,3005700,33000,43090,75250,13412221,86002,8000000,32,8086034,1000021,1000000,0,0,5062005,5000500,27,8400011,2,215520925,666398931,1041163,10576138,8329307,21968958,522041173,521622855,853753977,67675620,6768219,107,10661513,42136,212397330,208337,396,52578753,454259904,23426176,104116,967300654,156175,48414099,201985989,16658614,447700255,473751935,12494,10413913,1119,16,20823398,167627314,822519073,105699,10,52059210,780875148,364407189,20824309,520582009,520670326,208233,666344796,676756,22968065,1460793884,114531096,28133702,27189984,105262,116196851,365448,67675626,928207568
Dardanelle Police Department,2021,Arkansas,4475,AR07501,9,33000,1001300,3200001,100000,2102,4336412,331600,131010,2,5050,8010010,41310,2200000,10000,11845,105400,10383615,627017,500101,15001,1142119,5260000,4,8800000,100106,1410012,0,90,10,200004,185540169,721932164,44979,11357305,0,112449044,2101,226021607,12,1095024082,564257,337,11445014,30224,1686841,112449,14619474,3935700,1293383353,15742800,674691,976077508,0,38794757,609471454,112448561,889468114,427361909,11357,2611,112448562,219275,33734605,1124504,764654147,113348,4,0,649957178,148432102,899590733,730916901,19848,354213,159688202,337346,38157171,1146985438,2249,48128958,60958368,146183,18443274,1349383,57,976064750
Dardanelle Police Department,2020,Arkansas,4520,AR07501,7500000,5000000,95,3400003,100000,20500,16020598,391300,10000,10,60,3520000,5034,220,0,10051,0,3535365,2438001,1,102,2438104,2700075,2,5000000,200003,8750032,5101190,100000,500011,200001,207206992,2080325782,1253602,11899096,94,128327046,94416,474456878,11773128,780322862,431,117731353,11968557,71177,353193823,117731,117855,11773124,1295280,11773124,235462,137780923,4,11775,1001893047,470924948,195433968,53003589,11773,53100146,661649595,353367948,11890901,73346560,1342137259,121240,412061,4709,765256577,164823733,1153770814,235463124,824118646,117731,2209815286,742001110,24589348,647521807,1071360127,583747298,13001070,117731,602667889,0,25900878,137745546
Dardanelle Police Department,2019,Arkansas,4555,AR07501,7880013,6010007,6650000,2200001,500000,2119001,25359022,1003200,5370824,1,8046,5000023,24149,5841600,0,34830,10000,10918648,6938787,2,191302,7130091,2,4100002,5000000,10,2523006,2217,1,12100414,300006,1191716828,619947641,358811133,11966028,47673537,24075101,24,845759242,487818272,1076353640,1084572934,188312634,682945574,596284277,836834420,715220,49226963,329840487,273534379,35755068,715149,865370197,14352,14897953,693298221,361126194,1058469221,746151640,715113214,49104808,238367846,834493420,47971510,1252345056,1191856351,1518196,2,5959,1811590089,387060502,11918355,1048821470,500573196,44783219,1060771282,12003571,77648113,1086075074,548252675,2040149082,130912412,170552,910599418,53637,37889726,1091733230
Dardanelle Police Department,2018,Arkansas,4535,AR07501,18,6,0,11,5,0,40,8,0,7,0,0,0,0,0,0,0,0,34,14,28,76,5,1,0,6,5,0,0,2,57,2278,22226,0,3112,19768,0,47385,69774,0,0,0,0,0,0,0,0,0,0,561,1722,33903,36186,223118,2636,30,0,1115,17169,0,0,27,15209,4883,274,27465,2536,11036,7129,0,69774,26299,2998,1018,153412,81,0,849,0,0,170,0,29124,1704,0,0,31928
Dardanelle Police Department,2017,Arkansas,4578,AR07501,14,6,0,13,9,0,42,13,0,8,0,0,0,0,1,1,1,3,18,16,22,56,9,5,0,6,1,0,0,0,35,4673,19843,0,344916,17353,0,386785,75233,0,0,0,0,0,0,317,0,12,329,209,1981,14689,16880,479227,533,1057,0,905,249,0,0,0,14136,1075,189,6251,3481,547,4537,0,418017,27011,14755,3364,479227,0,0,0,0,0,0,0,6557,298,0,0,6856
Dardanelle Police Department,2016,Arkansas,4642,AR07501,3,2,0,16,7,0,28,7,0,5,1,0,1,0,1,4,0,7,28,13,14,55,10,1,0,1,3,0,1,1,38,7909,1375,0,1028,8704,0,19017,46116,0,0,0,0,3,0,13356,12951,0,26309,314,1654,6863,8831,100273,444,190,0,317,234,0,0,0,7645,2764,206,4111,1333,1356,23,0,67286,16862,3517,2816,100273,0,1,0,0,0,0,0,15869,127,0,1016,17013
Dardanelle Police Department,2015,Arkansas,4702,AR07501,13,9,0,12,7,0,41,7,0,9,0,0,0,0,0,0,0,0,27,18,19,64,7,0,1,4,2,0,0,0,50,8319,12394,0,92899,4289,0,117901,68778,0,0,0,0,0,0,0,0,0,0,672,2427,22828,25927,212606,1847,0,71,895,1862,0,0,0,21292,1787,301,16526,2764,6685,252,0,148097,25700,8733,1800,212645,154,3,26,0,129,123,0,131642,793,13,0,132883
Dardanelle Police Department,2014,Arkansas,4680,AR07501,15,13,0,15,6,0,49,4,0,5,0,0,0,0,1,1,1,3,49,27,42,118,4,6,0,6,4,0,0,1,97,5403,9441,0,5398,12812,0,33054,50197,0,0,0,0,0,0,60,257,2832,3150,1000,3721,100005,104726,191126,0,1062,0,2068,3258,0,0,0,98338,2637,1982,52737,3668,386,3349,0,50390,66397,6519,3059,191126,42,103,264,322,0,15,0,41187,916,1287,0,44137
