cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,004072,Northwood University,Private,Accounting and Related Services.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Accounting and Related Services.,Bachelor's Degree,66,19049,19345
2016_2017,004072,Northwood University,Private,Accounting and Related Services.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Accounting and Related Services.,Bachelor's Degree,66,18045,18099
2015_2016,004072,Northwood University,Private,"Business Administration, Management and Operations.",Associate's Degree,10,,21590
2015_2016,004072,Northwood University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,637,23205,25016
2015_2016,004072,Northwood University,Private,"Business Administration, Management and Operations.",Master's Degree,162,41000,38288
2016_2017,004072,Northwood University,Private,"Business Administration, Management and Operations.",Associate's Degree,22,24375,24591
2016_2017,004072,Northwood University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,673,21463,23847
2016_2017,004072,Northwood University,Private,"Business Administration, Management and Operations.",Master's Degree,202,41000,42392
2015_2016,004072,Northwood University,Private,Business/Managerial Economics.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Business/Managerial Economics.,Bachelor's Degree,,,
2016_2017,004072,Northwood University,Private,Business/Managerial Economics.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Business/Managerial Economics.,Bachelor's Degree,,,
2015_2016,004072,Northwood University,Private,"Computer and Information Sciences, General.",Associate's Degree,,,
2015_2016,004072,Northwood University,Private,"Computer and Information Sciences, General.",Bachelor's Degree,18,,16223
2016_2017,004072,Northwood University,Private,"Computer and Information Sciences, General.",Associate's Degree,,,
2016_2017,004072,Northwood University,Private,"Computer and Information Sciences, General.",Bachelor's Degree,17,,21505
2015_2016,004072,Northwood University,Private,Entrepreneurial and Small Business Operations.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Entrepreneurial and Small Business Operations.,Bachelor's Degree,14,,20192
2016_2017,004072,Northwood University,Private,Entrepreneurial and Small Business Operations.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Entrepreneurial and Small Business Operations.,Bachelor's Degree,16,,19017
2015_2016,004072,Northwood University,Private,Finance and Financial Management Services.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Finance and Financial Management Services.,Bachelor's Degree,52,22990,22347
2016_2017,004072,Northwood University,Private,Finance and Financial Management Services.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Finance and Financial Management Services.,Bachelor's Degree,59,26973,24466
2015_2016,004072,Northwood University,Private,Health and Medical Administrative Services.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Health and Medical Administrative Services.,Bachelor's Degree,,,
2016_2017,004072,Northwood University,Private,Health and Medical Administrative Services.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Health and Medical Administrative Services.,Bachelor's Degree,18,,31281
2015_2016,004072,Northwood University,Private,Health and Physical Education/Fitness.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,48,26704,27411
2016_2017,004072,Northwood University,Private,Health and Physical Education/Fitness.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,54,26250,26337
2015_2016,004072,Northwood University,Private,Hospitality Administration/Management.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Hospitality Administration/Management.,Bachelor's Degree,15,,25942
2016_2017,004072,Northwood University,Private,Hospitality Administration/Management.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Hospitality Administration/Management.,Bachelor's Degree,20,21625,24706
2015_2016,004072,Northwood University,Private,International Business.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,International Business.,Bachelor's Degree,14,,20582
2016_2017,004072,Northwood University,Private,International Business.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,International Business.,Bachelor's Degree,15,,18536
2015_2016,004072,Northwood University,Private,Management Information Systems and Services.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Management Information Systems and Services.,Bachelor's Degree,11,,27302
2016_2017,004072,Northwood University,Private,Management Information Systems and Services.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Management Information Systems and Services.,Bachelor's Degree,,,
2015_2016,004072,Northwood University,Private,Marketing.,Associate's Degree,,,
2015_2016,004072,Northwood University,Private,Marketing.,Bachelor's Degree,118,20151,21558
2016_2017,004072,Northwood University,Private,Marketing.,Associate's Degree,,,
2016_2017,004072,Northwood University,Private,Marketing.,Bachelor's Degree,121,21500,21330
2015_2016,004072,Northwood University,Private,"Public Relations, Advertising, and Applied Communication.",Associate's Degree,,,
2015_2016,004072,Northwood University,Private,"Public Relations, Advertising, and Applied Communication.",Bachelor's Degree,,26924,22586
2016_2017,004072,Northwood University,Private,"Public Relations, Advertising, and Applied Communication.",Associate's Degree,,,
2016_2017,004072,Northwood University,Private,"Public Relations, Advertising, and Applied Communication.",Bachelor's Degree,,26849,22488
2015_2016,004072,Northwood University,Private,"Specialized Sales, Merchandising and Marketing Operations.",Associate's Degree,,,
2015_2016,004072,Northwood University,Private,"Specialized Sales, Merchandising and Marketing Operations.",Bachelor's Degree,64,26500,23787
2016_2017,004072,Northwood University,Private,"Specialized Sales, Merchandising and Marketing Operations.",Associate's Degree,,,
2016_2017,004072,Northwood University,Private,"Specialized Sales, Merchandising and Marketing Operations.",Bachelor's Degree,70,27000,25209
