cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,021883,Pentecostal Theological Seminary,Private,Bible/Biblical Studies.,Master's Degree,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,Bible/Biblical Studies.,Doctoral Degree,,,
2016_2017,021883,Pentecostal Theological Seminary,Private,Bible/Biblical Studies.,Master's Degree,,,
2016_2017,021883,Pentecostal Theological Seminary,Private,Bible/Biblical Studies.,Doctoral Degree,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,,,47860
2016_2017,021883,Pentecostal Theological Seminary,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,,,52272
2016_2017,021883,Pentecostal Theological Seminary,Private,"Clinical, Counseling and Applied Psychology.",Doctoral Degree,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,Mental and Social Health Services and Allied Professions.,Master's Degree,,,
2016_2017,021883,Pentecostal Theological Seminary,Private,Mental and Social Health Services and Allied Professions.,Master's Degree,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,Pastoral Counseling and Specialized Ministries.,Master's Degree,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,Pastoral Counseling and Specialized Ministries.,Doctoral Degree,,,
2016_2017,021883,Pentecostal Theological Seminary,Private,Pastoral Counseling and Specialized Ministries.,Master's Degree,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,Theological and Ministerial Studies.,Undergraduate Certificate or Diploma,,,
2015_2016,021883,Pentecostal Theological Seminary,Private,Theological and Ministerial Studies.,Master's Degree,22,25492,36895
2015_2016,021883,Pentecostal Theological Seminary,Private,Theological and Ministerial Studies.,Doctoral Degree,,,
2016_2017,021883,Pentecostal Theological Seminary,Private,Theological and Ministerial Studies.,Undergraduate Certificate or Diploma,,,
2016_2017,021883,Pentecostal Theological Seminary,Private,Theological and Ministerial Studies.,Master's Degree,27,40192,44026
2016_2017,021883,Pentecostal Theological Seminary,Private,Theological and Ministerial Studies.,Doctoral Degree,,,
