cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001634,Aurora University,Private,Accounting and Related Services.,Bachelor's Degree,26,26156,24822
2015_2016,001634,Aurora University,Private,Accounting and Related Services.,Master's Degree,18,,28090
2016_2017,001634,Aurora University,Private,Accounting and Related Services.,Bachelor's Degree,50,23516,21574
2016_2017,001634,Aurora University,Private,Accounting and Related Services.,Master's Degree,26,28183,29602
2015_2016,001634,Aurora University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,,,23874
2016_2017,001634,Aurora University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,25,26879,27255
2015_2016,001634,Aurora University,Private,"Bilingual, Multilingual, and Multicultural Education.",Master's Degree,24,16470,17660
2015_2016,001634,Aurora University,Private,"Bilingual, Multilingual, and Multicultural Education.",Graduate/Professional Certificate,,,
2016_2017,001634,Aurora University,Private,"Bilingual, Multilingual, and Multicultural Education.",Master's Degree,20,17989,18049
2016_2017,001634,Aurora University,Private,"Bilingual, Multilingual, and Multicultural Education.",Graduate/Professional Certificate,,,
2015_2016,001634,Aurora University,Private,"Biology, General.",Bachelor's Degree,29,19000,20389
2016_2017,001634,Aurora University,Private,"Biology, General.",Bachelor's Degree,31,25900,22913
2015_2016,001634,Aurora University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,53,25000,22891
2015_2016,001634,Aurora University,Private,"Business Administration, Management and Operations.",Master's Degree,63,34113,32942
2015_2016,001634,Aurora University,Private,"Business Administration, Management and Operations.",Graduate/Professional Certificate,,,
2016_2017,001634,Aurora University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,59,24100,23048
2016_2017,001634,Aurora University,Private,"Business Administration, Management and Operations.",Master's Degree,86,33222,33191
2016_2017,001634,Aurora University,Private,"Business Administration, Management and Operations.",Graduate/Professional Certificate,,,
2015_2016,001634,Aurora University,Private,"Business/Commerce, General.",Bachelor's Degree,,20000,20450
2016_2017,001634,Aurora University,Private,"Business/Commerce, General.",Bachelor's Degree,,23291,22510
2015_2016,001634,Aurora University,Private,Chiropractic.,Bachelor's Degree,,,
2016_2017,001634,Aurora University,Private,Chiropractic.,Bachelor's Degree,,,
2015_2016,001634,Aurora University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,,34458,32880
2016_2017,001634,Aurora University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,,33070,32577
2015_2016,001634,Aurora University,Private,Communication and Media Studies.,Bachelor's Degree,67,24062,23318
2016_2017,001634,Aurora University,Private,Communication and Media Studies.,Bachelor's Degree,79,24062,24985
2015_2016,001634,Aurora University,Private,Communication Disorders Sciences and Services.,Bachelor's Degree,,,
2016_2017,001634,Aurora University,Private,Communication Disorders Sciences and Services.,Bachelor's Degree,,,
2015_2016,001634,Aurora University,Private,Community Organization and Advocacy.,Bachelor's Degree,,,
2016_2017,001634,Aurora University,Private,Community Organization and Advocacy.,Bachelor's Degree,,,
2015_2016,001634,Aurora University,Private,Computer Science.,Bachelor's Degree,,,
2016_2017,001634,Aurora University,Private,Computer Science.,Bachelor's Degree,16,,27567
2015_2016,001634,Aurora University,Private,Criminal Justice and Corrections.,Bachelor's Degree,80,22750,22590
2015_2016,001634,Aurora University,Private,Criminal Justice and Corrections.,Master's Degree,,,
2016_2017,001634,Aurora University,Private,Criminal Justice and Corrections.,Bachelor's Degree,100,21531,21633
