cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003608,Saint Philip's College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Accounting and Related Services.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,Accounting and Related Services.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,25,9252,13225
2016_2017,003608,Saint Philip's College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,21,10500,14050
2015_2016,003608,Saint Philip's College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,45,19000,17285
2016_2017,003608,Saint Philip's College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,54,10500,13225
2015_2016,003608,Saint Philip's College,Public,"Biology, General.",Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,"Biology, General.",Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Biotechnology.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Biotechnology.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,"Business Administration, Management and Operations.",Associate's Degree,16,,12933
2016_2017,003608,Saint Philip's College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,"Business Administration, Management and Operations.",Associate's Degree,20,6375,13451
2015_2016,003608,Saint Philip's College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,"Business/Commerce, General.",Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,"Business/Commerce, General.",Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Chemistry.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Chemistry.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,"Computer and Information Sciences, General.",Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,"Computer and Information Sciences, General.",Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Computer Programming.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Computer Programming.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Computer Programming.,Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,Computer Programming.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Computer Science.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Computer Science.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,,,
2016_2017,003608,Saint Philip's College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2016_2017,003608,Saint Philip's College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,,,
2015_2016,003608,Saint Philip's College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,003608,Saint Philip's College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,,,
