cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003822,Shepherd University,Public,Accounting and Related Services.,Bachelor's Degree,18,NA,21606
2016_2017,003822,Shepherd University,Public,Accounting and Related Services.,Bachelor's Degree,15,NA,21918
2015_2016,003822,Shepherd University,Public,Area Studies.,Post-baccalaureate Certificate,NA,NA,NA
2016_2017,003822,Shepherd University,Public,Area Studies.,Post-baccalaureate Certificate,NA,NA,NA
2015_2016,041933,Shepherd University,Private,Bible/Biblical Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,041933,Shepherd University,Private,Bible/Biblical Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,003822,Shepherd University,Public,"Biology, General.",Bachelor's Degree,39,19020,19891
2016_2017,003822,Shepherd University,Public,"Biology, General.",Bachelor's Degree,50,18430,19290
2015_2016,003822,Shepherd University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,63,21865,22103
2015_2016,003822,Shepherd University,Public,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2016_2017,003822,Shepherd University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,90,21614,21412
2016_2017,003822,Shepherd University,Public,"Business Administration, Management and Operations.",Master's Degree,20,25717,24112
2015_2016,003822,Shepherd University,Public,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,003822,Shepherd University,Public,Chemistry.,Bachelor's Degree,11,NA,23363
2015_2016,003822,Shepherd University,Public,Communication and Media Studies.,Bachelor's Degree,33,15756,17848
2016_2017,003822,Shepherd University,Public,Communication and Media Studies.,Bachelor's Degree,36,18513,18900
2015_2016,003822,Shepherd University,Public,"Computer and Information Sciences, General.",Bachelor's Degree,32,20024,22523
2016_2017,003822,Shepherd University,Public,"Computer and Information Sciences, General.",Bachelor's Degree,39,19500,22297
2015_2016,003822,Shepherd University,Public,Computer Engineering.,Bachelor's Degree,NA,NA,NA
2016_2017,003822,Shepherd University,Public,Computer Engineering.,Bachelor's Degree,NA,NA,NA
2015_2016,003822,Shepherd University,Public,Curriculum and Instruction.,Master's Degree,NA,NA,NA
2016_2017,003822,Shepherd University,Public,Curriculum and Instruction.,Master's Degree,NA,NA,NA
2015_2016,003822,Shepherd University,Public,Economics.,Bachelor's Degree,12,NA,19610
2016_2017,003822,Shepherd University,Public,Economics.,Bachelor's Degree,12,NA,17819
2015_2016,003822,Shepherd University,Public,"English Language and Literature, General.",Bachelor's Degree,20,23424,25494
2016_2017,003822,Shepherd University,Public,"English Language and Literature, General.",Bachelor's Degree,26,21674,24206
2015_2016,003822,Shepherd University,Public,"Family and Consumer Sciences/Human Sciences, General.",Bachelor's Degree,11,NA,23544
2016_2017,003822,Shepherd University,Public,"Family and Consumer Sciences/Human Sciences, General.",Bachelor's Degree,14,NA,25615
2015_2016,003822,Shepherd University,Public,Fine and Studio Arts.,Bachelor's Degree,36,24118,22507
2016_2017,003822,Shepherd University,Public,Fine and Studio Arts.,Bachelor's Degree,47,20500,21868
2015_2016,041933,Shepherd University,Private,Graphic Communications.,Bachelor's Degree,NA,NA,NA
2015_2016,041933,Shepherd University,Private,Graphic Communications.,Master's Degree,NA,NA,NA
2016_2017,041933,Shepherd University,Private,Graphic Communications.,Bachelor's Degree,NA,NA,NA
