cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,025054,Atlantic University College,Private,Computer Programming.,Associate's Degree,,,
2016_2017,025054,Atlantic University College,Private,Computer Programming.,Associate's Degree,,,
2015_2016,025054,Atlantic University College,Private,Computer Software and Media Applications.,Associate's Degree,,,
2015_2016,025054,Atlantic University College,Private,Computer Software and Media Applications.,Bachelor's Degree,63,4500,6218
2016_2017,025054,Atlantic University College,Private,Computer Software and Media Applications.,Associate's Degree,,,
2016_2017,025054,Atlantic University College,Private,Computer Software and Media Applications.,Bachelor's Degree,58,4533,5954
2015_2016,025054,Atlantic University College,Private,Design and Applied Arts.,Associate's Degree,,,
2015_2016,025054,Atlantic University College,Private,Design and Applied Arts.,Bachelor's Degree,,4500,5612
2015_2016,025054,Atlantic University College,Private,Design and Applied Arts.,Master's Degree,30,13742,13503
2016_2017,025054,Atlantic University College,Private,Design and Applied Arts.,Associate's Degree,,,
2016_2017,025054,Atlantic University College,Private,Design and Applied Arts.,Bachelor's Degree,,4500,5527
2016_2017,025054,Atlantic University College,Private,Design and Applied Arts.,Master's Degree,39,13934,13637
2015_2016,025054,Atlantic University College,Private,Film/Video and Photographic Arts.,Associate's Degree,,,
2015_2016,025054,Atlantic University College,Private,Film/Video and Photographic Arts.,Bachelor's Degree,10,,6926
2016_2017,025054,Atlantic University College,Private,Film/Video and Photographic Arts.,Associate's Degree,,,
2016_2017,025054,Atlantic University College,Private,Film/Video and Photographic Arts.,Bachelor's Degree,,,
2016_2017,025054,Atlantic University College,Private,Film/Video and Photographic Arts.,Master's Degree,,,
2015_2016,025054,Atlantic University College,Private,Graphic Communications.,Bachelor's Degree,10,,11924
2015_2016,025054,Atlantic University College,Private,Graphic Communications.,Master's Degree,,,
2016_2017,025054,Atlantic University College,Private,Graphic Communications.,Bachelor's Degree,30,4800,6434
2016_2017,025054,Atlantic University College,Private,Graphic Communications.,Master's Degree,,,
2015_2016,025054,Atlantic University College,Private,Information Science/Studies.,Bachelor's Degree,,,
2016_2017,025054,Atlantic University College,Private,Information Science/Studies.,Bachelor's Degree,,,
