cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002913,Campbell University,Private,Accounting and Related Services.,Bachelor's Degree,35,26000,25719
2016_2017,002913,Campbell University,Private,Accounting and Related Services.,Bachelor's Degree,40,26836,25031
2015_2016,002913,Campbell University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,NA,NA,NA
2015_2016,002913,Campbell University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,64,139770,120450
2016_2017,002913,Campbell University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,NA,NA,NA
2016_2017,002913,Campbell University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,68,146704,131299
2015_2016,002913,Campbell University,Private,"Arts, Entertainment,and Media Management.",Bachelor's Degree,NA,NA,NA
2016_2017,002913,Campbell University,Private,"Arts, Entertainment,and Media Management.",Bachelor's Degree,NA,NA,NA
2015_2016,002913,Campbell University,Private,Behavioral Sciences.,Associate's Degree,NA,NA,NA
2016_2017,002913,Campbell University,Private,Behavioral Sciences.,Associate's Degree,NA,NA,NA
2015_2016,002913,Campbell University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,10,NA,26165
2016_2017,002913,Campbell University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,NA,NA,NA
2016_2017,002913,Campbell University,Private,"Biological and Biomedical Sciences, Other.",Master's Degree,NA,NA,NA
2015_2016,002913,Campbell University,Private,"Biology, General.",Bachelor's Degree,60,26000,25560
2015_2016,002913,Campbell University,Private,"Biology, General.",Post-baccalaureate Certificate,NA,NA,NA
2015_2016,002913,Campbell University,Private,"Biology, General.",Master's Degree,NA,NA,NA
2016_2017,002913,Campbell University,Private,"Biology, General.",Bachelor's Degree,86,26000,24114
2016_2017,002913,Campbell University,Private,"Biology, General.",Post-baccalaureate Certificate,NA,NA,NA
2016_2017,002913,Campbell University,Private,"Biology, General.",Master's Degree,NA,NA,NA
2015_2016,002913,Campbell University,Private,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,002913,Campbell University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,92,23075,23985
2015_2016,002913,Campbell University,Private,"Business Administration, Management and Operations.",Master's Degree,77,46590,90026
