cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003189,Clatsop Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,11,NA,9294
2015_2016,003189,Clatsop Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Carpenters.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Computer Science.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Computer Science.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Criminal Justice and Corrections.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Criminal Justice and Corrections.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Drafting/Design Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Drafting/Design Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Fire Protection.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Fire Protection.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Fire Protection.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Fire Protection.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,"General Sales, Merchandising and Related Marketing Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,"General Sales, Merchandising and Related Marketing Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Historic Preservation and Conservation.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Historic Preservation and Conservation.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Historic Preservation and Conservation.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,"Human Development, Family Studies, and Related Services.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,"Human Development, Family Studies, and Related Services.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,38,10238,12798
2016_2017,003189,Clatsop Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,30,11493,12652
2015_2016,003189,Clatsop Community College,Public,Marine Transportation.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Marine Transportation.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Marine Transportation.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Marine Transportation.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Precision Metal Working.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Precision Metal Working.,Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,19,NA,15724
2016_2017,003189,Clatsop Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,17,NA,15777
2015_2016,003189,Clatsop Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003189,Clatsop Community College,Public,Vehicle Maintenance and Repair Technologies.,Associate's Degree,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003189,Clatsop Community College,Public,Vehicle Maintenance and Repair Technologies.,Associate's Degree,NA,NA,NA
