cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,004645,Minneapolis Business College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Accounting and Related Services.,Associate's Degree,NA,NA,11953
2016_2017,004645,Minneapolis Business College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Accounting and Related Services.,Associate's Degree,NA,NA,13941
2015_2016,004645,Minneapolis Business College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,45,9549,9776
2015_2016,004645,Minneapolis Business College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,NA,12000,13987
2016_2017,004645,Minneapolis Business College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,7667,9446
2016_2017,004645,Minneapolis Business College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,NA,12000,14419
2015_2016,004645,Minneapolis Business College,Proprietary,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Computer Programming.,Associate's Degree,NA,12000,13567
2016_2017,004645,Minneapolis Business College,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Computer Programming.,Associate's Degree,NA,NA,14027
2015_2016,004645,Minneapolis Business College,Proprietary,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,13887
2016_2017,004645,Minneapolis Business College,Proprietary,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,12601
2015_2016,004645,Minneapolis Business College,Proprietary,Data Processing.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Data Processing.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Design and Applied Arts.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Design and Applied Arts.,Associate's Degree,NA,NA,13360
2016_2017,004645,Minneapolis Business College,Proprietary,Design and Applied Arts.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Design and Applied Arts.,Associate's Degree,NA,NA,12914
2015_2016,004645,Minneapolis Business College,Proprietary,Hospitality Administration/Management.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Hospitality Administration/Management.,Associate's Degree,NA,NA,13799
2016_2017,004645,Minneapolis Business College,Proprietary,Hospitality Administration/Management.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Hospitality Administration/Management.,Associate's Degree,NA,NA,13827
2015_2016,004645,Minneapolis Business College,Proprietary,Legal Support Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004645,Minneapolis Business College,Proprietary,Legal Support Services.,Associate's Degree,18,NA,14238
2016_2017,004645,Minneapolis Business College,Proprietary,Legal Support Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004645,Minneapolis Business College,Proprietary,Legal Support Services.,Associate's Degree,NA,NA,14354
