cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002336,Bemidji State University,Public,Accounting and Related Services.,Bachelor's Degree,70,24875,23465
2016_2017,002336,Bemidji State University,Public,Accounting and Related Services.,Bachelor's Degree,79,25000,24235
2015_2016,002336,Bemidji State University,Public,"American Indian/Native American Languages, Literatures, and Linguistics.",Undergraduate Certificate or Diploma,,,
2016_2017,002336,Bemidji State University,Public,"American Indian/Native American Languages, Literatures, and Linguistics.",Undergraduate Certificate or Diploma,,,
2015_2016,002336,Bemidji State University,Public,"Biology, General.",Bachelor's Degree,54,24122,24206
2015_2016,002336,Bemidji State University,Public,"Biology, General.",Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,"Biology, General.",Bachelor's Degree,52,20566,21766
2016_2017,002336,Bemidji State University,Public,"Biology, General.",Master's Degree,,,
2015_2016,002336,Bemidji State University,Public,"Building/Construction Finishing, Management, and Inspection.",Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,"Building/Construction Finishing, Management, and Inspection.",Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,186,21500,20506
2015_2016,002336,Bemidji State University,Public,"Business Administration, Management and Operations.",Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,197,19443,18954
2016_2017,002336,Bemidji State University,Public,"Business Administration, Management and Operations.",Master's Degree,,,
2015_2016,002336,Bemidji State University,Public,Chemistry.,Bachelor's Degree,12,,22278
2016_2017,002336,Bemidji State University,Public,Chemistry.,Bachelor's Degree,12,,24804
2015_2016,002336,Bemidji State University,Public,"Clinical, Counseling and Applied Psychology.",Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,"Clinical, Counseling and Applied Psychology.",Master's Degree,,,
2015_2016,002336,Bemidji State University,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,Communication and Media Studies.,Bachelor's Degree,10,,19451
2016_2017,002336,Bemidji State University,Public,Communication and Media Studies.,Bachelor's Degree,15,,16924
2015_2016,002336,Bemidji State University,Public,Computer Science.,Bachelor's Degree,21,26891,23533
2016_2017,002336,Bemidji State University,Public,Computer Science.,Bachelor's Degree,20,20500,20673
2015_2016,002336,Bemidji State University,Public,Criminal Justice and Corrections.,Associate's Degree,,,
2015_2016,002336,Bemidji State University,Public,Criminal Justice and Corrections.,Bachelor's Degree,80,21375,22263
2016_2017,002336,Bemidji State University,Public,Criminal Justice and Corrections.,Associate's Degree,,,
2016_2017,002336,Bemidji State University,Public,Criminal Justice and Corrections.,Bachelor's Degree,80,21375,20959
2015_2016,002336,Bemidji State University,Public,Curriculum and Instruction.,Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,Curriculum and Instruction.,Master's Degree,,,
2015_2016,002336,Bemidji State University,Public,Design and Applied Arts.,Bachelor's Degree,37,23250,21985
2016_2017,002336,Bemidji State University,Public,Design and Applied Arts.,Bachelor's Degree,27,21000,23998
2015_2016,002336,Bemidji State University,Public,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,"Ecology, Evolution, Systematics, and Population Biology.",Bachelor's Degree,18,,19170
2016_2017,002336,Bemidji State University,Public,"Ecology, Evolution, Systematics, and Population Biology.",Bachelor's Degree,15,,23724
2015_2016,002336,Bemidji State University,Public,Economics.,Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,Economics.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,"Education, General.",Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,"Education, General.",Master's Degree,13,,17647
2015_2016,002336,Bemidji State University,Public,Educational/Instructional Media Design.,Post-baccalaureate Certificate,,,
2015_2016,002336,Bemidji State University,Public,Educational/Instructional Media Design.,Graduate/Professional Certificate,,,
2016_2017,002336,Bemidji State University,Public,Educational/Instructional Media Design.,Post-baccalaureate Certificate,,,
2016_2017,002336,Bemidji State University,Public,Educational/Instructional Media Design.,Graduate/Professional Certificate,,,
2015_2016,002336,Bemidji State University,Public,Electrical Engineering Technologies/Technicians.,Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,Electrical Engineering Technologies/Technicians.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,Engineering-Related Fields.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,Engineering-Related Fields.,Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,Engineering-Related Fields.,Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,Engineering-Related Fields.,Master's Degree,,,
2015_2016,002336,Bemidji State University,Public,"Engineering Technology, General.",Bachelor's Degree,22,18157,18710
2016_2017,002336,Bemidji State University,Public,"Engineering Technology, General.",Bachelor's Degree,22,18511,19751
2015_2016,002336,Bemidji State University,Public,"English Language and Literature, General.",Bachelor's Degree,15,,19174
2015_2016,002336,Bemidji State University,Public,"English Language and Literature, General.",Master's Degree,,,
2016_2017,002336,Bemidji State University,Public,"English Language and Literature, General.",Bachelor's Degree,19,,20194
2016_2017,002336,Bemidji State University,Public,"English Language and Literature, General.",Master's Degree,,,
2015_2016,002336,Bemidji State University,Public,"Ethnic, Cultural Minority, Gender, and Group Studies.",Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,"Ethnic, Cultural Minority, Gender, and Group Studies.",Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,Fine and Studio Arts.,Bachelor's Degree,,,
2016_2017,002336,Bemidji State University,Public,Fine and Studio Arts.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,Geography and Cartography.,Bachelor's Degree,10,,21202
2016_2017,002336,Bemidji State University,Public,Geography and Cartography.,Bachelor's Degree,,,
2015_2016,002336,Bemidji State University,Public,Health and Physical Education/Fitness.,Bachelor's Degree,40,25375,23021
2016_2017,002336,Bemidji State University,Public,Health and Physical Education/Fitness.,Bachelor's Degree,40,21902,21776
2015_2016,002336,Bemidji State University,Public,History.,Bachelor's Degree,,,
