cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,039413,Ave Maria University,Private,Accounting and Related Services.,Bachelor's Degree,10,NA,25068
2016_2017,039413,Ave Maria University,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,27628
2015_2016,039413,Ave Maria University,Private,Area Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,Area Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,10,NA,21734
2016_2017,039413,Ave Maria University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,NA,NA,21352
2015_2016,039413,Ave Maria University,Private,"Biology, General.",Bachelor's Degree,32,23134,24285
2016_2017,039413,Ave Maria University,Private,"Biology, General.",Bachelor's Degree,27,19500,20398
2015_2016,039413,Ave Maria University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,28,24798,22021
2016_2017,039413,Ave Maria University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,32,23859,22508
2015_2016,039413,Ave Maria University,Private,Business/Managerial Economics.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,Business/Managerial Economics.,Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,"Classics and Classical Languages, Literatures, and Linguistics.",Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,"Classics and Classical Languages, Literatures, and Linguistics.",Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,Economics.,Bachelor's Degree,15,NA,23911
2016_2017,039413,Ave Maria University,Private,Economics.,Bachelor's Degree,10,NA,17365
2015_2016,039413,Ave Maria University,Private,Finance and Financial Management Services.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,Finance and Financial Management Services.,Bachelor's Degree,10,NA,23684
2015_2016,039413,Ave Maria University,Private,Health and Medical Administrative Services.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,Health and Medical Administrative Services.,Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,"Health Services/Allied Health/Health Sciences, General.",Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,"Health Services/Allied Health/Health Sciences, General.",Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,History.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,History.,Bachelor's Degree,11,NA,25183
2015_2016,039413,Ave Maria University,Private,International Business.,Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,International Business.,Bachelor's Degree,NA,NA,NA
2015_2016,039413,Ave Maria University,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,NA,NA,NA
2016_2017,039413,Ave Maria University,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,NA,NA,19592
