cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001699,Joliet Junior College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Accounting and Related Services.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Accounting and Related Services.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Agricultural Business and Management.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Agricultural Business and Management.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Agricultural Production Operations.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Agricultural Production Operations.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Agricultural Production Operations.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Agricultural Production Operations.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,10,,7305
2015_2016,001699,Joliet Junior College,Public,Applied Horticulture and Horticultural Business Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Applied Horticulture and Horticultural Business Services.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Applied Horticulture and Horticultural Business Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Applied Horticulture and Horticultural Business Services.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Architectural Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Architectural Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Biological and Physical Sciences.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Biological and Physical Sciences.,Associate's Degree,11,,7611
2015_2016,001699,Joliet Junior College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Computer Programming.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Computer Programming.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Computer Programming.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Computer Programming.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Computer Software and Media Applications.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Computer Software and Media Applications.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,001699,Joliet Junior College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2016_2017,001699,Joliet Junior College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,001699,Joliet Junior College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2015_2016,001699,Joliet Junior College,Public,Construction Engineering Technologies.,Undergraduate Certificate or Diploma,,,
