cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,007486,New England Institute of Art (the),Proprietary,Audiovisual Communications Technologies/Technicians.,Associate's Degree,46,21375,22025
2015_2016,007486,New England Institute of Art (the),Proprietary,Audiovisual Communications Technologies/Technicians.,Bachelor's Degree,31,30995,32055
2016_2017,007486,New England Institute of Art (the),Proprietary,Audiovisual Communications Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,007486,New England Institute of Art (the),Proprietary,Audiovisual Communications Technologies/Technicians.,Associate's Degree,28,22625,22316
2016_2017,007486,New England Institute of Art (the),Proprietary,Audiovisual Communications Technologies/Technicians.,Bachelor's Degree,32,30999,35068
2015_2016,007486,New England Institute of Art (the),Proprietary,Computer Software and Media Applications.,Bachelor's Degree,15,,35518
2016_2017,007486,New England Institute of Art (the),Proprietary,Computer Software and Media Applications.,Bachelor's Degree,20,35491,35008
2015_2016,007486,New England Institute of Art (the),Proprietary,Design and Applied Arts.,Undergraduate Certificate or Diploma,,,
2015_2016,007486,New England Institute of Art (the),Proprietary,Design and Applied Arts.,Associate's Degree,,,
2015_2016,007486,New England Institute of Art (the),Proprietary,Design and Applied Arts.,Bachelor's Degree,53,32000,36923
2016_2017,007486,New England Institute of Art (the),Proprietary,Design and Applied Arts.,Undergraduate Certificate or Diploma,,,
2016_2017,007486,New England Institute of Art (the),Proprietary,Design and Applied Arts.,Associate's Degree,,,
2016_2017,007486,New England Institute of Art (the),Proprietary,Design and Applied Arts.,Bachelor's Degree,33,31973,35524
2015_2016,007486,New England Institute of Art (the),Proprietary,Film/Video and Photographic Arts.,Bachelor's Degree,37,30665,32429
2016_2017,007486,New England Institute of Art (the),Proprietary,Film/Video and Photographic Arts.,Bachelor's Degree,19,,38167
2015_2016,007486,New England Institute of Art (the),Proprietary,Fine and Studio Arts.,Bachelor's Degree,31,31000,35239
2016_2017,007486,New England Institute of Art (the),Proprietary,Fine and Studio Arts.,Bachelor's Degree,28,30384,35822
2015_2016,007486,New England Institute of Art (the),Proprietary,"Specialized Sales, Merchandising and Marketing Operations.",Bachelor's Degree,,31000,34260
2016_2017,007486,New England Institute of Art (the),Proprietary,"Specialized Sales, Merchandising and Marketing Operations.",Bachelor's Degree,,,34461
