cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003961,Harper College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,003961,Harper College,Public,Accounting and Related Services.,Associate's Degree,,,
2016_2017,003961,Harper College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,003961,Harper College,Public,Accounting and Related Services.,Associate's Degree,,,
2015_2016,003961,Harper College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,19,,9355
2016_2017,003961,Harper College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,16,,9659
2015_2016,003961,Harper College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,003961,Harper College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,16,,19162
2016_2017,003961,Harper College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,003961,Harper College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,38,15375,17219
2015_2016,003961,Harper College,Public,American Sign Language.,Undergraduate Certificate or Diploma,,,
2016_2017,003961,Harper College,Public,American Sign Language.,Undergraduate Certificate or Diploma,,,
2015_2016,003961,Harper College,Public,Apparel and Textiles.,Undergraduate Certificate or Diploma,,,
2015_2016,003961,Harper College,Public,Apparel and Textiles.,Associate's Degree,,,
2016_2017,003961,Harper College,Public,Apparel and Textiles.,Undergraduate Certificate or Diploma,,,
2016_2017,003961,Harper College,Public,Apparel and Textiles.,Associate's Degree,,,
2015_2016,003961,Harper College,Public,Biological and Physical Sciences.,Associate's Degree,19,,9639
2016_2017,003961,Harper College,Public,Biological and Physical Sciences.,Associate's Degree,37,5990,10115
2015_2016,003961,Harper College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2015_2016,003961,Harper College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
