cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002433,Rust College,Private,"Biology, General.",Bachelor's Degree,58,25645,24222
2016_2017,002433,Rust College,Private,"Biology, General.",Bachelor's Degree,64,26250,25382
2015_2016,002433,Rust College,Private,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,002433,Rust College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,17,,31271
2016_2017,002433,Rust College,Private,"Business Administration, Management and Operations.",Associate's Degree,,,
2016_2017,002433,Rust College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,18,,29898
2015_2016,002433,Rust College,Private,Chemistry.,Bachelor's Degree,,,
2016_2017,002433,Rust College,Private,Chemistry.,Bachelor's Degree,,,
2015_2016,002433,Rust College,Private,Computer Science.,Bachelor's Degree,,,26703
2016_2017,002433,Rust College,Private,Computer Science.,Bachelor's Degree,,,28263
2015_2016,002433,Rust College,Private,"English Language and Literature/Letters, Other.",Bachelor's Degree,,,
2016_2017,002433,Rust College,Private,"English Language and Literature/Letters, Other.",Bachelor's Degree,,,30298
2015_2016,002433,Rust College,Private,Journalism.,Bachelor's Degree,28,27648,26108
2016_2017,002433,Rust College,Private,Journalism.,Bachelor's Degree,,30849,29607
2015_2016,002433,Rust College,Private,Mathematics.,Bachelor's Degree,,,
2016_2017,002433,Rust College,Private,Mathematics.,Bachelor's Degree,,,
2015_2016,002433,Rust College,Private,Music.,Bachelor's Degree,,,
2015_2016,002433,Rust College,Private,Political Science and Government.,Bachelor's Degree,,,31038
2016_2017,002433,Rust College,Private,Political Science and Government.,Bachelor's Degree,,,
2015_2016,002433,Rust College,Private,"Social Sciences, General.",Bachelor's Degree,,,
2016_2017,002433,Rust College,Private,"Social Sciences, General.",Bachelor's Degree,,,
2015_2016,002433,Rust College,Private,Social Work.,Bachelor's Degree,,,28825
2016_2017,002433,Rust College,Private,Social Work.,Bachelor's Degree,,,30930
2015_2016,002433,Rust College,Private,Sociology.,Bachelor's Degree,,,
2016_2017,002433,Rust College,Private,Sociology.,Bachelor's Degree,,,
2015_2016,002433,Rust College,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,,,36714
2015_2016,002433,Rust College,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,29,28755,28516
2016_2017,002433,Rust College,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,,,
2016_2017,002433,Rust College,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,23,30921,31864
2015_2016,002433,Rust College,Private,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,,,
2016_2017,002433,Rust College,Private,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,,,
