cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002668,Alfred University,Private,Accounting and Related Services.,Bachelor's Degree,26,27000,29259
2015_2016,002668,Alfred University,Private,Accounting and Related Services.,Master's Degree,14,,30618
2016_2017,002668,Alfred University,Private,Accounting and Related Services.,Bachelor's Degree,29,27000,29101
2016_2017,002668,Alfred University,Private,Accounting and Related Services.,Master's Degree,16,,32468
2015_2016,002668,Alfred University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,22,27000,28169
2016_2017,002668,Alfred University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,25,27000,24381
2015_2016,002668,Alfred University,Private,Biological and Physical Sciences.,Bachelor's Degree,,,
2016_2017,002668,Alfred University,Private,Biological and Physical Sciences.,Bachelor's Degree,,,
2015_2016,002668,Alfred University,Private,"Biology, General.",Bachelor's Degree,,27000,23382
2016_2017,002668,Alfred University,Private,"Biology, General.",Bachelor's Degree,30,27000,25018
2015_2016,002668,Alfred University,Private,Biomedical/Medical Engineering.,Bachelor's Degree,,,
2015_2016,002668,Alfred University,Private,Biomedical/Medical Engineering.,Master's Degree,,,
2016_2017,002668,Alfred University,Private,Biomedical/Medical Engineering.,Bachelor's Degree,,,
2016_2017,002668,Alfred University,Private,Biomedical/Medical Engineering.,Master's Degree,,,
2015_2016,002668,Alfred University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,28,26000,26224
2015_2016,002668,Alfred University,Private,"Business Administration, Management and Operations.",Master's Degree,18,,33562
2016_2017,002668,Alfred University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,24,26500,24841
2016_2017,002668,Alfred University,Private,"Business Administration, Management and Operations.",Master's Degree,28,29902,30411
2015_2016,002668,Alfred University,Private,Ceramic Sciences and Engineering.,Bachelor's Degree,19,,27151
2015_2016,002668,Alfred University,Private,Ceramic Sciences and Engineering.,Master's Degree,,,
2015_2016,002668,Alfred University,Private,Ceramic Sciences and Engineering.,Doctoral Degree,,,
2016_2017,002668,Alfred University,Private,Ceramic Sciences and Engineering.,Bachelor's Degree,26,27000,27626
2016_2017,002668,Alfred University,Private,Ceramic Sciences and Engineering.,Master's Degree,,,
2016_2017,002668,Alfred University,Private,Ceramic Sciences and Engineering.,Doctoral Degree,,,
2015_2016,002668,Alfred University,Private,Chemistry.,Bachelor's Degree,,,27105
2016_2017,002668,Alfred University,Private,Chemistry.,Bachelor's Degree,,,26890
2015_2016,002668,Alfred University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,18,,76977
2015_2016,002668,Alfred University,Private,"Clinical, Counseling and Applied Psychology.",Doctoral Degree,,,
2015_2016,002668,Alfred University,Private,"Clinical, Counseling and Applied Psychology.",Graduate/Professional Certificate,,,
2016_2017,002668,Alfred University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,19,,76980
