cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003207,Pacific Northwest College of Art,Private,Cultural Studies/Critical Theory and Analysis.,Master's Degree,14,,43849
2016_2017,003207,Pacific Northwest College of Art,Private,Cultural Studies/Critical Theory and Analysis.,Master's Degree,22,52290,48086
2015_2016,003207,Pacific Northwest College of Art,Private,Design and Applied Arts.,Bachelor's Degree,40,30250,32961
2015_2016,003207,Pacific Northwest College of Art,Private,Design and Applied Arts.,Master's Degree,25,89535,76931
2016_2017,003207,Pacific Northwest College of Art,Private,Design and Applied Arts.,Bachelor's Degree,32,29500,30166
2016_2017,003207,Pacific Northwest College of Art,Private,Design and Applied Arts.,Master's Degree,13,,71246
2015_2016,003207,Pacific Northwest College of Art,Private,Film/Video and Photographic Arts.,Bachelor's Degree,,,
2016_2017,003207,Pacific Northwest College of Art,Private,Film/Video and Photographic Arts.,Bachelor's Degree,12,,26774
2015_2016,003207,Pacific Northwest College of Art,Private,Fine and Studio Arts.,Bachelor's Degree,42,27000,27591
2015_2016,003207,Pacific Northwest College of Art,Private,Fine and Studio Arts.,Master's Degree,29,88001,77791
2016_2017,003207,Pacific Northwest College of Art,Private,Fine and Studio Arts.,Bachelor's Degree,30,27000,28168
2016_2017,003207,Pacific Northwest College of Art,Private,Fine and Studio Arts.,Master's Degree,33,89730,82516
2015_2016,003207,Pacific Northwest College of Art,Private,Rhetoric and Composition/Writing Studies.,Bachelor's Degree,,,
2016_2017,003207,Pacific Northwest College of Art,Private,Rhetoric and Composition/Writing Studies.,Bachelor's Degree,,,
2015_2016,003207,Pacific Northwest College of Art,Private,"Visual and Performing Arts, General.",Bachelor's Degree,,,
2016_2017,003207,Pacific Northwest College of Art,Private,"Visual and Performing Arts, General.",Bachelor's Degree,,,
