cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2016_2017,010684,Erie Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,,,
2016_2017,010684,Erie Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,18,,10069
2015_2016,010684,Erie Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,15,,11043
2016_2017,010684,Erie Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,40,12000,13298
2015_2016,010684,Erie Community College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,010684,Erie Community College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,14,,7488
2015_2016,010684,Erie Community College,Public,Biology Technician/Biotechnology Laboratory Technician.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Biology Technician/Biotechnology Laboratory Technician.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Biology Technician/Biotechnology Laboratory Technician.,Associate's Degree,,,
2016_2017,010684,Erie Community College,Public,Biotechnology.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Biotechnology.,Associate's Degree,,,
2015_2016,010684,Erie Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,14,,8478
2016_2017,010684,Erie Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,30,6260,9723
2015_2016,010684,Erie Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,101,8500,8857
2016_2017,010684,Erie Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,145,8750,9093
2015_2016,010684,Erie Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,010684,Erie Community College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,010684,Erie Community College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Associate's Degree,10,,16494
2016_2017,010684,Erie Community College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Associate's Degree,17,,14024
2015_2016,010684,Erie Community College,Public,Communication and Media Studies.,Associate's Degree,15,,8727
2016_2017,010684,Erie Community College,Public,Communication and Media Studies.,Associate's Degree,25,8750,9030
2015_2016,010684,Erie Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,18,,11385
2016_2017,010684,Erie Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,31,7309,9748
2015_2016,010684,Erie Community College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,010684,Erie Community College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,010684,Erie Community College,Public,Computer Science.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Computer Science.,Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,12,,6830
2015_2016,010684,Erie Community College,Public,Construction Engineering.,Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,Construction Engineering.,Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,"Construction Trades, Other.",Undergraduate Certificate or Diploma,,,
2016_2017,010684,Erie Community College,Public,"Construction Trades, Other.",Undergraduate Certificate or Diploma,,,
2015_2016,010684,Erie Community College,Public,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,26,5567,6488
2015_2016,010684,Erie Community College,Public,Criminal Justice and Corrections.,Associate's Degree,57,8009,9083
2016_2017,010684,Erie Community College,Public,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,54,5380,6420
2016_2017,010684,Erie Community College,Public,Criminal Justice and Corrections.,Associate's Degree,92,8750,8970
2015_2016,010684,Erie Community College,Public,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,,,
