cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,007938,Lincoln College of Technology,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007938,Lincoln College of Technology,Proprietary,"Computer and Information Sciences and Support Services, Other.",Associate's Degree,NA,NA,NA
2015_2016,007938,Lincoln College of Technology,Proprietary,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2015_2016,007936,Lincoln College of Technology,Proprietary,"Construction Trades, Other.",Associate's Degree,38,19902,18462
2016_2017,007936,Lincoln College of Technology,Proprietary,"Construction Trades, Other.",Associate's Degree,49,18776,17226
2015_2016,007936,Lincoln College of Technology,Proprietary,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,18,NA,13497
2015_2016,007936,Lincoln College of Technology,Proprietary,Culinary Arts and Related Services.,Associate's Degree,30,20844,20086
2016_2017,007936,Lincoln College of Technology,Proprietary,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,007936,Lincoln College of Technology,Proprietary,Culinary Arts and Related Services.,Associate's Degree,43,20005,19559
2015_2016,007938,Lincoln College of Technology,Proprietary,Electrical and Power Transmission Installers.,Undergraduate Certificate or Diploma,182,13900,12073
2016_2017,007938,Lincoln College of Technology,Proprietary,Electrical and Power Transmission Installers.,Undergraduate Certificate or Diploma,443,13641,11861
2015_2016,007936,Lincoln College of Technology,Proprietary,Electrical/Electronics Maintenance and Repair Technology.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007938,Lincoln College of Technology,Proprietary,Electrical/Electronics Maintenance and Repair Technology.,Undergraduate Certificate or Diploma,186,13979,12733
2015_2016,007938,Lincoln College of Technology,Proprietary,Electrical/Electronics Maintenance and Repair Technology.,Associate's Degree,47,17335,15564
2016_2017,007936,Lincoln College of Technology,Proprietary,Electrical/Electronics Maintenance and Repair Technology.,Undergraduate Certificate or Diploma,NA,NA,11037
2016_2017,007938,Lincoln College of Technology,Proprietary,Electrical/Electronics Maintenance and Repair Technology.,Undergraduate Certificate or Diploma,NA,12574,11995
2016_2017,007938,Lincoln College of Technology,Proprietary,Electrical/Electronics Maintenance and Repair Technology.,Associate's Degree,40,16271,14767
2015_2016,007936,Lincoln College of Technology,Proprietary,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,209,11250,10831
2015_2016,007938,Lincoln College of Technology,Proprietary,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,658,14371,12585
2016_2017,007936,Lincoln College of Technology,Proprietary,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,195,11250,10780
2016_2017,007938,Lincoln College of Technology,Proprietary,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,598,14057,12410
2015_2016,007938,Lincoln College of Technology,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007938,Lincoln College of Technology,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2015_2016,007938,Lincoln College of Technology,Proprietary,Heavy/Industrial Equipment Maintenance Technologies.,Undergraduate Certificate or Diploma,536,16000,15495
2015_2016,007938,Lincoln College of Technology,Proprietary,Heavy/Industrial Equipment Maintenance Technologies.,Associate's Degree,28,12000,15473
2016_2017,007938,Lincoln College of Technology,Proprietary,Heavy/Industrial Equipment Maintenance Technologies.,Undergraduate Certificate or Diploma,490,12000,14768
2016_2017,007938,Lincoln College of Technology,Proprietary,Heavy/Industrial Equipment Maintenance Technologies.,Associate's Degree,27,12000,12614
2015_2016,007938,Lincoln College of Technology,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007938,Lincoln College of Technology,Proprietary,Precision Metal Working.,Undergraduate Certificate or Diploma,822,9500,9166
2016_2017,007938,Lincoln College of Technology,Proprietary,Precision Metal Working.,Undergraduate Certificate or Diploma,796,9500,9063
2015_2016,007936,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,149,16032,14035
2015_2016,007936,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Associate's Degree,62,22482,21347
2015_2016,007938,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,4011,15729,14561
2015_2016,007938,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Associate's Degree,396,15694,15206
2016_2017,007936,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,157,15992,13685
2016_2017,007936,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Associate's Degree,71,21301,20706
2016_2017,007938,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,3661,14375,14190
2016_2017,007938,Lincoln College of Technology,Proprietary,Vehicle Maintenance and Repair Technologies.,Associate's Degree,365,12000,14300
