cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003157,Langston University,Public,Accounting and Related Services.,Bachelor's Degree,NA,NA,29636
2016_2017,003157,Langston University,Public,Accounting and Related Services.,Bachelor's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,"Agriculture, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,"Agriculture, General.",Bachelor's Degree,12,NA,18523
2015_2016,003157,Langston University,Public,"Biology, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,"Biology, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,37,28500,31633
2016_2017,003157,Langston University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,35,23581,25223
2015_2016,003157,Langston University,Public,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,Chemistry.,Bachelor's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,"Computer and Information Sciences, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,"Computer and Information Sciences, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,Computer Science.,Bachelor's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,Criminal Justice and Corrections.,Associate's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,Criminal Justice and Corrections.,Bachelor's Degree,12,NA,32950
2016_2017,003157,Langston University,Public,Criminal Justice and Corrections.,Associate's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,Criminal Justice and Corrections.,Bachelor's Degree,14,NA,34336
2015_2016,003157,Langston University,Public,Drafting/Design Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,Drafting/Design Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,Economics.,Bachelor's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,"Education, General.",Master's Degree,NA,NA,NA
2016_2017,003157,Langston University,Public,"Education, General.",Master's Degree,NA,NA,NA
2015_2016,003157,Langston University,Public,Educational Administration and Supervision.,Master's Degree,NA,NA,29345
2016_2017,003157,Langston University,Public,Educational Administration and Supervision.,Master's Degree,NA,NA,NA
