cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001955,Berea College,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,"Agriculture, General.",Bachelor's Degree,12,NA,3305
2016_2017,001955,Berea College,Private,"Agriculture, General.",Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,Applied Mathematics.,Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,Applied Mathematics.,Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,Area Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,Area Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,Bible/Biblical Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,Bible/Biblical Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,"Biological and Biomedical Sciences, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,"Biological and Biomedical Sciences, Other.",Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,"Biology, General.",Bachelor's Degree,14,NA,8576
2016_2017,001955,Berea College,Private,"Biology, General.",Bachelor's Degree,10,NA,6501
2015_2016,001955,Berea College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,"Business/Commerce, General.",Bachelor's Degree,NA,3775,4857
2016_2017,001955,Berea College,Private,"Business/Commerce, General.",Bachelor's Degree,NA,3756,5526
2015_2016,001955,Berea College,Private,Cell/Cellular Biology and Anatomical Sciences.,Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,Cell/Cellular Biology and Anatomical Sciences.,Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,001955,Berea College,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2015_2016,001955,Berea College,Private,Communication and Media Studies.,Bachelor's Degree,16,NA,9414
2016_2017,001955,Berea College,Private,Communication and Media Studies.,Bachelor's Degree,15,NA,8972
