cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2016_2017,001996,Big Sandy Community And Technical College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,11,NA,15324
2016_2017,001996,Big Sandy Community And Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,"Business Administration, Management and Operations.",Associate's Degree,34,13438,14542
2016_2017,001996,Big Sandy Community And Technical College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,"Business Administration, Management and Operations.",Associate's Degree,26,13384,16048
2015_2016,001996,Big Sandy Community And Technical College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,"Business/Commerce, General.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,"Computer and Information Sciences, General.",Associate's Degree,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,"Computer and Information Sciences, General.",Associate's Degree,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001996,Big Sandy Community And Technical College,Public,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001996,Big Sandy Community And Technical College,Public,Criminal Justice and Corrections.,Associate's Degree,20,14530,14645
