cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Architecture.,Bachelor's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Architecture.,Master's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Architecture.,Bachelor's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Architecture.,Master's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Astronomy and Astrophysics.,Bachelor's Degree,,,23522
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Astronomy and Astrophysics.,Bachelor's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Chemical Engineering.,Bachelor's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Chemical Engineering.,Master's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Chemical Engineering.,Bachelor's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Chemical Engineering.,Master's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Civil Engineering.,Bachelor's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Civil Engineering.,Master's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Civil Engineering.,Bachelor's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Civil Engineering.,Master's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,"Electrical, Electronics and Communications Engineering.",Bachelor's Degree,10,,14619
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,"Electrical, Electronics and Communications Engineering.",Master's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,"Electrical, Electronics and Communications Engineering.",Bachelor's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,"Electrical, Electronics and Communications Engineering.",Master's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,"Engineering, General.",Bachelor's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,"Engineering, General.",Bachelor's Degree,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Fine and Studio Arts.,Undergraduate Certificate or Diploma,,,
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Fine and Studio Arts.,Bachelor's Degree,42,17875,16834
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Fine and Studio Arts.,Undergraduate Certificate or Diploma,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Fine and Studio Arts.,Bachelor's Degree,35,20500,17594
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Mechanical Engineering.,Bachelor's Degree,11,,12604
2015_2016,002710,Cooper Union For The Advancement of Science & Art,Private,Mechanical Engineering.,Master's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Mechanical Engineering.,Bachelor's Degree,,,
2016_2017,002710,Cooper Union For The Advancement of Science & Art,Private,Mechanical Engineering.,Master's Degree,,,
