cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,009535,Staunton School of Cosmetology,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,,,
2016_2017,009535,Staunton School of Cosmetology,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,12,,9657
