cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003812,Fairmont State University,Public,Accounting and Related Services.,Bachelor's Degree,15,NA,18048
2016_2017,003812,Fairmont State University,Public,Accounting and Related Services.,Bachelor's Degree,16,NA,21486
2015_2016,003812,Fairmont State University,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,003812,Fairmont State University,Public,Architectural Engineering Technologies/Technicians.,Bachelor's Degree,13,NA,24955
2016_2017,003812,Fairmont State University,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,003812,Fairmont State University,Public,Architectural Engineering Technologies/Technicians.,Bachelor's Degree,17,NA,24540
2015_2016,003812,Fairmont State University,Public,Architecture.,Master's Degree,NA,NA,NA
2016_2017,003812,Fairmont State University,Public,Architecture.,Master's Degree,NA,NA,NA
2015_2016,003812,Fairmont State University,Public,"Biology, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003812,Fairmont State University,Public,"Biology, General.",Bachelor's Degree,18,NA,19803
2015_2016,003812,Fairmont State University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,107,22000,22991
2015_2016,003812,Fairmont State University,Public,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2016_2017,003812,Fairmont State University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,117,20500,21494
2016_2017,003812,Fairmont State University,Public,"Business Administration, Management and Operations.",Master's Degree,14,NA,24744
2015_2016,003812,Fairmont State University,Public,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,003812,Fairmont State University,Public,Chemistry.,Bachelor's Degree,NA,NA,NA
2015_2016,003812,Fairmont State University,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,003812,Fairmont State University,Public,Civil Engineering Technologies/Technicians.,Bachelor's Degree,19,NA,24669
2016_2017,003812,Fairmont State University,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
