cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Accounting and Related Services.,Bachelor's Degree,72,23955,22782
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Accounting and Related Services.,Master's Degree,13,NA,18464
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,Accounting and Related Services.,Bachelor's Degree,80,25198,23127
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,Accounting and Related Services.,Master's Degree,18,NA,19993
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,34,28207,26376
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,NA,NA,29028
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,36,27000,26732
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,12,NA,28384
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,American Sign Language.,Bachelor's Degree,NA,NA,NA
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,American Sign Language.,Bachelor's Degree,11,NA,24909
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Anthropology.,Bachelor's Degree,28,24250,23175
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,Anthropology.,Bachelor's Degree,30,26375,23721
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Biology, General.",Bachelor's Degree,41,24300,23680
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Biology, General.",Master's Degree,NA,NA,NA
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Biology, General.",Bachelor's Degree,45,26000,25183
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Biology, General.",Master's Degree,NA,NA,NA
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Business Administration, Management and Operations.",Bachelor's Degree,392,26969,26275
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Business Administration, Management and Operations.",Master's Degree,10,NA,23544
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Business Administration, Management and Operations.",Bachelor's Degree,473,26512,26000
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Business Administration, Management and Operations.",Master's Degree,14,NA,19173
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Business/Commerce, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,"Business/Commerce, General.",Master's Degree,NA,NA,NA
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Business/Commerce, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,"Business/Commerce, General.",Master's Degree,NA,NA,NA
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Chemistry.,Bachelor's Degree,NA,NA,23876
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,Chemistry.,Bachelor's Degree,15,NA,27544
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Communication and Media Studies.,Bachelor's Degree,108,26221,26333
2016_2017,003315,Bloomsburg University of Pennsylvania,Public,Communication and Media Studies.,Bachelor's Degree,124,26000,25837
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Communication Disorders Sciences and Services.,Bachelor's Degree,67,26500,23537
2015_2016,003315,Bloomsburg University of Pennsylvania,Public,Communication Disorders Sciences and Services.,Master's Degree,64,41000,35255
