cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,010097,Cuny Medgar Evers College,Public,Accounting and Related Services.,Bachelor's Degree,16,NA,9997
2016_2017,010097,Cuny Medgar Evers College,Public,Accounting and Related Services.,Bachelor's Degree,27,9450,12287
2015_2016,010097,Cuny Medgar Evers College,Public,"Biology, General.",Bachelor's Degree,71,10250,12968
2016_2017,010097,Cuny Medgar Evers College,Public,"Biology, General.",Bachelor's Degree,116,8625,10983
2015_2016,010097,Cuny Medgar Evers College,Public,"Business Administration, Management and Operations.",Associate's Degree,33,6500,8171
2015_2016,010097,Cuny Medgar Evers College,Public,"Business Administration, Management and Operations.",Bachelor's Degree,33,10750,12090
2016_2017,010097,Cuny Medgar Evers College,Public,"Business Administration, Management and Operations.",Associate's Degree,48,6125,8503
2016_2017,010097,Cuny Medgar Evers College,Public,"Business Administration, Management and Operations.",Bachelor's Degree,21,10250,11927
2015_2016,010097,Cuny Medgar Evers College,Public,"Business/Commerce, General.",Bachelor's Degree,55,7920,11277
2016_2017,010097,Cuny Medgar Evers College,Public,"Business/Commerce, General.",Bachelor's Degree,61,11350,13817
2016_2017,010097,Cuny Medgar Evers College,Public,Business/Managerial Economics.,Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Computer Science.,Associate's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Computer Science.,Associate's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Computer Science.,Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Data Entry/Microcomputer Applications.,Associate's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Data Entry/Microcomputer Applications.,Associate's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,"English Language and Literature, General.",Bachelor's Degree,12,NA,12921
2015_2016,010097,Cuny Medgar Evers College,Public,Information Science/Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Information Science/Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,39,5600,8624
2015_2016,010097,Cuny Medgar Evers College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,21,6056,9287
2016_2017,010097,Cuny Medgar Evers College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,59,5500,8806
2016_2017,010097,Cuny Medgar Evers College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,24,3825,10251
2015_2016,010097,Cuny Medgar Evers College,Public,Mathematics.,Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Mathematics.,Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Natural Resources Conservation and Research.,Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Natural Resources Conservation and Research.,Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Physical Sciences.,Associate's Degree,55,9250,11545
2016_2017,010097,Cuny Medgar Evers College,Public,Physical Sciences.,Associate's Degree,82,7000,9750
2015_2016,010097,Cuny Medgar Evers College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,16,NA,8792
2016_2017,010097,Cuny Medgar Evers College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,13,NA,9441
2015_2016,010097,Cuny Medgar Evers College,Public,"Psychology, General.",Bachelor's Degree,38,9235,13873
2016_2017,010097,Cuny Medgar Evers College,Public,"Psychology, General.",Bachelor's Degree,59,11900,13536
2015_2016,010097,Cuny Medgar Evers College,Public,Public Administration.,Associate's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Public Administration.,Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Public Administration.,Associate's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Public Administration.,Bachelor's Degree,16,NA,17191
2015_2016,010097,Cuny Medgar Evers College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,35,11600,13248
2015_2016,010097,Cuny Medgar Evers College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Bachelor's Degree,31,9500,11493
2016_2017,010097,Cuny Medgar Evers College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,34,11750,16200
2016_2017,010097,Cuny Medgar Evers College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Bachelor's Degree,30,11226,11140
2016_2017,010097,Cuny Medgar Evers College,Public,Religion/Religious Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Social Work.,Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,Social Work.,Bachelor's Degree,32,9816,11088
2015_2016,010097,Cuny Medgar Evers College,Public,Special Education and Teaching.,Bachelor's Degree,12,NA,11432
2016_2017,010097,Cuny Medgar Evers College,Public,Special Education and Teaching.,Bachelor's Degree,12,NA,13858
2015_2016,010097,Cuny Medgar Evers College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,NA,NA,NA
2016_2017,010097,Cuny Medgar Evers College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,NA,NA,NA
2015_2016,010097,Cuny Medgar Evers College,Public,Teaching Assistants/Aides.,Associate's Degree,16,NA,11305
2016_2017,010097,Cuny Medgar Evers College,Public,Teaching Assistants/Aides.,Associate's Degree,15,NA,13690
