cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003012,Ashland University,Private,Accounting and Related Services.,Bachelor's Degree,10,,23055
2016_2017,003012,Ashland University,Private,Accounting and Related Services.,Bachelor's Degree,20,24114,22423
2015_2016,003012,Ashland University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,,,29330
2016_2017,003012,Ashland University,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,,,31463
2015_2016,003012,Ashland University,Private,Bible/Biblical Studies.,Master's Degree,,,
2016_2017,003012,Ashland University,Private,Bible/Biblical Studies.,Master's Degree,,,
2015_2016,003012,Ashland University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,"Biology, General.",Bachelor's Degree,31,25000,23508
2016_2017,003012,Ashland University,Private,"Biology, General.",Bachelor's Degree,31,25000,24626
2015_2016,003012,Ashland University,Private,Biotechnology.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Biotechnology.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,34,27000,26570
2015_2016,003012,Ashland University,Private,"Business Administration, Management and Operations.",Master's Degree,65,22700,25664
2015_2016,003012,Ashland University,Private,"Business Administration, Management and Operations.",Doctoral Degree,,,
2016_2017,003012,Ashland University,Private,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,003012,Ashland University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,37,27000,25312
2016_2017,003012,Ashland University,Private,"Business Administration, Management and Operations.",Master's Degree,88,24454,28411
2016_2017,003012,Ashland University,Private,"Business Administration, Management and Operations.",Doctoral Degree,,,
2015_2016,003012,Ashland University,Private,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,003012,Ashland University,Private,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,"Business/Commerce, General.",Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,"Business/Commerce, General.",Bachelor's Degree,17,,25123
2016_2017,003012,Ashland University,Private,"Business/Commerce, General.",Undergraduate Certificate or Diploma,,,
2016_2017,003012,Ashland University,Private,"Business/Commerce, General.",Bachelor's Degree,18,,24727
2015_2016,003012,Ashland University,Private,Chemistry.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Chemistry.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,60,47044,48159
2016_2017,003012,Ashland University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,48,46545,45691
2015_2016,003012,Ashland University,Private,Communication and Media Studies.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Communication and Media Studies.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Computer Science.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Computer Science.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Criminal Justice and Corrections.,Associate's Degree,,,
2015_2016,003012,Ashland University,Private,Criminal Justice and Corrections.,Bachelor's Degree,43,27000,24719
2016_2017,003012,Ashland University,Private,Criminal Justice and Corrections.,Associate's Degree,,,
2016_2017,003012,Ashland University,Private,Criminal Justice and Corrections.,Bachelor's Degree,59,23250,23543
2015_2016,003012,Ashland University,Private,Curriculum and Instruction.,Master's Degree,67,12000,15939
2016_2017,003012,Ashland University,Private,Curriculum and Instruction.,Master's Degree,94,13703,16389
2015_2016,003012,Ashland University,Private,Design and Applied Arts.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Design and Applied Arts.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Dietetics and Clinical Nutrition Services.,Bachelor's Degree,14,,25086
2016_2017,003012,Ashland University,Private,Dietetics and Clinical Nutrition Services.,Bachelor's Degree,20,27000,25320
2015_2016,003012,Ashland University,Private,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Economics.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Economics.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,"Education, Other.",Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,"Education, Other.",Post-baccalaureate Certificate,,,
2016_2017,003012,Ashland University,Private,"Education, Other.",Post-baccalaureate Certificate,,,
2015_2016,003012,Ashland University,Private,Educational Administration and Supervision.,Master's Degree,62,21275,23317
2015_2016,003012,Ashland University,Private,Educational Administration and Supervision.,Doctoral Degree,,,
2016_2017,003012,Ashland University,Private,Educational Administration and Supervision.,Master's Degree,89,21800,26241
2016_2017,003012,Ashland University,Private,Educational Administration and Supervision.,Doctoral Degree,,,
2015_2016,003012,Ashland University,Private,Educational/Instructional Media Design.,Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,Educational/Instructional Media Design.,Master's Degree,,,
2016_2017,003012,Ashland University,Private,Educational/Instructional Media Design.,Master's Degree,,,
2015_2016,003012,Ashland University,Private,"English Language and Literature, General.",Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,"English Language and Literature, General.",Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Entrepreneurial and Small Business Operations.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Entrepreneurial and Small Business Operations.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Finance and Financial Management Services.,Bachelor's Degree,14,,26947
2015_2016,003012,Ashland University,Private,Finance and Financial Management Services.,Master's Degree,,,
2016_2017,003012,Ashland University,Private,Finance and Financial Management Services.,Bachelor's Degree,19,,25777
2015_2016,003012,Ashland University,Private,Fine and Studio Arts.,Associate's Degree,,,
2015_2016,003012,Ashland University,Private,Fine and Studio Arts.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Fine and Studio Arts.,Associate's Degree,,,
2016_2017,003012,Ashland University,Private,Fine and Studio Arts.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,"General Sales, Merchandising and Related Marketing Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,003012,Ashland University,Private,"General Sales, Merchandising and Related Marketing Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,Geological and Earth Sciences/Geosciences.,Bachelor's Degree,,,
2016_2017,003012,Ashland University,Private,Geological and Earth Sciences/Geosciences.,Bachelor's Degree,,,
2015_2016,003012,Ashland University,Private,Gerontology.,Undergraduate Certificate or Diploma,,,
2015_2016,003012,Ashland University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,15,,24589
2015_2016,003012,Ashland University,Private,Health and Physical Education/Fitness.,Master's Degree,,,
2016_2017,003012,Ashland University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,,24901,21303
2016_2017,003012,Ashland University,Private,Health and Physical Education/Fitness.,Master's Degree,,,
2015_2016,003012,Ashland University,Private,History.,Bachelor's Degree,,27000,25778
