cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002937,King's College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Accounting and Related Services.,Associate's Degree,NA,11130,13786
2016_2017,002937,King's College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Accounting and Related Services.,Associate's Degree,NA,NA,13644
2015_2016,002937,King's College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,107,9238,9463
2015_2016,002937,King's College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,NA,10595,14056
2016_2017,002937,King's College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,127,9238,9208
2016_2017,002937,King's College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,NA,10333,13484
2015_2016,002937,King's College,Proprietary,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Business Operations Support and Assistant Services.,Associate's Degree,NA,12000,12701
2016_2017,002937,King's College,Proprietary,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,13712
2015_2016,002937,King's College,Proprietary,Computer Programming.,Associate's Degree,NA,NA,14899
2016_2017,002937,King's College,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Computer Programming.,Associate's Degree,NA,NA,12905
2015_2016,002937,King's College,Proprietary,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Data Processing.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Data Processing.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Design and Applied Arts.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Design and Applied Arts.,Associate's Degree,65,9979,12834
2016_2017,002937,King's College,Proprietary,Design and Applied Arts.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Design and Applied Arts.,Associate's Degree,56,9777,13056
2015_2016,002937,King's College,Proprietary,Hospitality Administration/Management.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Hospitality Administration/Management.,Associate's Degree,NA,10189,11581
2016_2017,002937,King's College,Proprietary,Hospitality Administration/Management.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Hospitality Administration/Management.,Associate's Degree,NA,NA,11450
2015_2016,002937,King's College,Proprietary,Legal Support Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002937,King's College,Proprietary,Legal Support Services.,Associate's Degree,NA,12587,14437
2016_2017,002937,King's College,Proprietary,Legal Support Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002937,King's College,Proprietary,Legal Support Services.,Associate's Degree,NA,NA,15286
