cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2016_2017,002143,Curry College,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,"Biology, General.",Bachelor's Degree,NA,NA,22643
2016_2017,002143,Curry College,Private,"Biology, General.",Bachelor's Degree,NA,NA,24153
2015_2016,002143,Curry College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,97,27000,27168
2015_2016,002143,Curry College,Private,"Business Administration, Management and Operations.",Master's Degree,32,41000,36283
2016_2017,002143,Curry College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,106,27000,26417
2016_2017,002143,Curry College,Private,"Business Administration, Management and Operations.",Master's Degree,31,41000,36592
2015_2016,002143,Curry College,Private,Communication and Media Studies.,Bachelor's Degree,93,27000,25241
2016_2017,002143,Curry College,Private,Communication and Media Studies.,Bachelor's Degree,88,26000,24403
2015_2016,002143,Curry College,Private,"Computer and Information Sciences, General.",Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,"Computer and Information Sciences, General.",Bachelor's Degree,13,NA,27137
2015_2016,002143,Curry College,Private,Criminal Justice and Corrections.,Bachelor's Degree,86,26324,26569
2015_2016,002143,Curry College,Private,Criminal Justice and Corrections.,Master's Degree,34,40805,33933
2016_2017,002143,Curry College,Private,Criminal Justice and Corrections.,Bachelor's Degree,106,26000,25116
2016_2017,002143,Curry College,Private,Criminal Justice and Corrections.,Master's Degree,33,41000,36167
2015_2016,002143,Curry College,Private,Curriculum and Instruction.,Master's Degree,24,30669,31551
2016_2017,002143,Curry College,Private,Curriculum and Instruction.,Master's Degree,18,NA,29005
2015_2016,002143,Curry College,Private,Design and Applied Arts.,Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,Design and Applied Arts.,Bachelor's Degree,12,NA,27339
2015_2016,002143,Curry College,Private,"Education, General.",Bachelor's Degree,14,NA,24879
2016_2017,002143,Curry College,Private,"Education, General.",Bachelor's Degree,15,NA,27261
2016_2017,002143,Curry College,Private,Educational Administration and Supervision.,Graduate/Professional Certificate,NA,NA,NA
2015_2016,002143,Curry College,Private,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,"Health Professions and Related Clinical Sciences, Other.",Bachelor's Degree,40,27000,26425
2016_2017,002143,Curry College,Private,"Health Professions and Related Clinical Sciences, Other.",Bachelor's Degree,46,27000,24664
2015_2016,002143,Curry College,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,29,27000,25326
2016_2017,002143,Curry College,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,32,27000,26468
2015_2016,002143,Curry College,Private,"Multi/Interdisciplinary Studies, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,"Multi/Interdisciplinary Studies, Other.",Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,Natural Resources Conservation and Research.,Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,Natural Resources Conservation and Research.,Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,Philosophy.,Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,Philosophy.,Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,"Psychology, General.",Bachelor's Degree,70,25562,25708
2016_2017,002143,Curry College,Private,"Psychology, General.",Bachelor's Degree,85,27000,25680
2016_2017,002143,Curry College,Private,Public Health.,Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Bachelor's Degree,344,25000,22679
2015_2016,002143,Curry College,Private,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Master's Degree,16,NA,41921
2016_2017,002143,Curry College,Private,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Bachelor's Degree,318,25000,22947
2016_2017,002143,Curry College,Private,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Master's Degree,24,41000,40354
2015_2016,002143,Curry College,Private,"Social Sciences, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,"Social Sciences, Other.",Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,Sociology.,Bachelor's Degree,19,NA,25448
2016_2017,002143,Curry College,Private,Sociology.,Bachelor's Degree,11,NA,27532
2015_2016,002143,Curry College,Private,Special Education and Teaching.,Bachelor's Degree,NA,NA,NA
2016_2017,002143,Curry College,Private,Special Education and Teaching.,Bachelor's Degree,NA,NA,NA
2015_2016,002143,Curry College,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,NA,NA,25044
2016_2017,002143,Curry College,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,NA,NA,NA
