cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,004838,Guilford Technical Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,16,NA,21125
2015_2016,004838,Guilford Technical Community College,Public,Accounting and Related Services.,Associate's Degree,20,18950,22167
2016_2017,004838,Guilford Technical Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,29,24500,26461
2016_2017,004838,Guilford Technical Community College,Public,Accounting and Related Services.,Associate's Degree,25,25750,25276
2015_2016,004838,Guilford Technical Community College,Public,Air Transportation.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Air Transportation.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Air Transportation.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Air Transportation.,Associate's Degree,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,15,NA,15942
2015_2016,004838,Guilford Technical Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,54,15750,20952
2016_2017,004838,Guilford Technical Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,17,NA,15186
2016_2017,004838,Guilford Technical Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,49,15750,20744
2015_2016,004838,Guilford Technical Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,10,NA,19677
2015_2016,004838,Guilford Technical Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,26,20569,20734
2016_2017,004838,Guilford Technical Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,25,10500,18396
2016_2017,004838,Guilford Technical Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,24,21853,27008
2015_2016,004838,Guilford Technical Community College,Public,Applied Horticulture and Horticultural Business Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Applied Horticulture and Horticultural Business Services.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Applied Horticulture and Horticultural Business Services.,Undergraduate Certificate or Diploma,11,NA,20960
2016_2017,004838,Guilford Technical Community College,Public,Applied Horticulture and Horticultural Business Services.,Associate's Degree,11,NA,23296
2015_2016,004838,Guilford Technical Community College,Public,Architectural Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Architectural Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,"Arts, Entertainment,and Media Management.",Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,"Arts, Entertainment,and Media Management.",Associate's Degree,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Audiovisual Communications Technologies/Technicians.,Associate's Degree,14,NA,19484
2016_2017,004838,Guilford Technical Community College,Public,Audiovisual Communications Technologies/Technicians.,Associate's Degree,21,14001,19101
2015_2016,004838,Guilford Technical Community College,Public,Biology Technician/Biotechnology Laboratory Technician.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Biology Technician/Biotechnology Laboratory Technician.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Biotechnology.,Associate's Degree,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,37,19251,20941
2015_2016,004838,Guilford Technical Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,67,26250,26638
2016_2017,004838,Guilford Technical Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,43,16000,20605
2016_2017,004838,Guilford Technical Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,67,21250,24447
2015_2016,004838,Guilford Technical Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Civil Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Civil Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,60,15632,16396
2015_2016,004838,Guilford Technical Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,50,16000,17898
2016_2017,004838,Guilford Technical Community College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,55,16000,16513
2016_2017,004838,Guilford Technical Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,52,19143,18697
2015_2016,004838,Guilford Technical Community College,Public,Computer Programming.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004838,Guilford Technical Community College,Public,Computer Programming.,Associate's Degree,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Computer Programming.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004838,Guilford Technical Community College,Public,Computer Programming.,Associate's Degree,10,NA,15876
