cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003031,Cleveland Institute of Music (the),Private,Music.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003031,Cleveland Institute of Music (the),Private,Music.,Bachelor's Degree,47,26000,22908
2015_2016,003031,Cleveland Institute of Music (the),Private,Music.,Post-baccalaureate Certificate,NA,NA,NA
2015_2016,003031,Cleveland Institute of Music (the),Private,Music.,Master's Degree,60,45235,49199
2015_2016,003031,Cleveland Institute of Music (the),Private,Music.,Doctoral Degree,NA,NA,NA
2015_2016,003031,Cleveland Institute of Music (the),Private,Music.,Graduate/Professional Certificate,NA,NA,52468
2016_2017,003031,Cleveland Institute of Music (the),Private,Music.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003031,Cleveland Institute of Music (the),Private,Music.,Bachelor's Degree,49,25500,21370
2016_2017,003031,Cleveland Institute of Music (the),Private,Music.,Post-baccalaureate Certificate,NA,NA,NA
2016_2017,003031,Cleveland Institute of Music (the),Private,Music.,Master's Degree,57,45471,48753
2016_2017,003031,Cleveland Institute of Music (the),Private,Music.,Doctoral Degree,NA,NA,NA
2016_2017,003031,Cleveland Institute of Music (the),Private,Music.,Graduate/Professional Certificate,NA,NA,NA
