cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002140,College of Our Lady of The Elms,Private,Accounting and Related Services.,Bachelor's Degree,28,27125,27707
2016_2017,002140,College of Our Lady of The Elms,Private,Accounting and Related Services.,Bachelor's Degree,25,27250,29224
2015_2016,002140,College of Our Lady of The Elms,Private,"Biological and Biomedical Sciences, Other.",Post-baccalaureate Certificate,NA,NA,NA
2015_2016,002140,College of Our Lady of The Elms,Private,"Biology, General.",Bachelor's Degree,13,NA,27633
2016_2017,002140,College of Our Lady of The Elms,Private,"Biology, General.",Bachelor's Degree,NA,25000,25394
2015_2016,002140,College of Our Lady of The Elms,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,22325
2016_2017,002140,College of Our Lady of The Elms,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,27000,25712
2015_2016,002140,College of Our Lady of The Elms,Private,"Business, Management, Marketing, and Related Support Services, Other.",Bachelor's Degree,NA,NA,NA
2015_2016,002140,College of Our Lady of The Elms,Private,"Business, Management, Marketing, and Related Support Services, Other.",Master's Degree,13,NA,27701
2016_2017,002140,College of Our Lady of The Elms,Private,"Business, Management, Marketing, and Related Support Services, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,002140,College of Our Lady of The Elms,Private,"Business, Management, Marketing, and Related Support Services, Other.",Master's Degree,20,27334,25871
2015_2016,002140,College of Our Lady of The Elms,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,002140,College of Our Lady of The Elms,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2015_2016,002140,College of Our Lady of The Elms,Private,Communication Disorders Sciences and Services.,Associate's Degree,NA,NA,NA
2015_2016,002140,College of Our Lady of The Elms,Private,Communication Disorders Sciences and Services.,Bachelor's Degree,32,25750,26383
2015_2016,002140,College of Our Lady of The Elms,Private,Communication Disorders Sciences and Services.,Master's Degree,NA,NA,NA
2015_2016,002140,College of Our Lady of The Elms,Private,Communication Disorders Sciences and Services.,Graduate/Professional Certificate,NA,NA,NA
2016_2017,002140,College of Our Lady of The Elms,Private,Communication Disorders Sciences and Services.,Associate's Degree,NA,NA,NA
2016_2017,002140,College of Our Lady of The Elms,Private,Communication Disorders Sciences and Services.,Bachelor's Degree,26,25750,26225
