cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,009941,Belmont College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,009941,Belmont College,Public,Accounting and Related Services.,Associate's Degree,14,,14476
2016_2017,009941,Belmont College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,009941,Belmont College,Public,Accounting and Related Services.,Associate's Degree,16,,11950
2015_2016,009941,Belmont College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,25,13426,13754
2016_2017,009941,Belmont College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,20,13304,13396
2015_2016,009941,Belmont College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,009941,Belmont College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2016_2017,009941,Belmont College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,009941,Belmont College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2015_2016,009941,Belmont College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2016_2017,009941,Belmont College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,009941,Belmont College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,009941,Belmont College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2016_2017,009941,Belmont College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,009941,Belmont College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2015_2016,009941,Belmont College,Public,Civil Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,009941,Belmont College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,009941,Belmont College,Public,Civil Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,009941,Belmont College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,15,,7189
2016_2017,009941,Belmont College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
