cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003623,St. Mary's University,Private,Accounting and Related Services.,Bachelor's Degree,30,27231,28576
2016_2017,003623,St. Mary's University,Private,Accounting and Related Services.,Bachelor's Degree,29,26900,26456
2015_2016,003623,St. Mary's University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,16,NA,28371
2016_2017,003623,St. Mary's University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,12,NA,27591
2015_2016,003623,St. Mary's University,Private,"Biology, General.",Bachelor's Degree,71,27000,27561
2016_2017,003623,St. Mary's University,Private,"Biology, General.",Bachelor's Degree,76,27000,26680
2015_2016,003623,St. Mary's University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,24,27025,26415
2015_2016,003623,St. Mary's University,Private,"Business Administration, Management and Operations.",Master's Degree,14,NA,95098
2016_2017,003623,St. Mary's University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,19,NA,24060
2016_2017,003623,St. Mary's University,Private,"Business Administration, Management and Operations.",Master's Degree,28,79766,89267
2015_2016,003623,St. Mary's University,Private,"Business/Commerce, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,"Business/Commerce, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,11,NA,50538
2015_2016,003623,St. Mary's University,Private,Communication and Media Studies.,Bachelor's Degree,26,31000,33522
2015_2016,003623,St. Mary's University,Private,Communication and Media Studies.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Communication and Media Studies.,Bachelor's Degree,24,35875,34288
2016_2017,003623,St. Mary's University,Private,Communication and Media Studies.,Master's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,"Computer and Information Sciences, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,"Computer and Information Sciences, General.",Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,"Computer and Information Sciences, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,"Computer and Information Sciences, General.",Master's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Computer Engineering.,Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Computer Engineering.,Post-baccalaureate Certificate,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Computer Engineering.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Computer Engineering.,Bachelor's Degree,16,NA,27412
2016_2017,003623,St. Mary's University,Private,Computer Engineering.,Post-baccalaureate Certificate,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Computer Engineering.,Master's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Computer Science.,Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Computer Science.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Computer Science.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Computer/Information Technology Administration and Management.,Master's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Criminal Justice and Corrections.,Bachelor's Degree,59,26149,26744
2016_2017,003623,St. Mary's University,Private,Criminal Justice and Corrections.,Bachelor's Degree,53,26000,26036
2015_2016,003623,St. Mary's University,Private,Criminology.,Bachelor's Degree,40,25500,25577
2016_2017,003623,St. Mary's University,Private,Criminology.,Bachelor's Degree,47,31000,29440
2015_2016,003623,St. Mary's University,Private,Curriculum and Instruction.,Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Curriculum and Instruction.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Curriculum and Instruction.,Bachelor's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Curriculum and Instruction.,Master's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Design and Applied Arts.,Post-baccalaureate Certificate,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Design and Applied Arts.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Design and Applied Arts.,Post-baccalaureate Certificate,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Design and Applied Arts.,Master's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Design and Applied Arts.,Graduate/Professional Certificate,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Economics.,Bachelor's Degree,NA,NA,NA
2016_2017,003623,St. Mary's University,Private,Economics.,Bachelor's Degree,NA,NA,NA
2015_2016,003623,St. Mary's University,Private,Educational Administration and Supervision.,Master's Degree,NA,NA,NA
