cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Business Administration, Management and Operations.",Master's Degree,,,
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,"Business Administration, Management and Operations.",Master's Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,Business/Managerial Economics.,Master's Degree,,,
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,Business/Managerial Economics.,Master's Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,Law.,Master's Degree,,,
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,Law.,Master's Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Liberal Arts and Sciences, General Studies and Humanities.",Master's Degree,,,43702
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,"Liberal Arts and Sciences, General Studies and Humanities.",Master's Degree,,,39726
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,Physical Science Technologies/Technicians.,Master's Degree,,,
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,Physical Science Technologies/Technicians.,Master's Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",Master's Degree,,,36921
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",Doctoral Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",First Professional Degree,,,
2015_2016,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",Graduate/Professional Certificate,,,
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",Master's Degree,,35907,37578
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",First Professional Degree,,,
2016_2017,008377,Universiteit Van Amsterdam,Foreign Schools,"Social Sciences, General.",Graduate/Professional Certificate,,,
