cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,021415,Savannah College of Art And Design,Private,Agricultural and Domestic Animal Services.,Bachelor's Degree,10,,22594
2016_2017,021415,Savannah College of Art And Design,Private,Agricultural and Domestic Animal Services.,Bachelor's Degree,,,22411
2015_2016,021415,Savannah College of Art And Design,Private,Apparel and Textiles.,Bachelor's Degree,140,25500,23987
2015_2016,021415,Savannah College of Art And Design,Private,Apparel and Textiles.,Master's Degree,39,74126,74043
2016_2017,021415,Savannah College of Art And Design,Private,Apparel and Textiles.,Bachelor's Degree,135,25500,24148
2016_2017,021415,Savannah College of Art And Design,Private,Apparel and Textiles.,Master's Degree,44,71229,70575
2015_2016,021415,Savannah College of Art And Design,Private,Architectural History and Criticism.,Bachelor's Degree,,,
2015_2016,021415,Savannah College of Art And Design,Private,Architectural History and Criticism.,Master's Degree,,,
2016_2017,021415,Savannah College of Art And Design,Private,Architectural History and Criticism.,Bachelor's Degree,,,
2016_2017,021415,Savannah College of Art And Design,Private,Architectural History and Criticism.,Master's Degree,,,
2015_2016,021415,Savannah College of Art And Design,Private,Architectural Sciences and Technology.,Bachelor's Degree,55,27000,26071
2015_2016,021415,Savannah College of Art And Design,Private,Architectural Sciences and Technology.,Master's Degree,26,50246,57534
2016_2017,021415,Savannah College of Art And Design,Private,Architectural Sciences and Technology.,Bachelor's Degree,48,27000,27189
2016_2017,021415,Savannah College of Art And Design,Private,Architectural Sciences and Technology.,Master's Degree,17,,66241
2015_2016,021415,Savannah College of Art And Design,Private,Architecture.,Bachelor's Degree,,,
2015_2016,021415,Savannah College of Art And Design,Private,Architecture.,Master's Degree,,,
2016_2017,021415,Savannah College of Art And Design,Private,Architecture.,Bachelor's Degree,,,
2016_2017,021415,Savannah College of Art And Design,Private,Architecture.,Master's Degree,,,
2015_2016,021415,Savannah College of Art And Design,Private,"Arts, Entertainment,and Media Management.",Master's Degree,55,43000,54988
2016_2017,021415,Savannah College of Art And Design,Private,"Arts, Entertainment,and Media Management.",Master's Degree,48,44233,47505
