cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003850,Silver Lake College of The Holy Family,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,NA
2015_2016,003850,Silver Lake College of The Holy Family,Private,"Biology, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,"Biology, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003850,Silver Lake College of The Holy Family,Private,"Business Administration, Management and Operations.",Bachelor's Degree,15,NA,23277
2016_2017,003850,Silver Lake College of The Holy Family,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2015_2016,003850,Silver Lake College of The Holy Family,Private,"Business, Management, Marketing, and Related Support Services, Other.",Master's Degree,11,NA,32837
2016_2017,003850,Silver Lake College of The Holy Family,Private,"Business, Management, Marketing, and Related Support Services, Other.",Master's Degree,NA,NA,NA
2015_2016,003850,Silver Lake College of The Holy Family,Private,Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,Design and Applied Arts.,Bachelor's Degree,NA,NA,NA
2015_2016,003850,Silver Lake College of The Holy Family,Private,Educational Administration and Supervision.,Master's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,Educational Administration and Supervision.,Master's Degree,13,NA,20144
2015_2016,003850,Silver Lake College of The Holy Family,Private,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003850,Silver Lake College of The Holy Family,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,NA
2016_2017,003850,Silver Lake College of The Holy Family,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,NA
