cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,005537,South Central College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Accounting and Related Services.,Associate's Degree,23,18500,21301
2016_2017,005537,South Central College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Accounting and Related Services.,Associate's Degree,16,,20704
2015_2016,005537,South Central College,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Agricultural Business and Management.,Associate's Degree,11,,13901
2016_2017,005537,South Central College,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Agricultural Business and Management.,Associate's Degree,,,
2015_2016,005537,South Central College,Public,Agricultural Mechanization.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Agricultural Mechanization.,Associate's Degree,,,
2016_2017,005537,South Central College,Public,Agricultural Mechanization.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Agricultural Mechanization.,Associate's Degree,,,12164
2015_2016,005537,South Central College,Public,Agricultural Production Operations.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Agricultural Production Operations.,Associate's Degree,12,,15058
2016_2017,005537,South Central College,Public,Agricultural Production Operations.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Agricultural Production Operations.,Associate's Degree,,,
2015_2016,005537,South Central College,Public,"Agriculture, General.",Associate's Degree,,,
2016_2017,005537,South Central College,Public,"Agriculture, General.",Associate's Degree,,,
2015_2016,005537,South Central College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,27,20859,21418
2016_2017,005537,South Central College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,27,18500,20422
2015_2016,005537,South Central College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,13,,13552
2016_2017,005537,South Central College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,16610
2015_2016,005537,South Central College,Public,Architectural Sciences and Technology.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Architectural Sciences and Technology.,Associate's Degree,,,
2016_2017,005537,South Central College,Public,Architectural Sciences and Technology.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Architectural Sciences and Technology.,Associate's Degree,,,
2015_2016,005537,South Central College,Public,"Biology, General.",Associate's Degree,,,
2016_2017,005537,South Central College,Public,"Biology, General.",Associate's Degree,,,
2015_2016,005537,South Central College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
2016_2017,005537,South Central College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
2015_2016,005537,South Central College,Public,"Business Administration, Management and Operations.",Associate's Degree,29,21281,21935
2016_2017,005537,South Central College,Public,"Business Administration, Management and Operations.",Associate's Degree,42,17250,20313
2015_2016,005537,South Central College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,11,,14368
2015_2016,005537,South Central College,Public,Business Operations Support and Assistant Services.,Associate's Degree,13,,17920
2016_2017,005537,South Central College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,13,,17023
2016_2017,005537,South Central College,Public,Business Operations Support and Assistant Services.,Associate's Degree,17,,17102
2015_2016,005537,South Central College,Public,Carpenters.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Carpenters.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,11,,12977
2016_2017,005537,South Central College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,17,,14460
2015_2016,005537,South Central College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,10,,14512
2015_2016,005537,South Central College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Associate's Degree,16,,21534
2016_2017,005537,South Central College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Associate's Degree,18,,19019
2015_2016,005537,South Central College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,"Computer and Information Sciences, General.",Associate's Degree,10,,16153
2016_2017,005537,South Central College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,"Computer and Information Sciences, General.",Associate's Degree,10,,14486
2015_2016,005537,South Central College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2015_2016,005537,South Central College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,17,,16279
2016_2017,005537,South Central College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2016_2017,005537,South Central College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,14,,13351
2015_2016,005537,South Central College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
