cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002788,Niagara University,Private,Accounting and Related Services.,Bachelor's Degree,21,24187,22448
2015_2016,002788,Niagara University,Private,Accounting and Related Services.,Master's Degree,17,,24187
2016_2017,002788,Niagara University,Private,Accounting and Related Services.,Bachelor's Degree,45,23169,21678
2016_2017,002788,Niagara University,Private,Accounting and Related Services.,Master's Degree,27,20500,23788
2015_2016,002788,Niagara University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Biological and Biomedical Sciences, Other.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"Biological and Biomedical Sciences, Other.",Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Biology, General.",Bachelor's Degree,24,25125,25782
2016_2017,002788,Niagara University,Private,"Biology, General.",Bachelor's Degree,45,26000,24255
2015_2016,002788,Niagara University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,38,21432,22232
2015_2016,002788,Niagara University,Private,"Business Administration, Management and Operations.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,60,25080,23299
2016_2017,002788,Niagara University,Private,"Business Administration, Management and Operations.",Master's Degree,,,
2015_2016,002788,Niagara University,Private,"Business/Commerce, General.",Associate's Degree,,,
2015_2016,002788,Niagara University,Private,"Business/Commerce, General.",Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Business/Commerce, General.",Master's Degree,16,,32767
2016_2017,002788,Niagara University,Private,"Business/Commerce, General.",Associate's Degree,,,
2016_2017,002788,Niagara University,Private,"Business/Commerce, General.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"Business/Commerce, General.",Master's Degree,45,35170,33656
2015_2016,002788,Niagara University,Private,Business/Managerial Economics.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,Business/Managerial Economics.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Chemistry.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,Chemistry.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,"Clinical, Counseling and Applied Psychology.",Master's Degree,17,,49675
2015_2016,002788,Niagara University,Private,Communication and Media Studies.,Bachelor's Degree,17,,21338
2016_2017,002788,Niagara University,Private,Communication and Media Studies.,Bachelor's Degree,49,27000,24039
2015_2016,002788,Niagara University,Private,"Computer and Information Sciences, General.",Bachelor's Degree,12,,24543
2016_2017,002788,Niagara University,Private,"Computer and Information Sciences, General.",Bachelor's Degree,22,22375,23149
2016_2017,002788,Niagara University,Private,Computer/Information Technology Administration and Management.,Post-baccalaureate Certificate,,,
2016_2017,002788,Niagara University,Private,Computer/Information Technology Administration and Management.,Master's Degree,,,
2015_2016,002788,Niagara University,Private,Criminal Justice and Corrections.,Bachelor's Degree,37,25000,21460
2015_2016,002788,Niagara University,Private,Criminal Justice and Corrections.,Master's Degree,11,,26147
2016_2017,002788,Niagara University,Private,Criminal Justice and Corrections.,Bachelor's Degree,,24625,21279
2016_2017,002788,Niagara University,Private,Criminal Justice and Corrections.,Master's Degree,,,26147
2015_2016,002788,Niagara University,Private,Criminology.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Criminology.,Master's Degree,,,
2016_2017,002788,Niagara University,Private,Criminology.,Bachelor's Degree,36,24250,25029
2016_2017,002788,Niagara University,Private,Criminology.,Master's Degree,10,,27609
2015_2016,002788,Niagara University,Private,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,14,,24626
2016_2017,002788,Niagara University,Private,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,26,28000,25760
2016_2017,002788,Niagara University,Private,Economics.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Education, General.",Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Education, General.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,"Education, General.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"Education, General.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,"Education, General.",Graduate/Professional Certificate,,,
2015_2016,002788,Niagara University,Private,Educational Administration and Supervision.,Master's Degree,,,
2015_2016,002788,Niagara University,Private,Educational Administration and Supervision.,Graduate/Professional Certificate,,,
2016_2017,002788,Niagara University,Private,Educational Administration and Supervision.,Master's Degree,,,
2016_2017,002788,Niagara University,Private,Educational Administration and Supervision.,Graduate/Professional Certificate,,,
2015_2016,002788,Niagara University,Private,"English Language and Literature, General.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"English Language and Literature, General.",Bachelor's Degree,,,23389
2015_2016,002788,Niagara University,Private,Finance and Financial Management Services.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Finance and Financial Management Services.,Master's Degree,,,
2016_2017,002788,Niagara University,Private,Finance and Financial Management Services.,Bachelor's Degree,19,,22651
2016_2017,002788,Niagara University,Private,Finance and Financial Management Services.,Master's Degree,11,,30534
2015_2016,002788,Niagara University,Private,Fine and Studio Arts.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,Fine and Studio Arts.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Gerontology.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,Gerontology.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,29,27000,25054
2015_2016,002788,Niagara University,Private,Health and Physical Education/Fitness.,Master's Degree,,,
2016_2017,002788,Niagara University,Private,Health and Physical Education/Fitness.,Bachelor's Degree,49,27000,24105
2016_2017,002788,Niagara University,Private,Health and Physical Education/Fitness.,Master's Degree,,,
2015_2016,002788,Niagara University,Private,History.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,History.,Bachelor's Degree,15,,26694
2015_2016,002788,Niagara University,Private,Hospitality Administration/Management.,Bachelor's Degree,55,20000,21660
2016_2017,002788,Niagara University,Private,Hospitality Administration/Management.,Bachelor's Degree,110,21648,21896
2015_2016,002788,Niagara University,Private,"Human Development, Family Studies, and Related Services.",Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Human Development, Family Studies, and Related Services.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,"Human Development, Family Studies, and Related Services.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"Human Development, Family Studies, and Related Services.",Master's Degree,11,,39721
2016_2017,002788,Niagara University,Private,International and Comparative Education.,Master's Degree,,,
2015_2016,002788,Niagara University,Private,International Relations and National Security Studies.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,International Relations and National Security Studies.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,,,
2015_2016,002788,Niagara University,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,,,
2016_2017,002788,Niagara University,Private,"Liberal Arts and Sciences, General Studies and Humanities.",Bachelor's Degree,15,,27097
2016_2017,002788,Niagara University,Private,Management Sciences and Quantitative Methods.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Marketing.,Bachelor's Degree,24,26534,23985
2016_2017,002788,Niagara University,Private,Marketing.,Bachelor's Degree,51,26881,24397
2015_2016,002788,Niagara University,Private,Mathematics.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,Mathematics.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Mental and Social Health Services and Allied Professions.,Master's Degree,13,,60663
2015_2016,002788,Niagara University,Private,Mental and Social Health Services and Allied Professions.,Graduate/Professional Certificate,,,
2016_2017,002788,Niagara University,Private,Mental and Social Health Services and Allied Professions.,Master's Degree,27,56815,52606
2016_2017,002788,Niagara University,Private,Mental and Social Health Services and Allied Professions.,Graduate/Professional Certificate,,,
2015_2016,002788,Niagara University,Private,"Multi/Interdisciplinary Studies, Other.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,"Multi/Interdisciplinary Studies, Other.",Master's Degree,,,
2016_2017,002788,Niagara University,Private,Natural Resources Conservation and Research.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Philosophy.,Bachelor's Degree,,,
2016_2017,002788,Niagara University,Private,Philosophy.,Bachelor's Degree,,,
2015_2016,002788,Niagara University,Private,Political Science and Government.,Bachelor's Degree,16,,22697
2016_2017,002788,Niagara University,Private,Political Science and Government.,Bachelor's Degree,,24218,23602
2015_2016,002788,Niagara University,Private,"Psychology, General.",Bachelor's Degree,,,
