cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003792,Skagit Valley College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Agricultural Production Operations.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Agricultural Production Operations.,Associate's Degree,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Agricultural Production Operations.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Agricultural Production Operations.,Associate's Degree,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,16,NA,16317
2015_2016,003792,Skagit Valley College,Public,"Biology, General.",Associate's Degree,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,"Biology, General.",Associate's Degree,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,"Business/Commerce, General.",Associate's Degree,NA,NA,NA
2016_2017,003792,Skagit Valley College,Public,"Business/Commerce, General.",Associate's Degree,NA,NA,NA
2015_2016,003792,Skagit Valley College,Public,Chemical Engineering.,Associate's Degree,NA,NA,NA
