cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,041187,American Business & Technology University,Proprietary,Accounting and Related Services.,Bachelor's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Accounting and Related Services.,Master's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Accounting and Related Services.,Bachelor's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Accounting and Related Services.,Master's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,24,22346,20353
2015_2016,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Bachelor's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Master's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,10,,22658
2016_2017,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Bachelor's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,"Business Administration, Management and Operations.",Master's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,,,
2016_2017,041187,American Business & Technology University,Proprietary,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,,,
2015_2016,041187,American Business & Technology University,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,,,
2015_2016,041187,American Business & Technology University,Proprietary,Computer Programming.,Associate's Degree,12,,21281
2015_2016,041187,American Business & Technology University,Proprietary,Computer Programming.,Bachelor's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer Programming.,Undergraduate Certificate or Diploma,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer Programming.,Associate's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer Programming.,Bachelor's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Computer Software and Media Applications.,Associate's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer Software and Media Applications.,Associate's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Computer Systems Networking and Telecommunications.,Bachelor's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer Systems Networking and Telecommunications.,Bachelor's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,041187,American Business & Technology University,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,31,15750,14979
2015_2016,041187,American Business & Technology University,Proprietary,Computer/Information Technology Administration and Management.,Master's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Computer/Information Technology Administration and Management.,Master's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,,,
2015_2016,041187,American Business & Technology University,Proprietary,Criminal Justice and Corrections.,Associate's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Criminal Justice and Corrections.,Bachelor's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,,,
2016_2017,041187,American Business & Technology University,Proprietary,Criminal Justice and Corrections.,Associate's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Criminal Justice and Corrections.,Bachelor's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Finance and Financial Management Services.,Master's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Finance and Financial Management Services.,Master's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,,,
2015_2016,041187,American Business & Technology University,Proprietary,Health and Medical Administrative Services.,Associate's Degree,27,20000,20481
2016_2017,041187,American Business & Technology University,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,,,
2016_2017,041187,American Business & Technology University,Proprietary,Health and Medical Administrative Services.,Associate's Degree,14,,24439
2015_2016,041187,American Business & Technology University,Proprietary,International Business.,Master's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,International Business.,Master's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Marketing.,Bachelor's Degree,,,
2015_2016,041187,American Business & Technology University,Proprietary,Marketing.,Master's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Marketing.,Bachelor's Degree,,,
2016_2017,041187,American Business & Technology University,Proprietary,Marketing.,Master's Degree,,,
