cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002239,Aquinas College,Private,Accounting and Related Services.,Bachelor's Degree,12,,24559
2016_2017,002239,Aquinas College,Private,Accounting and Related Services.,Bachelor's Degree,16,,23736
2015_2016,002239,Aquinas College,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,,,23950
2016_2017,002239,Aquinas College,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,,,23033
2015_2016,002239,Aquinas College,Private,"Arts, Entertainment,and Media Management.",Bachelor's Degree,,,
2016_2017,002239,Aquinas College,Private,"Arts, Entertainment,and Media Management.",Bachelor's Degree,,,
2015_2016,002239,Aquinas College,Private,"Bilingual, Multilingual, and Multicultural Education.",Bachelor's Degree,,,
2015_2016,002239,Aquinas College,Private,"Bilingual, Multilingual, and Multicultural Education.",Master's Degree,,,
2016_2017,002239,Aquinas College,Private,"Bilingual, Multilingual, and Multicultural Education.",Bachelor's Degree,,,
2016_2017,002239,Aquinas College,Private,"Bilingual, Multilingual, and Multicultural Education.",Master's Degree,,,
2015_2016,002239,Aquinas College,Private,"Biology, General.",Bachelor's Degree,44,28500,28101
2016_2017,002239,Aquinas College,Private,"Biology, General.",Bachelor's Degree,51,27000,25879
2015_2016,002239,Aquinas College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,45,25500,24576
2015_2016,003477,Aquinas College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,,,
2016_2017,002239,Aquinas College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,46,22916,21489
2016_2017,003477,Aquinas College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,,,
2015_2016,002239,Aquinas College,Private,"Business, Management, Marketing, and Related Support Services, Other.",Bachelor's Degree,,,
2015_2016,002239,Aquinas College,Private,"Business, Management, Marketing, and Related Support Services, Other.",Master's Degree,12,,23819
2016_2017,002239,Aquinas College,Private,"Business, Management, Marketing, and Related Support Services, Other.",Bachelor's Degree,,,
2016_2017,002239,Aquinas College,Private,"Business, Management, Marketing, and Related Support Services, Other.",Master's Degree,14,,25337
2015_2016,002239,Aquinas College,Private,Business/Corporate Communications.,Bachelor's Degree,22,22400,22197
2016_2017,002239,Aquinas College,Private,Business/Corporate Communications.,Bachelor's Degree,25,25000,22326
2015_2016,002239,Aquinas College,Private,Chemistry.,Bachelor's Degree,,,
2016_2017,002239,Aquinas College,Private,Chemistry.,Bachelor's Degree,,,
2015_2016,002239,Aquinas College,Private,Communication and Media Studies.,Bachelor's Degree,30,24500,25150
2016_2017,002239,Aquinas College,Private,Communication and Media Studies.,Bachelor's Degree,36,24287,23454
2015_2016,002239,Aquinas College,Private,Community Organization and Advocacy.,Bachelor's Degree,16,,27087
