cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,"Arts, Entertainment,and Media Management.",Master's Degree,NA,NA,NA
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,NA,NA,NA
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Drama/Theatre Arts and Stagecraft.,Master's Degree,NA,69511,67554
2016_2017,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,NA,NA,NA
2016_2017,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Drama/Theatre Arts and Stagecraft.,Master's Degree,NA,NA,71806
2016_2017,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Drama/Theatre Arts and Stagecraft.,Doctoral Degree,NA,NA,NA
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Leisure and Recreational Activities.,Master's Degree,NA,NA,NA
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Movement and Mind-Body Therapies and Education.,Master's Degree,NA,NA,NA
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Music.,Master's Degree,NA,NA,72957
2016_2017,010089,Royal Central School of Speech And Drama (the),Foreign Schools,Music.,Master's Degree,NA,NA,NA
2015_2016,010089,Royal Central School of Speech And Drama (the),Foreign Schools,"Teacher Education and Professional Development, Specific Subject Areas.",Master's Degree,NA,NA,NA
2016_2017,010089,Royal Central School of Speech And Drama (the),Foreign Schools,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,NA,NA,NA
2016_2017,010089,Royal Central School of Speech And Drama (the),Foreign Schools,"Teacher Education and Professional Development, Specific Subject Areas.",Master's Degree,NA,NA,NA
