cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003770,Big Bend Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Agricultural Production Operations.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Agricultural Production Operations.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Air Transportation.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Air Transportation.,Associate's Degree,14,NA,12755
2015_2016,003770,Big Bend Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,14,NA,15050
2015_2016,003770,Big Bend Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,"Business/Commerce, General.",Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,"Business/Commerce, General.",Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Computer Programming.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Computer Programming.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Electrical and Power Transmission Installers.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Electrical and Power Transmission Installers.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Electrical and Power Transmission Installers.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Electrical and Power Transmission Installers.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Electrical/Electronics Maintenance and Repair Technology.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Electrical/Electronics Maintenance and Repair Technology.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Ground Transportation.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Ground Transportation.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Heavy/Industrial Equipment Maintenance Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Heavy/Industrial Equipment Maintenance Technologies.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Heavy/Industrial Equipment Maintenance Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Heavy/Industrial Equipment Maintenance Technologies.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,71,9500,10751
2016_2017,003770,Big Bend Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,95,9683,10352
2015_2016,003770,Big Bend Community College,Public,Mechanical Engineering.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Mechanical Engineering.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Physical Sciences.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Physical Sciences.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,13,NA,7607
2016_2017,003770,Big Bend Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,13,NA,7607
2015_2016,003770,Big Bend Community College,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Precision Metal Working.,Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Precision Metal Working.,Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,NA,10938,13425
2016_2017,003770,Big Bend Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,29,10300,11495
2015_2016,003770,Big Bend Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,003770,Big Bend Community College,Public,Vehicle Maintenance and Repair Technologies.,Associate's Degree,18,NA,9531
2016_2017,003770,Big Bend Community College,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003770,Big Bend Community College,Public,Vehicle Maintenance and Repair Technologies.,Associate's Degree,21,9500,10411
