cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002882,Syracuse University,Private,Accounting and Related Services.,Bachelor's Degree,70,27000,25024
2015_2016,002882,Syracuse University,Private,Accounting and Related Services.,Master's Degree,15,,35244
2016_2017,002882,Syracuse University,Private,Accounting and Related Services.,Bachelor's Degree,117,27000,24997
2016_2017,002882,Syracuse University,Private,Accounting and Related Services.,Master's Degree,45,32913,36640
2015_2016,002882,Syracuse University,Private,"Aerospace, Aeronautical and Astronautical Engineering.",Bachelor's Degree,17,,29011
2016_2017,002882,Syracuse University,Private,"Aerospace, Aeronautical and Astronautical Engineering.",Bachelor's Degree,41,27000,27050
2015_2016,002882,Syracuse University,Private,"American Indian/Native American Languages, Literatures, and Linguistics.",Undergraduate Certificate or Diploma,,,
2016_2017,002882,Syracuse University,Private,"American Indian/Native American Languages, Literatures, and Linguistics.",Undergraduate Certificate or Diploma,,,
2015_2016,002882,Syracuse University,Private,Anthropology.,Bachelor's Degree,16,,24203
2015_2016,002882,Syracuse University,Private,Anthropology.,Master's Degree,,,
2015_2016,002882,Syracuse University,Private,Anthropology.,Doctoral Degree,,,
2016_2017,002882,Syracuse University,Private,Anthropology.,Bachelor's Degree,31,23000,22681
2016_2017,002882,Syracuse University,Private,Anthropology.,Master's Degree,,,
2016_2017,002882,Syracuse University,Private,Anthropology.,Doctoral Degree,,,
2015_2016,002882,Syracuse University,Private,Applied Mathematics.,Bachelor's Degree,,,
2016_2017,002882,Syracuse University,Private,Applied Mathematics.,Bachelor's Degree,19,,24704
2016_2017,002882,Syracuse University,Private,Applied Mathematics.,Master's Degree,,,
2015_2016,002882,Syracuse University,Private,Architectural History and Criticism.,Bachelor's Degree,,,
2016_2017,002882,Syracuse University,Private,Architectural Sciences and Technology.,Bachelor's Degree,,,
2016_2017,002882,Syracuse University,Private,Architectural Sciences and Technology.,Master's Degree,,,
2015_2016,002882,Syracuse University,Private,Architecture.,Bachelor's Degree,51,31000,29251
2015_2016,002882,Syracuse University,Private,Architecture.,Master's Degree,17,,105349
2016_2017,002882,Syracuse University,Private,Architecture.,Bachelor's Degree,,31000,29805
2016_2017,002882,Syracuse University,Private,Architecture.,Master's Degree,22,114189,117838
2015_2016,002882,Syracuse University,Private,Area Studies.,Bachelor's Degree,,,
2015_2016,002882,Syracuse University,Private,Area Studies.,Post-baccalaureate Certificate,,,
2015_2016,002882,Syracuse University,Private,Area Studies.,Master's Degree,,,
2016_2017,002882,Syracuse University,Private,Area Studies.,Bachelor's Degree,,,
2016_2017,002882,Syracuse University,Private,Area Studies.,Post-baccalaureate Certificate,,,
2016_2017,002882,Syracuse University,Private,Area Studies.,Master's Degree,,,
2015_2016,002882,Syracuse University,Private,"Arts, Entertainment,and Media Management.",Bachelor's Degree,22,24125,23241
2015_2016,002882,Syracuse University,Private,"Arts, Entertainment,and Media Management.",Post-baccalaureate Certificate,,,
2015_2016,002882,Syracuse University,Private,"Arts, Entertainment,and Media Management.",Master's Degree,,,
2016_2017,002882,Syracuse University,Private,"Arts, Entertainment,and Media Management.",Bachelor's Degree,39,25000,23182
2016_2017,002882,Syracuse University,Private,"Arts, Entertainment,and Media Management.",Post-baccalaureate Certificate,,,
2016_2017,002882,Syracuse University,Private,"Arts, Entertainment,and Media Management.",Master's Degree,14,,53825
2015_2016,002882,Syracuse University,Private,"Biochemistry, Biophysics and Molecular Biology.",Bachelor's Degree,23,27000,25186
