cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,041795,North American University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,10,,18622
2015_2016,041795,North American University,Private,"Business Administration, Management and Operations.",Post-baccalaureate Certificate,,,
2015_2016,041795,North American University,Private,"Business Administration, Management and Operations.",Master's Degree,,,
2016_2017,041795,North American University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,14,,19119
2016_2017,041795,North American University,Private,"Business Administration, Management and Operations.",Master's Degree,,,
2015_2016,041795,North American University,Private,Computer Science.,Bachelor's Degree,,,
2015_2016,041795,North American University,Private,Computer Science.,Master's Degree,,,
2016_2017,041795,North American University,Private,Computer Science.,Bachelor's Degree,,,
2016_2017,041795,North American University,Private,Computer Science.,Master's Degree,,,
2015_2016,041795,North American University,Private,Curriculum and Instruction.,Master's Degree,,,
2016_2017,041795,North American University,Private,Curriculum and Instruction.,Master's Degree,,,
2015_2016,041795,North American University,Private,"Education, General.",Bachelor's Degree,,,
2015_2016,041795,North American University,Private,"Education, General.",Post-baccalaureate Certificate,,,
2016_2017,041795,North American University,Private,"Education, General.",Bachelor's Degree,,,
2015_2016,041795,North American University,Private,Educational Administration and Supervision.,Master's Degree,,,
2016_2017,041795,North American University,Private,Educational Administration and Supervision.,Master's Degree,,,
2015_2016,041795,North American University,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,,,
2016_2017,041795,North American University,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,,,
