cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Data Entry/Microcomputer Applications.,Undergraduate Certificate or Diploma,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Data Entry/Microcomputer Applications.,Undergraduate Certificate or Diploma,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Electrical/Electronics Maintenance and Repair Technology.,Associate's Degree,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Electrical/Electronics Maintenance and Repair Technology.,Associate's Degree,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Ground Transportation.,Undergraduate Certificate or Diploma,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Ground Transportation.,Undergraduate Certificate or Diploma,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,"Mechanic and Repair Technologies/Technicians, Other.",Associate's Degree,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,"Mechanic and Repair Technologies/Technicians, Other.",Associate's Degree,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Mechanical Engineering Related Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Mechanical Engineering Related Technologies/Technicians.,Associate's Degree,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Mechanical Engineering Related Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Mechanical Engineering Related Technologies/Technicians.,Associate's Degree,,,
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,,16000,15410
2015_2016,005310,Pittsburgh Institute of Aeronautics,Private,Vehicle Maintenance and Repair Technologies.,Associate's Degree,,14498,17042
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,,16000,15407
2016_2017,005310,Pittsburgh Institute of Aeronautics,Private,Vehicle Maintenance and Repair Technologies.,Associate's Degree,,14498,16421
