cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002450,Calvary University,Private,Bible/Biblical Studies.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002450,Calvary University,Private,Bible/Biblical Studies.,Associate's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Bible/Biblical Studies.,Bachelor's Degree,13,NA,21775
2015_2016,002450,Calvary University,Private,Bible/Biblical Studies.,Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Bible/Biblical Studies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002450,Calvary University,Private,Bible/Biblical Studies.,Associate's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Bible/Biblical Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Bible/Biblical Studies.,Master's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Business Administration, Management and Operations.",Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Business/Commerce, General.",Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Communication and Media Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Communication and Media Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Computer Science.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Computer Science.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Drama/Theatre Arts and Stagecraft.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Educational Administration and Supervision.,Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Educational Administration and Supervision.,Master's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,History.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,History.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Journalism.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,"Multi/Interdisciplinary Studies, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Multi/Interdisciplinary Studies, Other.",Associate's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Multi/Interdisciplinary Studies, Other.",Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Music.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,002450,Calvary University,Private,Music.,Associate's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Music.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Music.,Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Music.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,002450,Calvary University,Private,Music.,Associate's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Music.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Music.,Master's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Pastoral Counseling and Specialized Ministries.,Bachelor's Degree,15,NA,19683
2015_2016,002450,Calvary University,Private,Pastoral Counseling and Specialized Ministries.,Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Pastoral Counseling and Specialized Ministries.,Bachelor's Degree,NA,NA,21596
2016_2017,002450,Calvary University,Private,Pastoral Counseling and Specialized Ministries.,Master's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Religious/Sacred Music.,Associate's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Religious/Sacred Music.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Religious/Sacred Music.,Associate's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Religious/Sacred Music.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Rhetoric and Composition/Writing Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Rhetoric and Composition/Writing Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Teacher Education and Professional Development, Specific Levels and Methods.",Master's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Theological and Ministerial Studies.,Associate's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Theological and Ministerial Studies.,Bachelor's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Theological and Ministerial Studies.,Master's Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Theological and Ministerial Studies.,First Professional Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Theological and Ministerial Studies.,Associate's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Theological and Ministerial Studies.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Theological and Ministerial Studies.,Master's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Theological and Ministerial Studies.,First Professional Degree,NA,NA,NA
2015_2016,002450,Calvary University,Private,Vehicle Maintenance and Repair Technologies.,Bachelor's Degree,NA,NA,NA
2016_2017,002450,Calvary University,Private,Vehicle Maintenance and Repair Technologies.,Bachelor's Degree,NA,NA,NA
