cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003066,Lake Erie College,Private,Accounting and Related Services.,Bachelor's Degree,NA,NA,24271
2016_2017,003066,Lake Erie College,Private,Accounting and Related Services.,Bachelor's Degree,19,NA,24773
2015_2016,003066,Lake Erie College,Private,Agricultural and Domestic Animal Services.,Bachelor's Degree,14,NA,24874
2016_2017,003066,Lake Erie College,Private,Agricultural and Domestic Animal Services.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Agricultural Business and Management.,Bachelor's Degree,17,NA,29348
2016_2017,003066,Lake Erie College,Private,Agricultural Business and Management.,Bachelor's Degree,15,NA,26811
2015_2016,003066,Lake Erie College,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,NA,85596,80616
2015_2016,003066,Lake Erie College,Private,"Biology, General.",Bachelor's Degree,31,25000,25020
2016_2017,003066,Lake Erie College,Private,"Biology, General.",Bachelor's Degree,42,26000,23983
2015_2016,003066,Lake Erie College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,43,26184,25107
2015_2016,003066,Lake Erie College,Private,"Business Administration, Management and Operations.",Master's Degree,43,23922,24853
2016_2017,003066,Lake Erie College,Private,"Business Administration, Management and Operations.",Bachelor's Degree,28,26824,26146
2016_2017,003066,Lake Erie College,Private,"Business Administration, Management and Operations.",Master's Degree,58,24706,26409
2015_2016,003066,Lake Erie College,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,Chemistry.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,"Communication, Journalism, and Related Programs, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,"Communication, Journalism, and Related Programs, Other.",Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Criminal Justice and Corrections.,Bachelor's Degree,25,26932,25633
2016_2017,003066,Lake Erie College,Private,Criminal Justice and Corrections.,Bachelor's Degree,17,NA,28260
2015_2016,003066,Lake Erie College,Private,"Education, General.",Master's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,"Education, General.",Master's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,"English Language and Literature, General.",Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Entrepreneurial and Small Business Operations.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,Entrepreneurial and Small Business Operations.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Finance and Financial Management Services.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,Finance and Financial Management Services.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,Fine and Studio Arts.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,"Germanic Languages, Literatures, and Linguistics.",Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,"Germanic Languages, Literatures, and Linguistics.",Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Health and Physical Education/Fitness.,Bachelor's Degree,21,27000,26850
2016_2017,003066,Lake Erie College,Private,Health and Physical Education/Fitness.,Bachelor's Degree,18,NA,27906
2015_2016,003066,Lake Erie College,Private,History.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,History.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Human Resources Management and Services.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,Human Resources Management and Services.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,International Business.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,International Business.,Bachelor's Degree,NA,NA,NA
2015_2016,003066,Lake Erie College,Private,Legal Support Services.,Bachelor's Degree,NA,NA,NA
2016_2017,003066,Lake Erie College,Private,Legal Support Services.,Bachelor's Degree,NA,NA,NA
