cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,004731,Daniel Webster College,Proprietary,"Aerospace, Aeronautical and Astronautical Engineering.",Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Aerospace, Aeronautical and Astronautical Engineering.",Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Air Transportation.,Bachelor's Degree,44,25000,23478
2015_2016,004731,Daniel Webster College,Proprietary,Air Transportation.,Master's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Air Transportation.,Bachelor's Degree,28,23999,23379
2016_2017,004731,Daniel Webster College,Proprietary,Air Transportation.,Master's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,"Business Administration, Management and Operations.",Bachelor's Degree,11,,22519
2015_2016,004731,Daniel Webster College,Proprietary,"Business Administration, Management and Operations.",Master's Degree,15,,11046
2016_2017,004731,Daniel Webster College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Business Administration, Management and Operations.",Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Business Administration, Management and Operations.",Master's Degree,15,,11046
2015_2016,004731,Daniel Webster College,Proprietary,"Business/Commerce, General.",Associate's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,"Business/Commerce, General.",Bachelor's Degree,,,25456
2015_2016,004731,Daniel Webster College,Proprietary,"Business/Commerce, General.",Master's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Business/Commerce, General.",Associate's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Business/Commerce, General.",Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Business/Commerce, General.",Master's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Cognitive Science.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Computer Science.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Computer Science.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Computer Software and Media Applications.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Computer Software and Media Applications.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Computer Systems Analysis.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Computer Systems Analysis.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Design and Applied Arts.,Bachelor's Degree,,,29148
2016_2017,004731,Daniel Webster College,Proprietary,Design and Applied Arts.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Health and Physical Education/Fitness.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Health and Physical Education/Fitness.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Homeland Security.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Homeland Security.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Human Resources Management and Services.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Human Resources Management and Services.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Management Information Systems and Services.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Management Information Systems and Services.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Marketing.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Marketing.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Mechanical Engineering Related Technologies/Technicians.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,Mechanical Engineering.,Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,Mechanical Engineering.,Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,"Psychology, General.",Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Psychology, General.",Bachelor's Degree,,,
2015_2016,004731,Daniel Webster College,Proprietary,"Social Sciences, General.",Bachelor's Degree,,,
2016_2017,004731,Daniel Webster College,Proprietary,"Social Sciences, General.",Bachelor's Degree,,,
