state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
south carolina,2016,1.1800000000000002,0.25,0.7899999999999999,2.22,280,50,164,474
south carolina,2015,1.21,0.25,0.7899999999999999,2.25,287,50,164,480
south carolina,2014,1.23,0.25,0.8,2.2800000000000002,292,50,166,486
south carolina,2013,1.26,0.25,0.8,2.3099999999999996,299,50,166,493
south carolina,2012,1.28,0.25,0.7899999999999999,2.32,303,50,164,495
south carolina,2011,1.29,0.25,0.7799999999999999,2.3099999999999996,306,50,162,493
south carolina,2010,1.31,0.24000000000000002,0.76,2.3099999999999996,311,48,158,493
south carolina,2009,1.35,0.24000000000000002,0.76,2.34,320,48,158,499
south carolina,2008,1.3900000000000001,0.24000000000000002,0.76,2.4,329,48,158,512
south carolina,2007,1.42,0.24000000000000002,0.76,2.42,337,48,158,516
south carolina,2006,1.45,0.24000000000000002,0.76,2.4499999999999997,344,48,158,523
south carolina,2005,1.43,0.24000000000000002,0.75,2.42,339,48,156,516
south carolina,2004,1.3900000000000001,0.24000000000000002,0.76,2.38,329,48,158,508
south carolina,2003,1.3800000000000001,0.23,0.74,2.3499999999999996,327,46,154,501
south carolina,2002,1.4,0.22,0.6699999999999999,2.3,332,44,139,491
south carolina,2001,1.4,0.22,0.65,2.27,332,44,135,484
south carolina,2000,1.49,0.22,0.72,2.4299999999999997,353,44,149,518
south carolina,1999,1.48,0.22,0.72,2.4099999999999997,351,44,149,514
south carolina,1998,1.44,0.21000000000000002,0.72,2.3699999999999997,341,42,149,506
south carolina,1997,1.48,0.2,0.71,2.4,351,40,147,512
south carolina,1996,1.3800000000000001,0.21000000000000002,0.71,2.3,327,42,147,491
south carolina,1995,1.33,0.19,0.6799999999999999,2.2,315,38,141,469
south carolina,1994,1.3800000000000001,0.17,0.74,2.29,327,34,154,489
south carolina,1993,1.36,0.2,0.75,2.3,322,40,156,491
south carolina,1992,1.34,0.2,0.7899999999999999,2.3299999999999996,318,40,164,497
south carolina,1991,1.34,0.22,0.8400000000000001,2.4099999999999997,318,44,174,514
south carolina,1990,1.44,0.25,0.92,2.61,341,50,191,557
south carolina,1989,1.3900000000000001,0.24000000000000002,0.8600000000000001,2.4899999999999998,329,48,179,531
south carolina,1988,1.3800000000000001,0.26,0.9,2.54,327,52,187,542
south carolina,1987,1.35,0.27,0.89,2.52,320,54,185,538
south carolina,1986,1.31,0.27,0.93,2.52,311,54,193,538
south carolina,1985,1.28,0.25,1,2.53,303,50,208,540
south carolina,1984,1.27,0.24000000000000002,1.01,2.52,301,48,210,538
south carolina,1983,1.27,0.2,1.02,2.4899999999999998,301,40,212,531
south carolina,1982,1.23,0.2,0.99,2.4299999999999997,292,40,206,518
south carolina,1981,1.24,0.19,1.04,2.48,294,38,216,529
south carolina,1980,1.22,0.18,1.06,2.4499999999999997,289,36,220,523
south carolina,1979,1.1800000000000002,0.16,1.12,2.4499999999999997,280,32,233,523
south carolina,1978,1.1400000000000001,0.17,1.1500000000000001,2.4499999999999997,270,34,239,523
south carolina,1977,1.12,0.16,1.09,2.3699999999999997,265,32,226,506
