state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
idaho,2016,0.92,1.1900000000000002,0.81,2.92,218,236,168,623
idaho,2015,0.93,1.1400000000000001,0.7899999999999999,2.8699999999999997,220,226,164,612
idaho,2014,0.93,1.12,0.77,2.82,220,222,160,602
idaho,2013,0.96,1.08,0.77,2.8099999999999996,228,214,160,599
idaho,2012,0.98,1.02,0.77,2.77,232,202,160,591
idaho,2011,1,0.92,0.73,2.65,237,183,152,565
idaho,2010,1.06,0.9,0.72,2.68,251,179,149,572
idaho,2009,1.05,0.91,0.7,2.67,249,181,145,570
idaho,2008,1.1500000000000001,0.81,0.69,2.64,273,161,143,563
idaho,2007,1.1700000000000002,0.73,0.6699999999999999,2.58,277,145,139,550
idaho,2006,1.1400000000000001,0.74,0.65,2.53,270,147,135,540
idaho,2005,1.11,0.74,0.61,2.4499999999999997,263,147,127,523
idaho,2004,1.1400000000000001,0.72,0.5700000000000001,2.4299999999999997,270,143,118,518
idaho,2003,1.1500000000000001,0.65,0.55,2.3499999999999996,273,129,114,501
idaho,2002,1.1600000000000001,0.64,0.53,2.3299999999999996,275,127,110,497
idaho,2001,1.1400000000000001,0.63,0.53,2.3,270,125,110,491
idaho,2000,1.1300000000000001,0.65,0.52,2.3,268,129,108,491
idaho,1999,1.09,0.6799999999999999,0.52,2.29,258,135,108,489
idaho,1998,1.1500000000000001,0.32999999999999996,0.51,1.99,273,65,106,425
idaho,1997,1.11,0.32,0.52,1.95,263,64,108,416
idaho,1996,1.1300000000000001,0.3,0.52,1.96,268,60,108,418
idaho,1995,1.1800000000000002,0.3,0.54,2.01,280,60,112,429
idaho,1994,1.24,0.35,0.53,2.12,294,69,110,452
idaho,1993,1.26,0.29000000000000004,0.55,2.11,299,58,114,450
idaho,1992,1.32,0.31,0.5700000000000001,2.2,313,62,118,469
idaho,1991,1.31,0.32,0.56,2.19,311,64,116,467
idaho,1990,1.36,0.32999999999999996,0.58,2.27,322,65,120,484
idaho,1989,1.27,0.31,0.5700000000000001,2.16,301,62,118,461
idaho,1988,1.28,0.37,0.59,2.24,303,73,122,478
idaho,1987,1.33,0.39,0.59,2.3099999999999996,315,77,122,493
idaho,1986,1.36,0.39,0.62,2.3699999999999997,322,77,129,506
idaho,1985,1.36,0.36,0.71,2.4299999999999997,322,71,147,518
idaho,1984,1.41,0.31,0.72,2.4499999999999997,334,62,149,523
idaho,1983,1.45,0.3,0.77,2.52,344,60,160,538
idaho,1982,1.45,0.3,0.81,2.57,344,60,168,548
idaho,1981,1.54,0.32999999999999996,0.8300000000000001,2.69,365,65,172,574
idaho,1980,1.53,0.3,0.77,2.59,363,60,160,553
idaho,1979,1.51,0.27,0.8200000000000001,2.6,358,54,170,555
idaho,1978,1.46,0.25,0.7799999999999999,2.5,346,50,162,533
idaho,1977,1.47,0.22,0.7799999999999999,2.4699999999999998,348,44,162,527
