state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
kansas,2016,1.02,0.14,0.75,1.92,242,28,156,410
kansas,2015,1.03,0.14,0.74,1.91,244,28,154,407
kansas,2014,1.04,0.14,0.75,1.93,247,28,156,412
kansas,2013,0.99,0.14,0.76,1.8800000000000001,235,28,158,401
kansas,2012,1.09,0.14,0.72,1.95,258,28,149,416
kansas,2011,1.07,0.14,0.69,1.9,254,28,143,405
kansas,2010,1.1300000000000001,0.14,0.6799999999999999,1.95,268,28,141,416
kansas,2009,1.1800000000000002,0.14,0.6699999999999999,1.99,280,28,139,425
kansas,2008,1.22,0.14,0.65,2.01,289,28,135,429
kansas,2007,1.1700000000000002,0.15000000000000002,0.64,1.96,277,30,133,418
kansas,2006,1.1400000000000001,0.18,0.61,1.94,270,36,127,414
kansas,2005,1.1400000000000001,0.18,0.5700000000000001,1.8900000000000001,270,36,118,403
kansas,2004,1.1400000000000001,0.16,0.56,1.86,270,32,116,397
kansas,2003,1.1600000000000001,0.17,0.56,1.8900000000000001,275,34,116,403
kansas,2002,1.1900000000000002,0.15000000000000002,0.54,1.8800000000000001,282,30,112,401
kansas,2001,1.12,0.15000000000000002,0.53,1.8,265,30,110,384
kansas,2000,1.1300000000000001,0.15000000000000002,0.53,1.82,268,30,110,388
kansas,1999,1.12,0.15000000000000002,0.54,1.81,265,30,112,386
kansas,1998,1.08,0.13,0.54,1.76,256,26,112,375
kansas,1997,1.07,0.12000000000000001,0.48000000000000004,1.6700000000000002,254,24,100,356
kansas,1996,1.04,0.12000000000000001,0.49,1.6500000000000001,247,24,102,352
kansas,1995,1.04,0.12000000000000001,0.5,1.6600000000000001,247,24,104,354
kansas,1994,1.12,0.13,0.48000000000000004,1.73,265,26,100,369
kansas,1993,1.09,0.14,0.52,1.75,258,28,108,373
kansas,1992,1.09,0.14,0.55,1.78,258,28,114,380
kansas,1991,1.1500000000000001,0.14,0.5700000000000001,1.85,273,28,118,395
kansas,1990,1.1300000000000001,0.13,0.53,1.79,268,26,110,382
kansas,1989,1.1300000000000001,0.13,0.55,1.81,268,26,114,386
kansas,1988,1.1300000000000001,0.22,0.5700000000000001,1.92,268,44,118,410
kansas,1987,1.1400000000000001,0.17,0.5700000000000001,1.8800000000000001,270,34,118,401
kansas,1986,1.1400000000000001,0.17,0.6,1.91,270,34,125,407
kansas,1985,1.1800000000000002,0.15000000000000002,0.64,1.97,280,30,133,420
kansas,1984,1.1900000000000002,0.14,0.63,1.96,282,28,131,418
kansas,1983,1.2,0.13,0.64,1.97,284,26,133,420
kansas,1982,1.22,0.13,0.6699999999999999,2.03,289,26,139,433
kansas,1981,1.23,0.12000000000000001,0.7,2.05,292,24,145,437
kansas,1980,1.22,0.11,0.61,1.95,289,22,127,416
kansas,1979,1.1900000000000002,0.12000000000000001,0.74,2.04,282,24,154,435
kansas,1978,1.1500000000000001,0.12000000000000001,0.65,1.91,273,24,135,407
kansas,1977,1.1400000000000001,0.1,0.65,1.9,270,20,135,405
